id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11," Aegean Boat Report and 4 other German NGOs based in Berlin.  Now listen, the German philanthropists are based in Berlin, but in Greece they also operate in the Mediterranean and they operate to transport people's heads.  It's a shame we're talking about it. Mare Liberum, Sea Watch, FFM, International SolidarityThey are ostensibly humanitarian, have you checked them, Minister, you have words 300 NGOs, Minister, when did you get in?  Has the IRS come in to check their documents yes or no. "," Aegean Boat Report και άλλες 4 γερμανικές ΜΚΟ με έδρα το Βερολίνο  Ακούστε τώρα οι Γερμανοί οι φιλάνθρωποι κάνουν έδρα στο Βερολίνο, αλλά στην Ελλάδα δρουν και στη Μεσόγειο και λειτουργούν για να μεταφέρουν κεφάλια ανθρώπων  Ντροπή και που το συζητάμε Η Mare Liberum, η Sea Watch, η FFM, η International SolidarityΛειτουργούν κατ' επίφαση ανθρωπιστικά τις ελέγξετε κύριε υπουργέ, έχετε λέξεις 300 ΜΚΟ κύριε Υπουργέ, πότε έχετε μπει  Έχει μπει η εφορία να ελέγξει τα παραστατικά τους ναι ή όχι",refugees / migrants,other,other,,-0.5,0.6,0.0,0.55,0.8,,,0.1,"[['aegean boat report', 'organization', '1.0'], ['german', 'location', '0.8'], ['berlin', 'location', '0.8'], ['greece', 'location', '0.5'], ['mediterranean', 'location', '0.5'], ['mare liberum', 'organization', '1.0'], ['sea watch', 'organization', '1.0'], ['ffm', 'organization', '1.0'], ['international solidarity', 'organization', '1.0'], ['minister', 'person', '1.0'], ['irs', 'organization', '0.5']]","[['aegean boat report', 'organization', '1.0'], ['german ngos', 'group of people', '1.0'], ['berlin', 'location', '1.0'], ['greece', 'country', '1.0'], ['mediterranean', 'location', '1.0'], ['mare liberum', 'organization', '1.0'], ['sea watch', 'organization', '1.0'], ['ffm', 'organization', '1.0'], ['international solidarity', 'organization', '1.0'], ['minister', 'person', '1.0'], ['irs', 'organization', '1.0']]"
12," Tell us Leave the rest, the charitable Tell us. And of course, when politicians have their own NGOs, I will not say about relatives of Prime Minister.  I don't want to get into this process, but look how the political, financial or cooperate with NGOs names of prominent politicians who have non-governmental organizations here and priests and high priests causes has declined.  You will say to me, is it bad bad.  It's not, but in a coordinated state, anyone who has an NGO should be controlled in our view, because if they are operating under the law of whether what they are doing is legitimate and not to do, Mr. Minister, everyone what they really want, you were telling us in 2019 to me you committed late 10 9. That you will audit 400 NGOs tell us how many of the 400 were audited by the tax authorities. "," Πείτε μας αφήστε τα υπόλοιπα, τα φιλάνθρωπα Πείτε μας Και βέβαια, όταν πολιτικοί έχουν δικές τους ΜΚΟ, δεν θα πω για συγγενείς πρωθυπουργό  Δεν θέλω να μπω στη διαδικασία αυτή, αλλά δείτε πώς η πολιτική, οικονομική ή συνεργάζονται με ΜΚΟ ονόματα επιφανών πολιτικών που έχουν μη κυβερνητικές οργανώσεις εδώ και ιερείς και αρχιερείς σκοποί έχει μειωθεί  Θα μου πείτε, είναι κακό κακό  Δεν είναι, αλλά σε μια συντεταγμένη πολιτεία, όποιος έχει ΜΚΟ πρέπει να ελέγχεται κατά την άποψή μας, γιατί αν λειτουργεί με βάση το νόμο για το αν είναι σύννομα τα όσα κάνει και όχι να κάνει κύριε Υπουργέ, ο καθένας ότι θέλει πραγματικά μας λέγατε το 2019 σε μένα δεσμευτήκατε τέλη του 10 9 Ότι θα ελέγξετε 400 ΜΚΟ πείτε μας πόσες από τις 400 ελέγχθηκαν από την εφορία",accountability,accountability,other,,-0.6,0.3,0.0,0.4,0.4,,,0.1,"[['prime minister', 'person', '0.4'], ['ngos', 'organization', '0.9'], ['priests', 'person', '0.6'], ['tax authorities', 'organization', '0.7']]","[['prime minister', 'person', '1.0'], ['ngos', 'organization', '1.0'], ['priests', 'group of people', '1.0'], ['high priests', 'group of people', '1.0'], ['mr. minister', 'person', '1.0'], ['tax authorities', 'organization', '1.0'], ['2019', 'date', '1.0']]"
13,"That's what I want to hear. And what do you do with 7 years.  It says illegal residence in Greece You can bring legalized illegal immigrants to illegal immigrants or to immigrants.  I have in front of me the permit documents, it will become practical yet says and if it is the administrative deportation or return decisions have not been executed, i.e. they catch me in Germany as an illegal immigrant.  Of course, my parents went regular on immigration and I know what an immigrant matriarch means.  I don't know if any of you here know what an immigrant is.  I went to a German school. Blackhead, they used to call me and I wasn't the child of a prime minister. Former Prime Minister, like the Honourable George Andreas Papandreou, not I was a miner's son.  So I know what my parents mean by immigrant.  I went with certain procedures, they didn't enter through the windows, they didn't break through the doors, they didn't break through the borders, they didn't check, medical, preventive and all these things a coordinated state has to do. ","Εγώ αυτό θέλω να ακούσω Κι εσείς τι κάνετε με 7 χρόνια  Λέει παράνομης διαμονής στην Ελλάδα Μπορείτε να φέρετε νομιμοποιείται τους λαθρομετανάστες στους παράνομους μετανάστες ή στους μετανάστες  Έχω μπροστά μου τα δικαιολογητικά χορήγησης άδειας, θα καταστεί πρακτικά ακόμα λέει και αν είναι οι αποφάσεις διοικητικής απέλασης ή επιστροφής δεν έχουν εκτελεστεί, δηλαδή με πιάνουν εμένα στη Γερμανία ως παράνομο μετανάστη  Βέβαια, οι γονείς μου πήγαν κανονικά για τη μετανάστευση και εγώ ξέρω τι σημαίνει μετανάστη μηταράκη  Δεν ξέρω αν κανείς από σας εδώ μέσα γνωρίζει τι σημαίνει μετανάστης  Εγώ πήγα σε γερμανικό σχολείο Μαυροκέφαλο, κανονικά μου έλεγαν και δεν ήμουν παιδί πρωθυπουργού Πρώην πρωθυπουργού, όπως ο αξιότιμος κύριος Γεώργιος Ανδρέας Παπανδρέου, όχι εγώ ήμουνα παιδί ανθρακωρύχου  Άρα λοιπόν γνωρίζω τι σημαίνει μετανάστης οι γονείς μου  Πήγα με συγκεκριμένες διαδικασίες, δεν μπήκαν ούτε από τα παράθυρα, ούτε παραβίασαν πόρτες, ούτε σύνορα, έλεγχος, ιατρικός, προληπτικός και όλα αυτά πρέπει να κάνει ένα συντεταγμένο κράτος",other,other,other,,0.0,0.1,0.0,0.2,0.2,,,0.0,"[['greece', 'location', '1.0'], ['germany', 'location', '1.0'], ['george andreas papandreou', 'person', '1.0']]","[['honourable george andreas papandreou', 'person', '1.0'], ['greece', 'country', '1.0'], ['germany', 'location', '1.0'], ['immigrants', 'group of people', '1.0'], ['administrative deportation', 'organization', '0.7'], ['preventive', 'organization', '0.7'], ['coordinated state', 'organization', '0.7']]"
14,"And to say this. I want you to tell me how many of those who were legalized will have a voter registration card in the next election. That no one. The 25. 000 in the Municipality of Athens announced the day before yesterday is none. Look it up a little, 25 were announced the day before yesterday. 000 nationalisations.  Tell me how many of them will vote.  Because if the municipality of Athens is 25. 000, including some Albanians, who live here, I understand, but if there are also Pakistanis who stay for two, three, four, five years, you know what we have, Mr.Mitarakis, alteration of the will of the Greek citizens, of the democratic process, so as not to hurt me, one person who lives here for decades according to the law and another who we put out of the window and the municipality of Poiis, it is not the same thing. Demetrakis and I will remind those who are obsessed or have a short memory. ","Και να πω και το εξής Θέλω να μου πείτε πόσοι από αυτούς που νομιμοποιήθηκαν θα έχουν εκλογικό βιβλιάριο στις επόμενες εκλογές Πως κανένας Οι 25 000 στο Δήμο Αθηναίων που ανακοινώθηκαν προχθές είναι κανένας Για ψάξε το λίγο ανακοινώθηκαν προχθές 25 000 ελληνοποιήσεις  Πείτε μου πόσοι από αυτούς θα ψηφίσουν  Διότι αν στο δήμο της Αθήνας είναι 25 000, μεταξύ αυτών και κάποιοι Αλβανοί, οι οποίοι μένουν εδώ, το καταλαβαίνω, αλλά αν είναι και πακιστανοί που μένουν δυο 3 χρόνια, 4 χρόνια, 5 χρόνια, ξέρετε τι έχουμε κύριε Μηταράκη, αλλοίωση της βούλησης των Ελλήνων πολιτών, της δημοκρατικής διαδικασίας για να μην πονώ φια άλλο άνθρωπος που μένει εδώ δεκαετίες κατά το νόμο και άλλο αυτό που το βάλαμε από το παράθυρο και το δήμο Ποιήσαμε, δεν είναι το ίδιο πράγμα Δημητράκη και θα υπενθυμίσω σε όσους είναι επιλήσμονες ή έχουν κοντή μνήμη",elections,elections,other,,0.0,0.2,0.0,0.8,0.5,,,0.1,"[['municipality of athens', 'location', '1'], ['albanians', 'person', '1'], ['pakistanis', 'person', '1'], ['mr. mitarakis', 'person', '1'], ['municipality of poiis', 'location', '1'], ['demetrakis', 'person', '1']]","[['municipality of athens', 'location', '1.0'], ['albanians', 'group of people', '0.8'], ['pakistanis', 'group of people', '0.8'], ['mitarakis', 'person', '0.8'], ['municipality of poiis', 'organization', '0.8'], ['demetrakis', 'person', '0.8']]"
15," What the New Democracy was saying.  What she promised in her leaflet.  Campaign promises of immediate deportations, campaign leaflet, closed accommodation centres, intensive checks of legal documents.  These promised that made mass asylum without control of flows, relocations in the hinterland made the Takis to avoid being the man elected element wanted to decongest his island and transferred them. Yes, in Greece, instead of sending them back open accommodation centers and law agreements, exactly the opposite of what you said, Mr. Mitarakis during the election and hijack the vote of the hippopotamus, you do post-election. That's who you are, you have phobic syndromes, not to say financial interest. "," Τι έλεγε η Νέα Δημοκρατία  Τι υποσχέθηκε στο φυλλάδιο της  Το προεκλογικό υποσχέσεις άμεσες απελάσεις, προεκλογικό φυλλάδιο, κλειστά κέντρα φιλοξενίας, εντατικοί έλεγχοι νομιμοποιητικών εγγράφων  Αυτά υποσχέθηκε ότι έκανε αθρόα χορήγηση ασύλου δίχως έλεγχο of ροές, μετεγκαταστάσεις στην ενδοχώρα την έκανε ο τάκης για να αποφύγει είναι ο άνθρωπος στοιχείο εκλέγεται ήθελα να αποσυμφορήσει το νησί του και τους μετέφερε Ναι, στην Ελλάδα, αντί να τους στείλει πίσω ανοιχτά κέντρα φιλοξενίας και συμφωνίες νόμου, ακριβώς τα αντίθετα από ότι είπατε, κύριε μηταράκη προεκλογικά και υφαρπάξετε την ψήφο του ιππόλυτου, κάνετε μετεκλογικά Αυτοί είστε αυτοί, έχετε φοβικά σύνδρομα για να μην πω και συμφέρον οικονομικό",other,other,other,,-0.8,0.8,0.2,0.8,0.8,,,0.2,"[['new democracy', 'organization', '1.0'], ['takis', 'person', '1.0'], ['greece', 'location', '1.0'], ['mitarakis', 'person', '1.0']]","[['new democracy', 'organization', '1.0'], ['takis', 'person', '0.8'], ['greece', 'location', '1.0'], ['mr. mitarakis', 'person', '1.0'], ['hippopotamus (likely referring to greek citizens)', 'group of people', '0.8']]"
16," Many of you not you personally may have a political interest in reproducing this story. And Mr. Mitarakis, in a state that is truly an enemy of a state as passionate as Greece is towards the Greeks, I will answer you. With the statement of the President of the Single Parents of Greece, Natasha Dalaklis, who denounced. Every immigrant Greek mother mother mother who raises her child alone Mr.Mitarakis, not me president is the woman every immigrant has priority in the lists of OAED for finding a job, will have the right to a pension by completing 1000 credits 3 years of work will have tax immunity, will have free housing, electricity, water, Internet, they promote so, says this lady, no, I racism against Greek needy families. This is not a state, this is a state that hates the Greek, the indigenous of the indigenous, the native.  So we are telling you this because the only solution to free ourselves from stereotypes and logics that are known to all parties from the left, the so-called left, the centre, the centre-right of the right, is a single solution to return to the Greeks.  What they should have and what they deserve, we should give back to them.  Give us a four-year term, Greeks, and we'll pay you back for all this. Because you deserve it. And so we say to them, what are we going to do.  It's very simple. "," Πολλοί από εσάς όχι εσείς προσωπικά ίσως πολιτικό συμφέρον να αναπαράγετε αυτή την ιστορία Και κύριε Μηταράκη σε ένα κράτος εχθρό παθες πραγματικά όπως η Ελλάδα απέναντι στους Έλληνες θα σας απαντήσω Με τη δήλωση της Προέδρου των Μονογονικών Ελλάδος Μονογονέων Ελλάδος Νατάσα Δαλακλή, η οποία κατήγγειλε Κάθε μετανάστης ελληνίδα μάνα μάνα που μεγαλώνει το παιδί της μόνη κύριε Μηταράκη, όχι εγώ πρόεδρος είναι η γυναίκα κάθε μετανάστης προηγείται στους καταλόγους του ΟΑΕΔ για εύρεση εργασίας, θα έχει δικαίωμα σύνταξης συμπληρώνοντας 1000 ένσημα 3 χρόνια εργασίας θα έχει φορολογική ασυλία, θα έχει δωρεάν οικία, ρεύμα, νερό, Ίντερνετ, προωθούν έτσι, λέει η κυρία αυτή, όχι, εγώ το ρατσισμό έναντι των Ελλήνων απόρων οικογενειών Αυτό δεν είναι κράτος, είναι κράτος που μισεί τον Έλληνα, τον γηγενή των αυτοχθόνων, τον ιθαγενή  Αυτά λοιπόν σας τα λέμε γιατί η μόνη λύση για να απεγκλωβιστούμε από στερεότυπα και λογικές που γνωρίζονται σε όλα τα κόμματα από την Αριστερά, την δήθεν αριστερά, το κέντρο, το κεντροδεξιό σχήμα των δεξιών, είναι μία και μοναδική λύση να επιστρέψουμε στους Έλληνες  Αυτά που πρέπει να έχουν και αυτά που αξίζουν, να τους τα επιστρέψουμε  Δώστε μας μια τετραετία Έλληνες και θα σας τα επιστρέψουμε όλα αυτά Γιατί το αξίζετε Και τους λέμε λοιπόν, τι θα κάνουμε  Είναι πολύ απλό",refugees / migrants,refugees / migrants,other,,-0.7,0.85,0.9,0.92,0.8,,,0.3,"[['natasha dalaklis', 'person', '1.0'], ['oaed', 'organization', '1.0'], ['greece', 'location', '1.0'], ['mr. mitarakis', 'person', '1.0']]","[['natasha dalaklis', 'person', '1.0'], ['oaed', 'organization', '1.0'], ['greece', 'country', '1.0'], ['internet', 'organization', '0.5'], ['mitarakis', 'person', '1.0']]"
17,"Mr. Mitarakis, we didn't bring you from England.  I guess you were there I guess you know the navy thing well but there things have tightened up with the Sunak.  Now they're very tight. ","Κύριε Μηταράκη, δεν σας φέραμε από την Αγγλία  Μάλλον ήσασταν εκεί φαντάζομαι ξέρετε το θέμα των ναυτικό καλά αλλά εκεί τα πράγματα έχουν σφίξει με το σουνάκ  Τώρα έχουν σφίξει πολύ",other,other,other,,-0.4,0.2,0.0,0.2,0.1,,,0.0,"[['mr. mitarakis', 'person', '0.9'], ['england', 'location', '0.8'], ['sunak', 'person', '0.6']]","[['mr. mitarakis', 'person', '1.0'], ['england', 'location', '1.0'], ['sunak', 'person', '0.5']]"
18,"Because I understood what multiculturalism means.  You want to impose heterochronously what Great Britain did 30 years ago and which it regretted and you want to do it heterochronously in Greece.  Mr. Mitarakis, you and your company. We will not allow you, Mr. Takis, you will not make Greece a new Greece in the n. This is our view. ","Γιατί κατάλαβα τι σημαίνει πολυπολιτισμός  Εσείς θέλετε να επιβάλετε ετεροχρονισμένα αυτό που η Μεγάλη Βρετανία έγινε 30 χρόνια πριν και το οποίο το μετάνιωσε και θέλετε να το κάνετε ετεροχρονισμένες στην Ελλάδα  Κύριε Μηταράκη, εσύ και η παρέα σας Δεν θα σας το επιτρέψουμε, κύριε Τάκη, δεν θα κάνετε την Ελλάδα νεοελληνι στα ν Αυτή είναι η άποψή μας",culture,refugees / migrants,other,,-0.6,0.95,0.5,0.7,0.8,,,0.2,"[['great britain', 'location', '0.5'], ['greece', 'location', '0.5'], ['mitarakis', 'person', '0.5'], ['takis', 'person', '0.5']]","[['great britain', 'location', '0.7'], ['greece', 'country', '1.0'], ['mitarakis', 'person', '0.5'], ['takis', 'person', '0.5']]"
19," So what did the German Parliament do 2 months ago. German Parliament decision to deport all illegal immigrants who have failed the German language exam after 2 years. Here goes the other one they say to him What is the capital of Greece and he says the reason Pakistan in the project says the Kabul and you pass it by the actions. And even the second condition is that they refused work commensurate with their qualifications, twice, but the brother saw a job in Greece, he will go to work in the field where you say you have no workers, I'm not going to Athens What are you saying, big guy, what are you saying, brothers from Pakistan?  What do you say brother from Afghanistan What do you say Indo-Europeans cousin that you will go you will go and if you don't go like in Germany You will go home tomorrow morning. This means state. Also. "," Τι έκανε λοιπόν η γερμανική Βουλή πριν από 2 μήνες Απόφαση της Γερμανικής Βουλής για απελάσεις σε όλους τους παράνομους μετανάστες που έχουν αποτύχει στις εξετάσεις γερμανικής γλώσσας μετά από 2 έτη Εδώ πάει ο άλλος του λένε Ποια είναι η πρωτεύουσα της Ελλάδος και λέει το λόγο το Πακιστάν στο έργο λέει το η Καμπούλ και το περνάτε από τις δράσεις Και μάλιστα ο δεύτερος όρος είναι που αρνήθηκαν εργασία ανάλογη των προσόντων τους, 2 φορές δηλαδή, αλλά το αδερφέ είδε στην Ελλάδα κάποια δουλειά θα πάει να δουλέψει στο χωράφι όπου λέτε εσείς δεν έχουμε εργατικά χέρια ρε εγω δεν παω μενω στην Αθήνα Τι λες Μεγάλε, τι λες αδέρφια από το Πακιστάν  Τι λες αδερφέ από το Αφγανιστάν Τι λες ινδοευρωπαίοι εξάδελφε ότι θα πας θα πας και αν δεν πας όπως στη Γερμανία Θα πας σπίτι σου αύριο το πρωί Αυτό σημαίνει κράτος Επίσης",other,other,other,,0.0,0.2,0.0,0.3,0.8,,,0.1,"[['german parliament', 'organization', '1.0'], ['german', 'nationality', '0.75'], ['2 months ago', 'date', '0.5'], ['pakistan', 'country', '0.75'], ['greece', 'country', '1.0'], ['kabul', 'city', '0.5'], ['athens', 'city', '1.0'], ['pakistanis', 'nationality', '0.5'], ['afghanistan', 'country', '1.0'], ['indo-europeans', 'ethnicity', '0.5'], ['germany', 'country', '1.0'], ['state', 'geographic location', '1.0']]","[['german parliament', 'organization', '1.0'], ['german', 'country', '1.0'], ['2 months ago', 'date', '1.0'], ['greece', 'country', '1.0'], ['pakistan', 'country', '1.0'], ['kabul', 'location', '1.0'], ['athens', 'location', '1.0'], ['pakistanis', 'group of people', '1.0'], ['afghans', 'group of people', '1.0'], ['indo-europeans', 'group of people', '1.0']]"
20,"All those deported to Germany refuse to stay in the city, the area indicated by authorities in Greece.  The gentleman pensions they get from Chios from Samos brings them down to Piraeus and individual helped children. This is state, cells and don't smile. ","Όλοι αυτοί απελαθούν στη Γερμανία αρνούνται να διαμείνουν στην πόλη, την περιοχή που της υπέδειξαν αρχές στην Ελλάδα  Ο κύριος συντάξεις παίρνουν από τη Χίο από τη Σάμο τους φέρνει κάτω στον Πειραιά και άτομο βοηθείται παιδιά Αυτό είναι κράτος, κύτταρα και μη χαμογελάτε",other,other,other,,-0.5,0.0,0.0,0.5,1.0,,,0.0,"[['germany', 'location', '0.89'], ['greece', 'location', '0.85'], ['chios', 'location', '0.76'], ['samos', 'location', '0.74'], ['piraeus', 'location', '0.88']]","[['germany', 'location', '0.9'], ['greece', 'country', '0.9'], ['chios', 'location', '0.6'], ['samos', 'location', '0.6'], ['piraeus', 'location', '0.8']]"
21," I understand your weakness element I understand the weakness of the congestion of our islands in the eastern Aegean.  Why it became congested and notaraki.  Why are you afraid of these people.  Because why did you never do the push back that is allowed by the Geneva Convention, that's why the islands are filled with these people who are persecuted, who are unhappy.  Yes, but let's agree on common sense, when my house, Mr. Mitarakis, fits into a one-square-foot house, mine is bigger, it doesn't matter. 4 people you will not load 4 more into me I can't I can't I can't I will push you I will push you out of the house, I will not allow you to come into my house just things. "," Καταλαβαίνω την αδυναμία σας στοιχείο καταλαβαίνω την αδυναμία από τη συμφόρηση των νησιών μας στο ανατολικό Αιγαίο  Γιατί έγινε συμφόρηση και μηταράκη  Γιατί φοβάστε αυτούς αυτούς  Γιατί γιατί δεν κάνατε ποτέ push back που επιτρέπεται από τη Σύμβαση της Γενεύης, Γι αυτό γέμισαν τα νησιά με αυτούς τους ανθρώπους, οι οποίοι είναι κατατρεγμένοι, είναι δυστυχισμένοι  Ναι, να συμφωνήσουμε όμως στην κοινή λογική, όταν στο σπίτι το δικό μου κύριε Μηταράκη χωράνε σε ένα ένα τετραγωνικά σπίτι, το δικό μου είναι μεγαλύτερο, έχει καμία σημασία 4 άτομα δε θα μου φορτώσεις άλλους 4 μέσα δεν μπορώ αδυνατώ θα σε σπρώξω θα σε βγάλουν έξω απο το σπίτι, δεν θα σου επιτρέψω να μπει στο σπίτι μου απλά πράγματα",refugees / migrants,other,sea borders,,-0.6,0.42,0.0,0.8,0.6,,,0.1,"[['eastern aegean', 'location', '0.8'], ['geneva convention', 'organization', '0.7'], ['mitarakis', 'person', '0.9']]","[['mitarakis', 'person', '0.5'], ['geneva convention', 'organization', '0.5'], ['eastern aegean', 'location', '0.5'], ['islands', 'location', '0.5'], ['people', 'group of people', '0.5'], ['persecuted', 'organization', '0.5'], ['common sense', 'organization', '0.5']]"
22,"Denmark rents prisons in Kosovo Mr Mitaraki will send overcrowded prisoners there.  The agreement is also in line with international law and a similar agreement from 15 years ago exists between Norway and the Netherlands.  Britain I was saying earlier will send asylum seekers illegal immigrants in East Africa to Rwanda. What the Greek solution will do.  We will make a deal with Libya, with Rwanda, we will give them money that will be much less than what you are wasting.  Billions. ","Οι Δανία νοικιάζει φυλακές στο Κόσοβο κύριε Μηταράκη θα στείλει εκεί υπεράριθμους κρατούμενους  Η συμφωνία συνάδει και με το διεθνές δίκαιο παρόμοια συμφωνία από το 15 υπάρχει μεταξύ Νορβηγίας και Ολλανδίας  Η Βρετανία που έλεγα προηγουμένως θα στέλνει τους αιτούντες άσυλο παράνομους μετανάστες στην Ανατολική Αφρική στη Ρουάντα Τι θα κάνει η ελληνική λύση  Θα κάνουμε συμφωνία με τη Λιβύη, με τη Ρουάντα, Θα τους δίνουμε και χρήματα που θα είναι πολύ λιγότερα απ ότι σπαταλάτε  Δισεκατομμύρια",refugees / migrants,refugees / migrants,other,,-0.2,0.2,0.0,0.2,0.6,,,0.0,"[['denmark', 'location', '0.65'], ['kosovo', 'location', '0.45'], ['mitaraki', 'person', '0.8'], ['norway', 'location', '0.55'], ['netherlands', 'location', '0.6'], ['britain', 'location', '0.75'], ['east africa', 'location', '0.5'], ['rwanda', 'location', '0.7'], ['greece', 'location', '0.6'], ['libya', 'location', '0.55'], ['billions', 'number', '0.4']]","[['denmark', 'country', '1.0', ''], ['kosovo', 'location', '1.0', ''], ['mitaraki', 'person', '0.9', ''], ['norway', 'country', '1.0', ''], ['netherlands', 'country', '1.0', ''], ['britain', 'country', '1.0', ''], ['east africa', 'location', '1.0', ''], ['rwanda', 'country', '1.0', ''], ['greek', 'organization', '0.9', ''], ['libya', 'country', '1.0', ''], ['billions', 'date', '0.5.']]"
23," You to the EU's nickel to non-governmental organizations at 1/10th of the price and we will take them there to special camps, as the rest of the European countries do, unless your goal, Mr. Mitarakis, Greece to make it Elladistan. And the Greeks their Greeks No, the Greeks will remain Greeks.  Greece will remain Greece and keep it Greek because Greece belongs to the Greeks.  This is our motto and this is our view.  And because we're talking about a few minutes now, I want the Greeks to listen. But the people who are up there. "," Εσείς για να το νικολή της ΕΕ στις μη κυβερνητικές οργανώσεις στο 1/10 της τιμής και θα τους πηγαίνουμε εκεί σε ειδικά στρατόπεδα, όπως κάνουν οι υπόλοιπες ευρωπαϊκές χώρες, εκτός αν ο στόχος σας, κύριε Μηταράκη, την Ελλάδα να την κάνετε Ελλαδιστάν Και τους Έλληνες Έλληνες τους Όχι οι Έλληνες θα παραμείνουν Έλληνες  Η Ελλάδα θα παραμείνει η Ελλάδα και να διατηρήσουμε ελληνική γιατί η Ελλάδα ανήκει στους Έλληνες  Αυτό είναι το σύνθημά μας και αυτή είναι η άποψή μας  Και επειδή μιλάμε για λίγα λεπτά τώρα να ακούσουν θέλω οι Έλληνες Αλλά και οι άνθρωποι που είναι εκεί πάνω",other,refugees / migrants,far-right,,-0.45,0.8,1.0,0.7,0.9,,,0.3,"[['eu', 'organization', '1.0'], ['greece', 'location', '0.9'], ['elladistan', 'location', '0.5'], ['greeks', 'people', '0.8']]","[['eu', 'organization', '0.8'], ['non-governmental organizations', 'group of people', '0.6'], ['european countries', 'group of people', '0.4'], ['mr. mitarakis', 'person', '0.6'], ['greece', 'location', '0.8'], ['elladistan', 'location', '0.5'], ['greeks', 'group of people', '0.8'], ['greek', 'country', '0.6'], ['a few minutes now', 'date', '0.5']]"
24," I don't know what most of them do for a living, let's talk a little bit about the salaries of the cronies of New Democracy and the other parties who appointed them to the Treasury. The well-known Hyperthank you, the Hyperthank you that sells off everything that is Greek, everything that is Greek has been sold off. No annual report of the Supervisory Board has been published since 20 years for the Super Fund they decide on their own salaries.  Constantine, you're not putting me on that you have a leatherneck. "," Δεν ξέρω τι δουλειά κάνουν οι περισσότεροι από αυτούς να μιλήσουμε λίγο για τους μισθούς των κολλητών της Νέας Δημοκρατίας και των υπόλοιπων κομμάτων που διόρισαν αυτούς στο Υπερταμείο Το γνωστό Υπερταμείο, το Υπερταμείο που ξεπουλά ότι είναι ελληνικό, ότι υπάρχει ελληνικό έχει ξεπουληθεί Δεν έχει δημοσιευθεί ετήσια έκθεση του Εποπτικού Συμβουλίου από το 20 για το Υπερταμείο αποφασίζουν οι ίδιοι για τους μισθούς τους  Κωνσταντίνος, δεν με βάζεις πως έχετε δερδεμέζης",privatization,corruption,corruption,,-0.7,0.7,0.0,0.7,0.8,,,0.2,"[['new democracy', 'organization', '1.0'], ['hyperthank', 'person', '0.8'], ['super fund', 'organization', '0.9'], ['constantine', 'person', '1.0']]","[['new democracy', 'organization', '1.0'], ['hyperthank you', 'organization', '0.8'], ['super fund', 'organization', '0.6'], ['constantine', 'person', '0.7']]"
25," President, 75. 000 € + 2000 € per meeting are the before. My bulls are meeting my 2K, an hour half an hour10:00 minutes Gregory Demetriades, not the Prime Minister's cousin, don't be confused CEO 270. 000 € performance bonus, private healthcare, pension and life insurance 20. 000 € per year. Stefanos Dourelis, Deputy CEO, 230. "," Πρόεδρος, 75 000 € + 2000 € ανά συνεδρίαση είναι τα πριν Ταύροι μου συνεδριάζουν 2 Χιλιάρικα, μια ώρα μισή ώρα10:00 λεπτά Γρηγόρης Δημητριάδης, δεν είναι ξάδερφος του πρωθυπουργού, μη μπερδευτείτε διευθύνων σύμβουλος 270 000 € επίδομα αποδοτικότητας, ιδιωτική περίθαλψη, συνταξιοδοτική και ασφάλειας ζωής 20 000 € ανά έτος Στέφανος Δουρέλης, αναπληρωτής διευθύνων σύμβουλος, 230",other,corruption,inequality,,0.0,0.0,0.0,0.1,0.5,,,0.0,"[['president', 'person', '0.92'], ['gregory demetriades', 'person', '0.87'], ['prime minister', 'person', '0.63'], ['ceo', 'title', '0.92'], ['stefanos dourelis', 'person', '0.87'], ['deputy ceo', 'title', '0.75']]","[['president', 'person', '1.0'], ['gregory demetriades', 'person', '0.8'], ['ceo', 'organization', '1.0'], ['stefanos dourelis', 'person', '0.8']]"
