id,text,text_el,topic,topic-context,subtopic,subtopic-context,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11,"The tax rate on individuals fell from 22% to 9%. The corporate rate for all businesses, small and medium-sized businesses, here in the region, dropped from 29% to 22%. The solidarity levy and the parental benefit tax were finally abolished.","Ο συντελεστής της φορολογίας στα φυσικά πρόσωπα έπεσε από το 22% στο 9%. Ο εταιρικός συντελεστής για όλες τις επιχειρήσεις, τις μικρομεσαίες επιχειρήσεις, εδώ της περιοχής, έπεσε από το 29% στο 22%. Καταργήθηκε οριστικά η εισφορά αλληλεγγύης και ο φόρος των γονικών παροχών.",,economy,,tax cuts,,0.8,,0.0,,,,0.0,,[],"[['1. individuals', 'group of people', '1.0'], ['2. region', 'location', '1.0'], ['3. small and medium-sized businesses', 'group of people', '1.0']]"
12,"At the same time, the new investments have created more than 300,000 new jobs. We reduced unemployment by six points.",Οι νέες επενδύσεις έφεραν ταυτόχρονα παραπάνω από 300.000 νέες θέσεις εργασίας. Μειώσαμε την ανεργία κατά έξι μονάδες.,,employment,,employment,,0.8,,0.0,,,,0.0,,[],[]
13,"Seventeen SYRIZA cuts replaced increases - I see among us many friends I have known for many years, many of you are pensioners - 1.6 million of our fellow citizens saw the first pension increases in 12 years, almost 8%. And those who were wronged by the Katrougalos personal differential were boosted by EUR 200-300 and I pledge that they will continue to be supported until the Katrougalos personal differential is finally erased.","Δεκαεπτά περικοπές του ΣΥΡΙΖΑ αντικατέστησαν αυξήσεις -βλέπω ανάμεσά μας πολλούς φίλους που γνωρίζω πολλά χρόνια, πολλοί από εσάς είστε συνταξιούχοι- 1,6 εκατομμύρια συμπολίτες μας είδαν τις πρώτες αυξήσεις στις συντάξεις εδώ και 12 χρόνια, σχεδόν 8%. Και όσοι αδικούνται από την προσωπική διαφορά Κατρούγκαλου ενισχύθηκαν από 200-300 ευρώ και δεσμεύομαι ότι θα εξακολουθούν να στηρίζονται μέχρι η προσωπική διαφορά Κατρούγκαλου να σβήσει οριστικά.",,pensioners,,pensions,,0.8,,0.0,,,,0.0,,[],"[['syriza', 'organization', '1.0'], ['katrougalos', 'person', '1.0'], ['eur', 'organization', '0.7'], ['12 years', 'date', '1.0']]"
14,"And not only. The basic salary, where did we receive it? At 650 euros. Where is it today? At 780 euros, 20% increase.","Και όχι μόνο. Ο βασικός μισθός, πού τον παραλάβαμε; Στα 650 ευρώ. Πού είναι σήμερα; Στα 780 ευρώ, 20% αύξηση.",,employment,,wages,,0.5,,0.0,,,,0.0,,[],[]
15,"Our exports are setting a continuous record. The country is currently growing at three times the rate of Europe. The economy has been freed from the surveillance imposed on it in 2018, upgraded 12 times. It is half a step away from investment grade.","Οι εξαγωγές μας καταγράφουν συνεχή ρεκόρ. Η χώρα σήμερα αναπτύσσεται με ρυθμό τριπλάσιο της Ευρώπης. Η οικονομία απαλλάχθηκε από την επιτήρηση που της είχε επιβληθεί το 2018, αναβαθμίστηκε 12 φορές. Βρίσκεται μισό σκαλί από την επενδυτική βαθμίδα.",,economy,,economic crisis,,1.0,,0.0,,,,0.0,,[],"[['europe', 'location', '0.9'], ['2018', 'date', '0.8'], ['investment grade', 'organization', '0.5']]"
16,"In other words, the country autonomously determines its economic policy. And soon borrowing will become more favourable for everyone, for the state, for businesses and for households.","Με άλλα λόγια, η χώρα καθορίζει αυτόνομα την οικονομική της πολιτική. Και σύντομα ο δανεισμός θα γίνει ευνοϊκότερος για όλους, για το κράτος, για τις επιχειρήσεις αλλά και για τα νοικοκυριά.",,debt,,interest rates,,0.6,,0.0,,,,0.0,,[],[]
17,"This implies the investment grade. And keep my commitment from here, from Egaleo: if a strong government of the New Democracy emerges - which it will - the investment grade will be a reality before the end of the year. But, beware, with one condition that is in our hands: the stability and the prospects of the country, something that will only be guaranteed by a strong and experienced government on May 21.","Αυτό συνεπάγεται η επενδυτική βαθμίδα. Και κρατήστε και από εδώ, από το Αιγάλεω, τη δέσμευσή μου: εφόσον προκύψει -που θα προκύψει- ισχυρή κυβέρνηση της Νέας Δημοκρατίας η επενδυτική βαθμίδα θα είναι πραγματικότητα πριν το τέλος του χρόνου. Αλλά, προσέξτε, με μία προϋπόθεση που είναι στο χέρι μας: τη σταθερότητα και την προοπτική του τόπου, κάτι το οποίο θα εγγυάται μόνο μια ισχυρή και έμπειρη κυβέρνηση την 21η Μαΐου.",,,,other,,0.6,,0.0,,,,0.0,,[],"[['egaleo', 'location', '0.8'], ['new democracy', 'political party', '0.8'], ['may 21', 'date', '0.8.']]"
18,"Fellow members of the New Democracy, in the truth agreement we signed four years ago I also committed myself to a secure homeland. A united society, without the old divisions and for a better and more modern everyday life. I have not moved away from these goals, despite the successive 'storms' that have broken out with us at the helm of the country.","Συναγωνιστές της Νέας Δημοκρατίας, στη συμφωνία αλήθειας που υπογράψαμε πριν από τέσσερα χρόνια είχα δεσμευτεί επίσης για μία ασφαλή πατρίδα. Μια ενωμένη κοινωνία, χωρίς τους παλιούς διχασμούς και για μια καλύτερη και πιο σύγχρονη καθημερινότητα. Δεν απομακρύνθηκα από αυτούς τους στόχους, παρά τις αλλεπάλληλες «καταιγίδες» που ξέσπασαν με εμάς στο τιμόνι του τόπου.",,other,,other,,0.7,,0.2,,,,0.0,,[],"[['new democracy', 'political party', '0.95'], ['four years ago', 'date', '0.9']]"
19,"You know it well. Count how many crises we have been through together: migratory invasions in the Evros and the Aegean, the global coronavirus pandemic, the war in Ukraine, the energy boom, natural disasters, the daily threats of Turkey. No government since the post-war era has faced so many obstacles in such a short time. Yet this government has kept our borders impregnable.","Το ξέρετε καλά. Μετρήστε πόσες κρίσεις περάσαμε μαζί: μεταναστευτικές εισβολές στον Έβρο και στο Αιγαίο, παγκόσμια πανδημία του κορονοϊού, πόλεμος στην Ουκρανία, ενεργειακή «έκρηξη», φυσικές καταστροφές, καθημερινές απειλές της Τουρκίας. Καμία κυβέρνηση από τη μεταπολίτευση και μετά δεν αντιμετώπισε τόσα πολλά εμπόδια σε τόσο μικρό χρόνο. Κι όμως, αυτή η κυβέρνηση κράτησε απόρθητα τα σύνορά μας.",,national security,,other,,0.5,,0.0,,,,0.0,,[],"[['1. evros', 'location', '1.0'], ['2. aegean', 'location', '1.0'], ['3. global coronavirus pandemic', 'organization', '0.7'], ['4. ukraine', 'location', '1.0'], ['5. turkey', 'location', '1.0'], ['6. government', 'organization', '1.0']]"
20,"With a gigantic programme it supported workers in business and work. It organised an exemplary vaccination campaign, at the same time implementing the commitments for which the Greek people had entrusted it.","Με ένα γιγαντιαίο πρόγραμμα στήριξε τους εργαζόμενους στις επιχειρήσεις και  την εργασία. Οργάνωσε μία υποδειγματική εκστρατεία εμβολιασμού, υλοποιώντας την ίδια ώρα τις δεσμεύσεις για τις οποίες την είχε εμπιστευτεί ο ελληνικός λαός.",,health,,other,,0.8,,0.0,,,,0.0,,[],"[['greek people', 'group of people', '1.0'], ['greece', 'country', '1.0']]"
21,"I ask you, does Greece in 2023 resemble Greece in 2019? The answer is: no, not at all. We have a fiscal surplus in 2022. This prudent management has succeeded in increasing our GDP by 26 billion; our debt, that very important indicator of our credibility, has been reduced by 40 full points, the largest reduction in public debt in the whole of Europe.","Σας ρωτώ, η Ελλάδα του 2023 θυμίζει σε τίποτα εκείνη του 2019; Η απάντηση είναι: όχι, σε τίποτα. Έχουμε δημοσιονομικό πλεόνασμα το 2022. Αυτή η συνετή διαχείριση πέτυχε να μεγεθύνουμε το ΑΕΠ μας κατά 26 δισ. Το χρέος μας, ο τόσο σημαντικός αυτός δείκτης για την αξιοπιστία μας, μειώθηκε 40 ολόκληρες μονάδες, η μεγαλύτερη μείωση δημοσίου χρέους σε ολόκληρη την Ευρώπη.",,debt,,austerity,,0.9,,0.0,,,,0.0,,[],"[['greece', 'location', '1.0'], ['europe', 'location', '1.0'], ['2023', 'date', '1.0'], ['2019', 'date', '1.0'], ['gdp', 'organization', '1.0']]"
22,"But at the same time, along with the economic recovery, we have also strengthened our defence. To those who did not see borders at sea and wanted them open on land, we gave a double answer. We zeroed out refugee flows. We relieved our islands, we built modern structures instead of the shameful structures of Moria. We saved lives in the Aegean. And, yes, we extended the fence on Evros. The fence is being extended, let those who fought it and are still fighting it hear it well.","Ταυτόχρονα όμως, μαζί με την οικονομική ανάταξη προχωρήσαμε και την ενίσχυση της άμυνάς μας. Σε όσους δε διέκριναν σύνορα στη θάλασσα και τα ήθελαν ανοιχτά στην ξηρά απαντήσαμε διπλά. Μηδενίσαμε τις προσφυγικές ροές. Ανακουφίσαμε τα νησιά μας, χτίσαμε σύγχρονες δομές αντί για τα αίσχη της Μόριας. Σώσαμε ζωές στο Αιγαίο. Και, ναι, επεκτείναμε τον φράχτη στον Έβρο. Ο φράχτης επεκτείνεται, να το ακούσουν καλά όσοι τον πολέμησαν και τον πολεμούν ακόμα.",,migration,,sea borders,,0.5,,0.2,,,,0.0,,[],"[['moria', 'location', '0.7'], ['aegean', 'location', '0.7'], ['evros', 'location', '0.6']]"
23,"On the other hand, we are upgrading our Armed Forces as never before with 24 new Rafale, 84 F-16 Vipers, three new frigates, increases in salaries and allowances for our servicemen and women. Why? Because for us, yes, defence is an end in itself. There is no economic prosperity that is not based on national sovereignty.","Από την άλλη πλευρά, αναβαθμίζουμε όσο ποτέ τις Ένοπλες Δυνάμεις μας με 24 νέα Rafale, 84 F-16 Viper, τρεις νέες φρεγάτες, αυξήσεις σε μισθούς και σε επιδόματα στους ενστόλους μας. Γιατί; Γιατί για εμάς η άμυνα, ναι, είναι αυτοσκοπός. Δεν υπάρχει οικονομική ευημερία που να μη στηρίζεται στην εθνική κυριαρχία.",,other,,defense spending,,1.0,,0.0,,,,0.0,,[],"[['armed forces', 'organization', '0.8'], ['rafale', 'organization', '0.6'], ['f-16 vipers', 'organization', '0.6'], ['frigates', 'organization', '0.6'], ['servicemen', 'group of people', '0.8'], ['women', 'group of people', '0.8'], ['national sovereignty', 'political party', '0.6.']]"
24,"The crisis for me, friends, has never been an alibi for giving up what we are demanding. So today the country has a new face, not only in taxes and increases, in employment, in immigration, in defence, but also in works and interventions in our daily life.","Η κρίση για εμένα, φίλες και φίλοι, δεν έγινε ποτέ άλλοθι για να παραιτηθώ από αυτά που διεκδικούμε. Έτσι σήμερα η χώρα έχει άλλη όψη, όχι μόνο στους φόρους και στις αυξήσεις, στην απασχόληση, στο μεταναστευτικό, στην άμυνα, αλλά και με έργα και παρεμβάσεις στην καθημερινή μας ζωή.",,employment,,employment,,0.6,,0.2,,,,0.0,,[],[]
25,"See for example what is happening here in West Attica. A long time ago, Metro Line 3 terminated not far from here, in Agia Marina. Now it connects to Agia Varvara, Korydallos, Nikaia and Piraeus.","Δείτε για παράδειγμα τι συμβαίνει εδώ, στη Δυτική Αττική. Πριν από καιρό η Γραμμή 3 του Μετρό τερμάτιζε όχι μακριά από εδώ, στην Αγία Μαρίνα. Τώρα συνδέεται με την Αγία Βαρβάρα, τον Κορυδαλλό, τη Νίκαια και τον Πειραιά.",,other,,other,,0.0,,0.0,,,,0.0,,[],"[['west attica', 'location', '1.0'], ['metro line 3', 'organization', '1.0'], ['agia marina', 'location', '1.0'], ['agia varvara', 'location', '1.0'], ['korydallos', 'location', '1.0'], ['nikaia', 'location', '1.0'], ['piraeus', 'location', '1.0']]"
26,"The very important Line 2 tender, which will finally connect Anthoupoli with Ilion, is also being developed. While the road connection of the Western Regional Road of Egaleo with the Athens-Corinth National Road is also being planned. The new three-storey building of the university, the equipment of its laboratories, the energy upgrade of 12 schools and the Attikon Hospital, the pilot renovation of the refugee houses in Agia Varvara, the new town hall in Egaleo.","Εξελίσσεται, επίσης, ο τόσο σημαντικός διαγωνισμός της Γραμμής 2, που θα ενώσει επιτέλους την Ανθούπολη με το Ίλιον. Ενώ σχεδιάζεται και η οδική σύνδεση της Δυτικής Περιφερειακής του Αιγάλεω με την Εθνική Αθηνών - Κορίνθου. Σε νέα φάση εκτέλεσης το νέο τριώροφο κτίριο του πανεπιστημίου, ο εξοπλισμός των εργαστηρίων του, η ενεργειακή αναβάθμιση 12 σχολείων και του Νοσοκομείου «Αττικόν», η πιλοτική ανακαίνιση των προσφυγικών πολυκατοικιών στην Αγία Βαρβάρα, το νέο δημαρχείο στο Αιγάλεω.",,infrastructure,,other,,0.0,,0.0,,,,0.0,,[],"[['anthoupoli', 'location', '1.0'], ['ilion', 'location', '1.0'], ['western regional road', 'organization', '1.0'], ['egaleo', 'location', '1.0'], ['athens-corinth national road', 'location', '1.0'], ['university', 'organization', '1.0'], ['attikon hospital', 'organization', '1.0'], ['agia varvara', 'location', '1.0'], ['town hall', 'organization', '1.0'], ['egaleo', 'location', '1.0.']]"
27,"And a little further away, the regeneration of our shipyards, in neighbouring Elefsina. The workers have returned to work. And notice, they're back on what wages? From 1,500 to 3,000 euros. With investments of more than 100 million. We'll have a total of 2,000 workers, most of them working here, in West Athens.","Και λίγο πιο μακριά η αναγέννηση των ναυπηγείων μας, στη γειτονική Ελευσίνα. Οι εργαζόμενοι γύρισαν στις δουλειές τους. Και προσέξτε, γύρισαν με τι μισθούς; Από 1.500 έως 3.000 ευρώ. Με επενδύσεις που ξεπερνούν τα 100 εκατομμύρια. Θα έχουμε συνολικά 2.000 εργαζόμενους, οι πιο πολλοί δουλεύουν εδώ, στη Δυτική Αθήνα.",,employment,,investments,,0.8,,0.0,,,,0.0,,[],"[['elefsina', 'location', '1.0'], ['west athens', 'location', '1.0'], ['greece', 'country', '1.0']]"
28,"While we sanctified and resolved the ""Gordian knot"" of the Skaramanga shipyards, where 700 more recruitments are expected. Proof that the whole of society can share in the country's development.","Ενώ εξυγιάναμε και λύσαμε και τον «γόρδιο δεσμό» των ναυπηγείων Σκαραμαγκά, όπου αναμένονται ακόμα 700 προσλήψεις. Απόδειξη ότι μέρισμα στην ανάπτυξη της χώρας μπορεί να έχει όλη η κοινωνία.",,employment,,employment,,,,0.2,,,,0.0,,[],"[['skaramanga shipyards', 'location', '0.85'], ['700', 'number', '0.7']]"
29,"A second proof: the plan to finance the Aghia Varvara Hospital, a personal bet of mine, so that it can operate independently from Attikon and the General Hospital of Nice. With new services, with day surgeries, a rehabilitation centre, a palliative care department, but also with primary health care units that emphasise prevention.","Μία δεύτερη απόδειξη: το σχέδιο της χρηματοδότησης του Νοσοκομείου της Αγίας Βαρβάρας, ένα προσωπικό μου στοίχημα, ώστε αυτό να λειτουργεί αυτόνομα από το «Αττικόν» και το Γενικό της Νίκαιας. Με νέες υπηρεσίες, με χειρουργεία ημέρας, με κέντρο αποκατάστασης, με τμήμα ανακουφιστικής φροντίδας, αλλά και με μονάδες πρωτοβάθμιας υγείας που θα δίνουν έμφαση στην πρόληψη.",,health,,public health system,,0.8,,0.0,,,,0.0,,[],"[['aghia varvara hospital', 'organization', '1.0'], ['attikon', 'organization', '1.0'], ['general hospital of nice', 'organization', '1.0']]"
30,"So you see, a lot has happened in these four years on the west side of the capital. And from the Philodemos and Tritsis programmes alone, we have 120 million euros in total for the seven municipalities of Western Attica.","Βλέπετε, λοιπόν, έγιναν πολλά αυτά τα τέσσερα χρόνια στη δυτική πλευρά της πρωτεύουσας. Και μόνο από τα προγράμματα «Φιλόδημος» και «Τρίτσης», έχουμε 120 εκατομμύρια ευρώ συνολικά για τους επτά Δήμους της Δυτικής Αττικής.",,infrastructure,,other,,,,0.0,,,,0.0,,[],"[['philodemos', 'organization', '0.6'], ['tritsis', 'organization', '0.6'], ['western attica', 'location', '0.8']]"
31,"However, I am well aware that much more remains to be done. I am the first to know, after all, that wages in our country remain low. That public health is still ailing. That our young people, this amazing youth, require more attention from the state. That's why specific cuts are becoming our priorities.","Ωστόσο, το ξέρω καλά, μένουν να γίνουν πολλά περισσότερα. Πρώτος εγώ, άλλωστε, ξέρω ότι οι μισθοί στη χώρα μας παραμένουν χαμηλοί. Ότι η δημόσια υγεία ακόμα νοσεί. Ότι οι νέοι μας, αυτή η καταπληκτική νεολαία απαιτεί περισσότερη προσοχή από την πολιτεία. Γι’ αυτό και συγκεκριμένες τομές γίνονται προτεραιότητές μας.",,employment,,wages,,-0.2,,0.0,,,,0.0,,[],[]
32,"Friends of West Athens, in July 2019 - and a big thank you to our GCP, which will give its own fight in the student elections to be the first party in the student elections again - in July 2019 I did not promise miracles. I promised a plan and a lot of work for specific goals. And today that is a reality.","Φίλες και φίλοι της Δυτικής Αθήνας, τον Ιούλιο του 2019 -και ένα μεγάλο ευχαριστώ και στη ΔΑΠ μας, που θα δώσει το δικό της αγώνα στις φοιτητικές εκλογές για να ξαναβγεί πρώτη παράταξη στις φοιτητικές εκλογές- τον Ιούλιο του 2019 δεν υποσχέθηκα θαύματα. Υποσχέθηκα σχέδιο και πολλή δουλειά για συγκεκριμένους στόχους. Κι αυτό σήμερα είναι πραγματικότητα.",,political promises,,other,,0.5,,0.0,,,,0.0,,[],"[['west athens', 'location', '1.00'], ['gcp', 'political party', '1.00'], ['july 2019', 'date', '1.00']]"
33,"But all this is not enough. Although we have received a deserted plot of land, the Greece we are building already has a solid foundation, it has its first floors. But there are still more to be built, which will make it higher, which will make it a better country.","Όμως όλα αυτά δεν αρκούν. Αν και παραλάβαμε ένα ερημωμένο οικόπεδο, η Ελλάδα που χτίζουμε έχει ήδη γερά θεμέλια, έχει τους πρώτους της ορόφους. Μένουν, ωστόσο, να ανεγερθούν κι άλλοι, που θα την κάνουν ψηλότερη, που θα την κάνουν καλύτερη χώρα.",,other,,other,,0.5,,0.0,,,,0.0,,[],"[['greece', 'location', '0.98'], ['country', 'type', '0.96']]"
34,"See, for example, health. Maybe in the pandemic, the National Health System held up, had more ICUs, many more health workers, but our health has been the big patient for decades. That is why I am not satisfied with the steps we have taken forward. We need to make leaps, especially in our hospitals, especially in our emergency departments and in the prevention of serious diseases.","Δείτε, για παράδειγμα, την υγεία. Μπορεί στην πανδημία το Εθνικό Σύστημα Υγείας να άντεξε, να έχει περισσότερες ΜΕΘ, πολύ περισσότερους υγειονομικούς, αλλά η υγεία μας παραμένει εδώ και δεκαετίες ο μεγάλος ασθενής. Γι’ αυτό και δεν αρκούμαι στα βήματα που κάναμε εμπρός. Πρέπει να κάνουμε άλματα, ειδικά στα νοσοκομεία μας, ειδικά στα τμήματα επειγόντων περιστατικών και στην πρόληψη των σοβαρών ασθενειών.",,health,,public health system,,0.2,,0.0,,,,0.0,,[],"[['national health system', 'organization', '0.8'], ['icus', 'group of people', '0.3'], ['health workers', 'group of people', '0.3'], ['hospitals', 'organization', '0.5'], ['emergency departments', 'organization', '0.5'], ['serious diseases', 'group of people', '0.2']]"
35,"The same applies to education. For the first time - listen to this and tell everyone - 25 000 permanent teacher appointments have been made. We went from 62 experimental schools to 138. Kindergarten now teaches a foreign language - look out - from four. And soon-I was here in a school in Agiou Anargyros to see the new interactive whiteboards-36,000 interactive whiteboards in all schools.",Το ίδιο ισχύει για την παιδεία. Έγιναν για πρώτη φορά -ακούστε το και πείτε το σε όλες και σε όλους- 25.000 μόνιμοι διορισμοί εκπαιδευτικών. Από τα 62 Πειραματικά φτάσαμε στα 138. Το νηπιαγωγείο διδάσκει πλέον ξένη γλώσσα -προσέξτε- από τα τέσσερα. Και σύντομα -είχα βρεθεί εδώ σε ένα σχολείο στους Αγίους Αναργύρους για να δω τους καινούριους διαδραστικούς πίνακες- 36.000 διαδραστικοί πίνακες σε όλα τα σχολεία.,,education,,higher education,,0.75,,0.0,,,,0.0,,[],"[['25 000', 'date', '1.0'], ['kindergarten', 'organization', '1.0'], ['agiou anargyros', 'location', '1.0'], ['36', '000', 'date', '1.0']]"
36,"But we know that this is not enough. Other breakthroughs are needed, especially in vocational education, especially in our universities.","Αλλά ξέρουμε ότι αυτά δεν αρκούν. Χρειάζονται και άλλες τομές, κυρίως στην επαγγελματική εκπαίδευση, κυρίως στα πανεπιστήμιά μας.",,education,,higher education,,0.3,,0.0,,,,0.0,,[],"[['none of the given text contains a named entity. therefore', 'there are no entities to list.']]"
37,"And look at the state. We transformed a dismantled Secretariat into a modern Civil Protection. But in the administration there are still pockets of anachronism lurking, as the accident in Tempe showed.","Και δείτε και το κράτος. Μεταμορφώσαμε μία διαλυμένη Γραμματεία σε σύγχρονη Πολιτική Προστασία. Αλλά στη διοίκηση καραδοκούν ακόμα εστίες αναχρονισμού, όπως έδειξε και το δυστύχημα στα Τέμπη.",,civil protection,,other,,0.0,,0.0,,,,0.0,,[],"[['tempe', 'location', '1.0']]"
38,We made ERT a model of quality broadcasting. gov.gr has more than 1 billion transactions. We eliminated queues.,Την ΕΡΤ την κάναμε υπόδειγμα ποιοτικής ραδιοτηλεόρασης. Το gov.gr έχει παραπάνω από 1 δισεκατομμύριο συναλλαγές. Καταργήσαμε ουρές. ,,public sector,,digital governance,,0.6,,0.0,,,,0.0,,[],"[['ert', 'organization', '0.85'], ['gov.gr', 'organization', '0.75']]"
