id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11," And two years later they pass a law and farm property.  Your first home, your properties.  Your children's children to be at risk from the blackmail of the crowing funds that Mr. Tsipras has brought to Greece.  And what did Mr. Mitsotakis do to counter this regime of rape and de-fellatinization of the Greek economy?  The answer was first of all.  Bring a law that ended any coverage of first home protection. "," Και δυο χρόνια μετά ψηφίζουν νόμο και η αγροτική περιουσία  Η πρώτη κατοικία, τα ακίνητα σας  Των παιδιών σας να κινδυνεύουν από τους εκβιασμούς των κορακιών των funds που έφερε ο κύριος Τσίπρας στην Ελλάδα  Kαι τι έκανε ο κύριο Μητσοτάκης να αντιμετωπίσει αυτό το καθεστώς βιασμού και του αφελληνισμού της Ελληνικής οικονομίας σου  Η απάντηση ήταν καταρχάς  Να φέρει ένα νόμο που τελείωσε οποιαδήποτε κάλυψη της προστασίας της πρώτης κατοικίας",privatization,economy,home protection,greek property law,-0.6,0.9,0.2,0.65,0.8,0.8,0.2,0.7,"[['greece', 'location', '0.5'], ['mr. tsipras', 'person', '0.9'], ['mr. mitsotakis', 'person', '0.9']]","[['mr. tsipras', 'person', '0.7'], ['greece', 'country', '1.0'], ['mr. mitsotakis', 'person', '0.6']]"
12," And in the second year, Mr. Patsis.  Who even says he didn't know his activities once again didn't know.  it is known that when something good is done, it is by order. ", Και σε δεύτερο χρόνο τον κύριο Πάτση  Που μάλιστα λέει δεν γνώριζε τις δραστηριότητές του για άλλη μια φορά δεν γνώριζε  είναι γνωστό πιά όταν γίνει κάτι καλό είναι με εντολή,other,corruption,other,mr. patsis,-0.4,0.0,0.0,0.1,0.5,0.5,0.0,0.0,"[['mr. patsis', 'person', '0.85']]","[['mr. patsis', 'person', '1.0']]"
13," Mitsotakis when there is a disaster.  Mr Mitsotakis, he doesn't know anything, so he doesn't know Mr Patsis, but it just so happens that Mr Patsis' son was in charge of the management of red loans in the new democracy.  Mr Mitsotakis knew nothing about the wiretaps.  But by coincidence he was the one responsible for taking the NSA to the Maximos building.  He put his nephew essentially in control of the activities of the NSA and the chosen one of the NSA commander, changing the law that existed.  He didn't know anything. "," Μητσοτάκη όταν γίνει κάποια καταστροφή  Ο κύριος Μητσοτάκης, δεν ξέρει τίποτα δεν ξέρει λοιπόν τον κύριο Πάτση, αλλά όλως τυχαίως ο γιος του κυρίου Πάτση ήταν ο υπεύθυνος για τη διαχείριση των κόκκινων δανείων στη νέα δημοκρατία  Δεν γνώριζε τίποτα ο κύριος Μητσοτάκης για τις υποκλοπές  Αλλά όλως τυχαίως ο ίδιος ήταν ο υπεύθυνος γιατί πήρε την ΕΥΠ στο Μέγαρο Μαξίμου  Έβαλε τον ανιψιό του ουσιαστικά να ελέγχει τις δραστηριότητες της ΕΥΠ και τον εκλεκτό του διοικητή της ΕΥΠ, αλλάζοντας τον νόμο που υπήρχε  Δεν ήξερε τίποτα",corruption,corruption,wiretapping,political scandal,-0.8,0.5,0.0,0.4,0.8,0.8,0.0,0.1,"[['mitsotakis', 'person', '1.0'], ['mr mitsotakis', 'person', '1.0'], ['mr patsis', 'person', '1.0'], ['new democracy', 'organization', '0.5'], ['maximos building', 'location', '1.0'], ['nsa', 'organization', '1.0'], ['nsa commander', 'person', '1.0']]","[['mitsotakis', 'person', '1.0'], ['mr mitsotakis', 'person', '1.0'], ['mr patsis', 'person', '1.0'], ['new democracy', 'political party', '1.0'], ['maximos building', 'location', '1.0']]"
14," For the situation on the network.  The railway of Greece.  And this is the most tragic, the most tragic lie that shows how far they can go to even despise dozens of human lives. "," Για την κατάσταση στο δίκτυο  Το σιδηροδρομικό της Ελλάδος  Και αυτό είναι το πιο τραγικό, το πιο τραγικό ψέμα που δείχνει που μπορεί να φτάσουν ακόμη και να περιφρονήσουν δεκάδες ανθρώπινες ζωές",other,infrastructure,other,railway,-0.9,1.0,0.0,0.2,0.4,0.1,0.0,0.0,"[['greece', 'location', '0.85'], ['railway', 'organization', '0.6']]","[['greece', 'location', '1.0'], ['railway of greece', 'organization', '0.9'], ['human lives', 'group of people', '0.8']]"
15," So in 2019 before he became prime minister.  Makes a statement accurately analysing the state of the country's rail network.  In 2020, 2022 in two consecutive reports of the European Railway Agency.  It's a clean result.  Greece has the most dangerous network in Europe per kilometre. "," Το 2019 λοιπόν πριν γίνει πρωθυπουργός  Κάνει δήλωση όπου αναλύει με ακρίβεια την κατάντια του σιδηροδρομικού δικτύου της χώρας  Το 2020, το 2022 σε δύο συναπτές εκθέσεις του Ευρωπαϊκού Οργανισμού Σιδηροδρόμων  Είναι καθαρό το αποτέλεσμα  Η Ελλάδα έχει το πιο επικίνδυνο δίκτυο σε όλη την Ευρώπη ανά χιλιόμετρο",other,infrastructure,other,rail network,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['2019', 'date', '1.0'], ['prime minister', 'person', '1.0'], ['2020', 'date', '1.0'], ['2022', 'date', '1.0'], ['european railway agency', 'organization', '1.0'], ['greece', 'location', '1.0'], ['europe', 'location', '1.0']]","[['2019', 'date', '1.0'], ['prime minister', 'person', '1.0'], ['2020', 'date', '1.0'], ['2022', 'date', '1.0'], ['european railway agency', 'organization', '1.0'], ['greece', 'country', '1.0'], ['europe', 'location', '0.5'], ['railway network', 'group of people', '0.3 (note: this entity could be interpreted as a location or organization as well', 'but since it refers to a group of people involved in managing the rail network', 'it is categorized as a group of people.)']]"
16," We analysed in parliament.  That 04/10/21.  The principle of transparency.  He sends the responsible minister and his Ministry Mr. Karamanlis file.  Saying What Corruption Exists.  So that it prevents the 717 contract signed in 2014 from being implemented, which should have been completed under SYRIZA in 2016.  Not completed even to date.  And even the 41 million euros European all money.  54 million were spent under the new democracy and these were European and the project has not yet been implemented. ", Εμείς αναλύσαμε στην βουλή  Ότι 04/10/21  Η αρχή διαφάνειας  Στέλνει τον αρμόδιο υπουργό και στο Υπουργείο του τον κύριο Καραμανλή φάκελο  Που λέει Τι διαφθορά Υπάρχει  Ώστε να εμποδίζει να μην υλοποιηθεί η 717 σύμβαση που υπογράφηκε το 2014 έπρεπε να ολοκληρωθεί επί ΣΥΡΙΖΑ το 2016  Δεν ολοκληρώθηκε ούτε μέχρι σήμερα  Και μάλιστα τα 41 εκατομμύρια ευρώ ευρωπαϊκά όλα τα χρήματα  Έγιναν 54 εκατομμύρια επί νέας δημοκρατίας και αυτά ευρωπαϊκά και ακόμη δεν έχει υλοποιηθεί το έργο,corruption,corruption,other,corruption,-0.5,0.1,0.0,0.1,0.2,0.0,0.0,0.0,"[['parliament', 'organization', '0.7'], ['04/10/21', 'date', '1.0'], ['transparency', 'concept', '0.9'], ['ministry', 'organization', '0.7'], ['karamanlis', 'person', '0.8'], ['corruption', 'concept', '0.8'], ['syriza', 'organization', '0.7'], ['european', 'organization', '0.8'], ['new democracy', 'organization', '0.7']]","[['parliament', 'location', '1.0'], ['04/10/21', 'date', '1.0'], ['transparency', 'organization', '1.0'], ['ministry mr. karamanlis', 'organization', '0.9'], ['corruption exists', 'organization', '1.0'], ['syriza', 'political party', '1.0'], ['new democracy', 'political party', '1.0'], ['european', 'organization', '0.9'], ['41 million euros', 'organization', '1.0'], ['54 million', 'organization', '1.0']]"
17," So we asked Mr Karamanlis.  Our MPs in Parliament, but when the official authority sends you a file.  that says all the corruption that exists in the OSE and the Ministry of Su.  That does not allow this work to be done that will protect the Greek people.  What did you do?  You sent the file to the D.A. "," Ρωτήσαμε λοιπόν τον κύριο Καραμανλή  Οι βουλευτές μας στη Βουλή, μα όταν η επίσημη αρχή σου στέλνει ένα φάκελο  που λέει όλη τη διαφθορά που υπάρχει στον ΟΣΕ και στο Υπουργείο Σου  Που δεν επιτρέπει να γίνει αυτό το έργο που θα προστατεύσει τον ελληνικό λαό  Εσύ τι έκανες  Έστειλες τον φάκελο στον εισαγγελέα",corruption,corruption,corruption,corruption,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.0,"[['mr karamanlis', 'person', '0.90'], ['mps', 'organization', '0.65'], ['parliament', 'organization', '0.80'], ['ose', 'organization', '0.70'], ['ministry of su', 'organization', '0.75'], ['greek', 'misc', '0.60'], ['d.a.', 'organization', '0.85']]","[['1. mr karamanlis', 'person', '0.8'], ['2. mps', 'group of people', '0.7'], ['3. ose', 'organization', '0.6'], ['4. ministry of su', 'organization', '0.6'], ['5. greek', 'country', '0.8'], ['6. d.a.', 'organization', '0.7']]"
18," The answer to which is that I did not know the existence of these elements.  How far will the contempt for intelligence go.  The Greek people.  And if they didn't know any of this, while they themselves were saying the same thing, tell us.  The European Commission in the European Court of Justice a month ago nor did they know this 2 months ago. "," Η απάντηση που είναι ότι δεν ήξερα την ύπαρξη αυτών των στοιχείων  Πού θα φτάσει πια η περιφρόνηση της νοημοσύνης  Του ελληνικού λαού  Και αν δεν ήξεραν τίποτα από όλα αυτά, ενώ τα ίδια έλεγαν οι ίδιοι, να μας πείτε  Η Ευρωπαϊκή Επιτροπή στο Ευρωπαϊκό Δικαστήριο πριν από ένα μήνα ούτε αυτό το γνώριζαν πριν 2 μήνες",corruption,corruption,other,ignorance,-0.4,0.1,0.0,0.2,0.2,0.0,0.0,0.0,"[['greek people', 'location', '0.5'], ['european commission', 'organization', '0.5'], ['european court of justice', 'organization', '0.5']]","[['greek people', 'group of people', '0.75'], ['european commission', 'organization', '0.8'], ['european court of justice', 'organization', '0.7'], ['month ago', 'date', '0.6'], ['2 months ago', 'date', '0.6']]"
19," Friends and friends I say all this.  Because there's a battle going on here.  Which is clean now.  on the one hand is the word of progress, the truth of common sense.  The dignity of the public interest.  And on the other hand 2 power systems that are capable of doing anything and saying anything just for the chair.  So that's it, then, with Mr Tsipras' system of power and Mr Mitsotakis' system of power, who have the audacity to say justice everywhere, but they mean justice for us and for them.  Only a cover-up at last. "," Φίλες και φίλοι τα λέω όλα αυτά  Γιατί εδώ γίνεται μια μάχη  Η οποία είναι  καθαρή πια  από τη μία είναι ο λόγος της προόδου, της αλήθειας της κοινής λογικής  Της αξιοπρέπειας του δημόσιου συμφέροντος  Και από την άλλη 2 συστήματα εξουσίας που είναι ικανοί να κάνουν τα πάντα και να πουν τα πάντα μόνο για την καρέκλα  Ως εδώ λοιπόν ως εδώ λοιπόν, με το σύστημα εξουσίας του κυρίου Τσίπρα και το σύστημα εξουσίας του κύριου Μητσοτάκη που έχουν το θράσος να λένε δικαιοσύνη παντού, αλλά εννοούν δικαιοσύνη για μας και για αυτούς  Μόνο συγκάλυψη επιτέλους",political parties,political parties,corruption,political power systems,-0.5,0.7,0.2,0.4,0.2,0.3,0.5,0.0,"[['friends', 'na', 'na'], ['mr tsipras', 'person', '0.7'], ['mr mitsotakis', 'person', '0.7']]","[['mr tsipras', 'person', '0.5'], ['mr mitsotakis', 'person', '0.5']]"
20," Finally, in the next national elections, that's why we all together.  Each and every one of you individually and together we have a duty to give a fight in every village, in every city, to overthrow this vicious political system that builds nothing for the future of all of us, for the future of your children, for the future of your grandchildren.  This is our debt. "," Τέλος, στις επόμενες εθνικές εκλογές, γι αυτό όλοι μαζί  Η καθεμία και ο καθένας ξεχωριστά από εσάς και όλοι μαζί έχουμε χρέος να δώσουμε ένα αγώνα σε κάθε χωριό, σε κάθε πόλη, για να ανατρέψουμε αυτό το φαύλο πολιτικό σύστημα που δεν οικοδομεί τίποτα για το μέλλον όλων μας, για το μέλλον των παιδιών σας, για το μέλλον των εγγονιών σας  Αυτό είναι το χρέος μας",elections,elections,election spending,elections,-0.6,0.85,0.0,0.1,0.0,0.75,0.8,0.0,"[['national elections', 'event', '0.6'], ['village', 'location', '0.5'], ['city', 'location', '0.5'], ['political system', 'organization', '0.6']]","[['national elections', 'date', '0.9'], ['village', 'location', '0.6'], ['city', 'location', '0.6']]"
21," We are not fighting a battle for power.  All this stuff I said about coalition governments, it's not because I'm in a hurry to get a position of power.  I have proved it in my political career.  I do it because I see what is happening in other European countries. "," Δεν δίνουμε μια μάχη για την εξουσία  Αυτά όλα που είπα για τις κυβερνήσεις συνεργασίας, δεν είναι γιατί βιάζομαι να πάρω κάποια θέση εξουσίας  Το έχω αποδείξει άλλωστε στην πολιτική μου πορεία  Το κάνω γιατί βλέπω τι συμβαίνει σε άλλες ευρωπαϊκές χώρες",europe,democracy,coalition,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['european', 'org', '0.7']]","[['europe', 'location', '0.58'], ['european countries', 'location', '0.58']]"
22," Where it prevails.  Institutional respect, respect for the citizen.  Respect for the public interest.  Where there is no impunity for the oligarchy and the political establishment that is intertwined with it.  That when a politician puts his finger in the honey.  Then justice treats him as it should.  And it doesn't let him think that he can do whatever he can and whatever he wants at the expense of every people in Europe. "," Όπου επικρατεί  Ο θεσμικός σεβασμός, ο σεβασμός στον πολίτη  Ο σεβασμός στο δημόσιο συμφέρον  Όπου δεν υπάρχει ατιμωρησία της ολιγαρχίας και του πολιτικού κατεστημένου που διαπλέκεται μαζί της  Που όταν κάποιος πολιτικός βάλει το δάχτυλο στο μέλι  Τότε η δικαιοσύνη τον αντιμετωπίζει όπως του πρέπει  Και δεν τον αφήνει να νομίζει ότι μπορεί να κάνει ό, τι μπορεί και ότι θέλει εις βάρος του κάθε λαού της Ευρώπης",justice,accountability,impunity,justice,0.5,0.3,0.2,0.1,0.2,0.1,0.4,0.0,"[['europe', 'location', '1.0'], ['oligarchy', 'organization', '0.9'], ['political establishment', 'organization', '1.0'], ['justice', 'organization', '1.0']]","[['europe', 'location', '0.7'], ['oligarchy', 'group of people', '0.6'], ['political establishment', 'organization', '0.6'], ['politician', 'person', '0.6'], ['justice', 'organization', '0.5']]"
23," Friends and friends.  These examples need another culture.  And I aspire that 2023 will be the year of great change.  That we will be the pioneers of this new culture.  Where there will be a concept of man where society will be at the forefront, man's labour rights, man's human rights, the reduction of inequalities, the opportunities for the new generation, the infrastructure for a strong Greece of the future.  Not a country that will constantly decline, without knowing what its future is. "," Φίλες και φίλοι  Αυτά τα παραδείγματα θέλουν άλλη κουλτούρα  Και φιλοδοξώ ότι το 2023 να είναι η χρονιά μιας μεγάλης αλλαγής  Που εμείς θα είμαστε οι πρωτοπόροι αυτής της νέας κουλτούρας  Που θα υπάρχει μια αντίληψη για τον άνθρωπο που η κοινωνία θα είναι στο προσκήνιο, τα εργασιακά δικαιώματα του ανθρώπου, τα ανθρώπινα δικαιώματά του, η μείωση των ανισοτήτων, οι ευκαιρίες για τη νέα γενιά, οι υποδομές για μια ισχυρή Ελλάδα του μέλλοντος  Όχι μια χώρα που θα παρακμάζει συνεχώς, χωρίς να γνωρίζει ποιο είναι το μέλλον της",culture,culture,other,culture,0.9,0.05,0.0,0.1,0.0,0.2,0.0,0.0,"[['2023', 'date', '1.0'], ['greece', 'location', '0.5']]","[['2023', 'date', '1.0'], ['greece', 'country', '0.5']]"
24," But to which Greece do the programmes of SYRIZA and New Democracy refer?  In Greece, which will end up with a demographic gun to its head.  In which Greece will we have dignity pensions in a Greece where the population and the workforce is decreasing, in a Greece where today you here the farmers of the prefecture are looking with binoculars, land workers and your products, the fruits are rotting on the trees as in Crete and the rest of Greece.  They didn't know the problem.  What is the infrastructure in your county? "," Μα σε ποια Ελλάδα αναφέρονται τα προγράμματα του ΣΥΡΙΖΑ και της Νέας Δημοκρατίας  Στην Ελλάδα, που στο τέλος θα βρίσκεται με το δημογραφικό πιστόλι στον κρόταφο  Σε ποια Ελλάδα θα έχουμε συντάξεις αξιοπρέπειας σε μια Ελλάδα που μειώνεται ο πληθυσμός και το εργατικό της δυναμικό σε μια Ελλάδα που σήμερα εσείς εδώ οι αγρότες του νομού ψάχνετε με τα κιάλια, εργάτες γης και τα προϊόντα σας, οι καρποί σαπίζουν στα δέντρα όπως στην Κρήτη και την υπόλοιπη Ελλάδα  Δεν ήξεραν το πρόβλημα  Ποιες είναι οι υποδομές στο νομό σας",infrastructure,infrastructure,other,greek politics,-0.5,0.4,0.1,0.4,0.2,0.1,0.2,0.0,"[['greece', 'location', '2', 'syriza', 'organization', '1', 'new democracy', 'organization', '1', 'crete', 'location', '1].']]","[['greece', 'location', '1.0'], ['syriza', 'political party', '1.0'], ['new democracy', 'political party', '1.0'], ['crete', 'location', '1.0']]"
25," What happened to the hospital.  They said, once we don't have money.  Greece is bankrupt, we can't support the NHS, we can't do the internal network of the county to have a network safe in all directions of the law I know very well its problems, they said Greece has no money.  But now because of the pandemic. "," Τι έγινε με το νοσοκομείο  Έλεγαν, κάποτε δεν έχουμε χρήματα  Χρεοκόπησε η Ελλάδα, δεν μπορούμε να στηρίξουμε το ΕΣΥ, δεν μπορούμε να κάνουμε το εσωτερικό δίκτυο του νομού για να έχετε ένα δίκτυο ασφαλές προς όλες τις κατευθύνσεις του νόμου που γνωρίζω πάρα πολύ καλά τα προβλήματά του, έλεγαν δεν έχει χρήματα η Ελλάδα  Τώρα όμως λόγω της πανδημίας",pandemic,health,public health system,hospital finances,0.0,0.2,0.0,0.1,0.1,0.2,0.0,0.0,"[['greece', 'location', '1.0'], ['nhs', 'organization', '1.0']]","[['greece', 'country', '1.0'], ['nhs', 'organization', '0.9']]"
