id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11," We are facing the creation, unfortunately, of a new generation of red loans.  And the government of the New Democracy.  Instead of intervening in the problem.  Unfortunately, with its policy it makes it even worse.  And it doesn't make it worse. "," Μας φέρνουν μπροστά στη δημιουργία, δυστυχώς μιας νέας γενιάς κόκκινων δανείων  Και η κυβέρνηση της Νέας Δημοκρατίας  Αντί να επέμβει στο πρόβλημα  Δυστυχώς με την πολιτική της το κάνει ακόμα χειρότερο  Και δεν το κάνει χειρότερο",debt,debt,bank regulations,red loans,-0.7,1.0,0.1,0.4,0.5,0.9,0.0,0.0,"[['new democracy', 'org', '0.71']]","[['new democracy', 'organization', '0.6'], ['government', 'organization', '0.4']]"
12," Just because it's dormant.  But because he has chosen side.  He has consciously chosen.  To favour.  The biggest redistribution of property in our country since World War II, because that's what's going to happen in the next few years. "," Απλά επειδή είναι αδρανής  Αλλά επειδή έχει επιλέξει πλευρά  Έχει επιλέξει συνειδητά  Να ευνοήσει  Τη μεγαλύτερη αναδιανομή περιουσίας στην πατρίδα μας από το Δεύτερο Παγκόσμιο Πόλεμο και μετά, γιατί αυτό πρόκειται να γίνει το επόμενο διάστημα",privatization,other,hospital privatization,redistribution,0.0,0.8,0.0,0.1,0.2,0.3,0.0,0.0,"[['world war ii', 'event', '0.9']]","[['world war ii', 'location', '0.8'], ['country', 'country', '0.8']]"
13, If we let it happen.  He has chosen side.  That is why the decisions of the.  Throws the available wealth of every Greek household into the gambling of the fans.  I recall. , Αν το αφήσουμε να συμβεί  Έχει επιλέξει πλευρά  Για αυτό και με τις αποφάσεις της  Ρίχνει στον τζόγο των φανς τη διαθέσιμη περιουσία κάθε ελληνικού νοικοκυριού  Θυμίζω,corruption,economy,bank regulations,greek sports fandom,-0.4,0.5,0.0,0.2,0.6,0.4,0.0,0.1,"[['greek', 'norp', '0.857'], ['fans', 'person', '0.714']]",[]
14," The 2020 Bankruptcy Code.  which abolished horizontally the protection of the main residence.  Leading to the liberalisation of the auctions of the first homes of the popular and middle classes.  I recall the out-of-court mechanism, which did not provide for any binding participation of the creditors of banks and funds, so that the debts of citizens were not settled in the end.  I recall the Hercules project. "," Τον πτωχευτικό κώδικα του 2020  Με τον οποίο καταργήθηκε οριζόντια, η προστασία της κύριας κατοικίας  Οδηγώντας σε απελευθέρωση των πλειστηριασμών των πρώτων κατοικιών λαϊκών και μεσαίων στρωμάτων  Θυμίζω τον εξωδικαστικό μηχανισμό, στον οποίο δεν προβλέφθηκε καμία δεσμευτικότητα συμμετοχής των πιστωτών τραπεζών και funds, με αποτέλεσμα να μην ρυθμίζονται τελικά οι οφειλές των πολιτών  Θυμίζω το σχέδιο Ηρακλής",housing,debt,bankruptcy,bankruptcy code,-0.5,0.8,0.2,0.5,0.2,0.7,0.0,0.0,"[['2020 bankruptcy code', 'law', '1.0'], ['main residence', 'concept', '1.0'], ['popular and middle classes', 'group', '1.0'], ['creditors', 'group', '1.0'], ['banks', 'organization', '1.0'], ['funds', 'organization', '1.0'], ['debts', 'concept', '1.0'], ['hercules project', 'concept', '1.0']]","[['bankruptcy code', 'organization', '0.9'], ['popular and middle classes', 'group of people', '0.8'], ['creditors', 'group of people', '0.6'], ['banks and funds', 'organization', '0.7'], ['citizens', 'group of people', '0.8'], ['hercules project', 'organization', '0.7']]"
15," on the basis of which the transfer of loans from banks to funds were linked.  By a law of 2003.  An action that is.  Which on the one hand exempts funds from taxation for all kinds of operations.  On the other hand, it does not oblige the borrower to propose a settlement before any enforcement action. ", Με βάση το οποίο η μεταβίβαση των δανείων από τράπεζες σε funds συνδέθηκαν  Με ένα νόμο του 2003  Μια ενέργεια δηλαδή  Που αφενός απαλλάσσει από τη φορολογία τα funds για κάθε είδους πράξεις τους  Αφετέρου δεν υποχρεώνει σε πρόταση ρύθμισης προς τον δανειολήπτη πριν από την όποια πράξη αναγκαστικής εκτέλεσης,debt,debt,loans,loan transfer,0.0,0.5,0.0,0.1,0.2,0.0,0.0,0.0,"[['2003', 'law', '1.0'], ['banks', '', '0.5'], ['funds', '', '0.5'], ['taxation', '', '1.0'], ['borrower', '', '1.0'], ['settlement', '', '1.0'], ['enforcement action', '', '1.0']]","[['2003', 'date', '1.0'], ['banks', 'organization', '0.8'], ['funds', 'organization', '0.8'], ['borrower', 'person', '0.4']]"
16," So somehow, with these decisions and these developments.  Our country.  A country at the heart of Europe.  Turning the social field into a wild west. "," Κάπως έτσι λοιπόν, με αυτές τις αποφάσεις και αυτές τις εξελίξεις  Η χώρα μας  Μια χώρα στον πυρήνα της Ευρώπης  Μετατρέπεται στο κοινωνικό πεδίο σε άγρια δύση",other,justice,injustice,social field,-0.5,0.8,0.0,0.5,0.2,0.5,0.0,0.4,"[['europe', 'location', '0.8'], ['country', 'location', '0.7']]","[['europe', 'location', '1.0'], ['country', 'location', '1.0']]"
17, The treatment of private debt is now subject to the doctrine.  Whatever is not paid is confiscated.  And confiscated by the fans. , Η αντιμετώπιση του ιδιωτικού χρέους υπακούει πλέον στο δόγμα  Ότι δεν πληρώνεται κατάσχεται  Και κατάσχεται από τα φανς,debt,debt,debt regulations,private debt,-0.6,1.0,0.5,0.8,0.75,0.5,0.0,0.0,"[['private debt', 'organization', '0.50'], ['the doctrine', 'organization', '0.50'], ['fans', 'organization', '0.50']]",[]
18, which now control with collateral about 700. 000 properties across the country.  Worth more than EUR 40 billion.  And whose only concern.  It is the implementation of quick auctions.  Even for debts of a few thousand euros.  In the midst of this gloomy. , Που πλέον ελέγχουν με εμπράγματες εξασφαλίσεις περίπου 700 000 ακίνητα σε όλη τη χώρα  Αξίας άνω των 40 δισεκατομμυρίων ευρώ  Και που η μόνη τους μέριμνα  Είναι η υλοποίηση γρήγορων πλειστηριασμών  Ακόμη και για οφειλές μερικών χιλιάδων ευρώ  Μέσα σε αυτή τη ζοφερή,privatization,privatization,foreclosures,debt collection,-1.0,0.1,0.0,0.0,0.2,0.7,0.0,0.0,"[['eur', 'currency', '1.0'], ['40 billion', 'money', '1.0']]","[['eur', 'currency', '1.0'], ['40 billion', 'quantity', '1.0'], ['country', 'location', '1.0']]"
19, Reality came and the decision.  The recent decision of the Plenary of the Supreme Court surprised us with the speed of justice any citizen in this country may have to wait years.  6 7 years to find his right here has indeed been a very great speed. , Πραγματικότητα ήρθε και η απόφαση  Η πρόσφατη απόφαση της Ολομέλειας του Αρείου Πάγου μας εξέπληξε με την ταχύτητα απονομής δικαιοσύνης οποιοσδήποτε πολίτης σε αυτή τη χώρα μπορεί να χρειαστεί να περιμένει χρόνια  6 7 χρόνια να βρει το δίκιο του εδώ υπήρξε πράγματι μια πολύ μεγάλη ταχύτητα,justice,justice,judicial independence,supreme court decision,-0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,"[['plenary', 'supreme court', 'country', '6', '7.']]","[['supreme court', 'organization', '0.9'], ['plenary', 'group of people', '0.8'], ['country', 'location', '0.7'], ['6 7 years', 'date', '0.6']]"
20, But what the Plenary of the Supreme Court decided.  Management companies have been given the opportunity to.  proceed with enforcement measures without a prior proposal for adjustment to the debtor.  Thus removing the minimum procedural protection available to borrowers.  It is therefore obvious.  That we are.  At a turning point or should I say a point of no return. , Τι αποφάσισε όμως η Ολομέλεια του Αρείου Πάγου  Δόθηκε η δυνατότητα στις εταιρείες διαχείρισης  Να προχωρούν σε μέτρα αναγκαστικής εκτέλεσης χωρίς προηγούμενη πρόταση ρύθμισης στον οφειλέτη  Αφαιρώντας έτσι και την ελάχιστη δικονομική δυνατότητα προστασίας που είχαν στη διάθεσή τους οι δανειολήπτες  Είναι λοιπόν εμφανές  Ότι βρισκόμαστε  Σε ένα σημείο καμπής η καλύτερα να το πω σε ένα σημείο χωρίς επιστροφή,justice,debt,bank regulations,debt enforcement,-0.8,0.6,0.0,0.1,0.0,0.0,0.0,0.0,"[['plenary', 'org', '0.7'], ['supreme court', 'org', '0.9']]","[['supreme court', 'organization', '0.75'], ['borrowers', 'group of people', '0.5']]"
21," As long as the country is ruled by a government that has a strategy of redistributing this to the few and powerful in goals, but also to day laboring, state-owned businessmen.  And of course as long as.  The country will be ruled by one more.  whose deputies, like Mr. Patsis, build fortunes by exploiting the labour.  And the homes of the Greek citizens, the.  Ministers of this party, like Mr Papathanasis, clean up with just 50. 000 € 2 million in debts.  Or a party, as you know, owes 400 million euros.  Loans and probably unsecured loans to banks.  And with a cabinet that owes a total of more than €12 million.  And ministers and officials of the.  Enjoy favourable arrangements. "," Όσο η χώρα κυβερνάται από μια κυβέρνηση που έχει στρατηγική αυτή την αναδιανομή σε λίγους και ισχυρούς σε γκολ, αλλά και σε ημέτερους μπαταχτσήδες, κρατικοδίαιτους επιχειρηματίες  Και βεβαίως όσο  Τη χώρα θα κυβερνά και ένα ακόμα  Που βουλευτές τους, όπως ο κύριος Πάτσης, χτίζουν περιουσίες υφαρπάζοντας το μόχθο  Και τα σπίτια των ελλήνων πολιτών, οι  Οι υπουργοί αυτού του κόμματος, όπως ο κύριος Παπαθανάσης, καθαρίζουν με μόλις 50 000 € χρέη ύψους 2 εκατομμυρίων ευρώ  Ή ένα κόμμα, όπως γνωρίζετε, χρωστάει 400 εκατομμύρια ευρώ  Δανεικά και μάλλον αγύριστα στις τράπεζες  Και με ένα υπουργικό συμβούλιο που χρωστάει συνολικά πάνω από 12 εκατομμύρια ευρώ  Και υπουργοί και στελέχη του  Απολαμβάνουν χαριστικές ρυθμίσεις",corruption,other,corruption,corruption,-0.9,0.9,0.5,0.85,0.8,0.8,0.8,0.5,"[['country', 'location', '1.0'], ['government', 'organization', '1.0'], ['mr. patsis', 'person', '1.0'], ['greek citizens', 'group', '1.0'], ['mr papathanasis', 'person', '1.0'], ['party', 'organization', '1.0'], ['banks', 'organization', '1.0'], ['cabinet', 'organization', '1.0'], ['officials', 'group', '1.0']]","[['mr. patsis', 'person', '0.8'], ['mr. papathanasis', 'person', '0.8'], ['greek citizens', 'group of people', '0.7'], ['government', 'organization', '0.9'], ['state-owned businessmen', 'group of people', '0.7'], ['political party', 'organization', '0.9'], ['country', 'location', '0.8'], ['banks', 'organization', '0.7'], ['cabinet', 'organization', '0.7'], ['officials', 'group of people', '0.7']]"
22, But at the same time that the banks are pushing.  And debt collectors terrorize.  Every family man who has taken out a mortgage and every entrepreneur who has made a life-long investment in his business.  Because you know. , Την ίδια ώρα όμως που οι τράπεζες πιέζουν  Και εισπρακτικές τρομοκρατούν  Κάθε οικογενειάρχη που πήρε ένα στεγαστικό και κάθε επιχειρηματία που με κόπο ζωής προχώρησε σε μια επένδυση για την επιχείρησή του  Γιατί ξέρετε,other,other,mortgages,debt,-0.6,0.71,0.0,0.7,0.1,0.7,0.2,0.0,"[['banks', 'organization', '0.92'], ['debt collectors', 'organization', '0.81'], ['family man', 'person', '0.69'], ['entrepreneur', 'person', '0.71']]","[['banks', 'organization', '0.8'], ['debt collectors', 'group of people', '0.7'], ['family man', 'person', '0.6'], ['entrepreneur', 'person', '0.6'], ['business', 'organization', '0.5.']]"
23," If they had nothing to hide.  That is, if all members of the government were formal with their obligations.  And they were treated the same as the average citizen.  Then he wouldn't have refused twice.  Last time last week, the obvious. "," Αν δεν είχαν κάτι να κρύψουν  Αν δηλαδή όλα τα στελέχη της κυβέρνησης ήταν τυπικοί με τις υποχρεώσεις τους  Και είχαν την ίδια αντιμετώπιση με τον μέσο πολίτη  Τότε δεν θα αρνούνταν 2 φορές  Τελευταία φορά την προηγούμενη εβδομάδα, το αυτονόητο",transparency,transparency,corruption,government transparency,-0.4,0.1,0.0,0.2,0.3,0.2,0.0,0.0,"[['government', 'organization', '0.8'], ['last week', 'time', '0.4']]","[['government', 'organization', '0.9'], ['citizen', 'group of people', '0.6'], ['last week', 'date', '0.7']]"
24," The amendment that we tabled.  Not only the amount of the loans, but also all the arrangements for politicians, for public figures, for MPs, for ministers were denied.  They refused, presumably because.  It appears that the papathanase DES is not. "," Την τροπολογία δηλαδή που καταθέσαμε  Να δηλώνεται στο πόθεν έσχες όχι μόνο το ύψος των δανείων, αλλά και όλες οι ρυθμίσεις για τους πολιτικούς, για τα δημόσια πρόσωπα, για τους βουλευτές, για τους υπουργούς το αρνήθηκαν  Το αρνήθηκαν, προφανώς γιατί  Από ότι φαίνεται η παπαθανάση ΔΕΣ δεν είναι",other,corruption,other,amendment,0.0,0.5,0.0,0.3,0.1,0.0,0.0,0.0,"[['des', 'org', '1.0'], ['mps', 'misc', '1.0']]","[['politicians', 'group of people', '0.8'], ['public figures', 'group of people', '0.6'], ['mps', 'group of people', '0.7'], ['ministers', 'group of people', '0.6'], ['papathanase des', 'organization', '0.9']]"
25," The exception is the rule in the trial of the operation.  So dear friends and dear friends.  The political change.  On 21 May it is imperative.  When injustice becomes the norm, political change is imperative to return justice.  Because without justice there can be no stability, there can be no economic growth, there can be no social cohesion and prosperity.  Justice and reason I would say. "," Η εξαίρεση είναι ο κανόνας στη δίκη της λειτουργίας  Γι αυτό λοιπόν αγαπητές φίλες και αγαπητοί φίλοι  Η πολιτική αλλαγή  Στις 21 του Μάη είναι επιβεβλημένη  Όταν η αδικία γίνεται κανόνας, τότε η πολιτική αλλαγή είναι επιβεβλημένη για να επιστρέψει η δικαιοσύνη  Γιατί χωρίς δικαιοσύνη δεν μπορεί να υπάρχει σταθερότητα, δεν μπορεί να υπάρχει οικονομική ανάπτυξη, Δεν μπορεί να υπάρχει κοινωνική συνοχή και ευημερία  Η δικαιοσύνη και η λογική θα έλεγα",democracy,democracy,injustice,political change,0.5,0.2,0.0,0.1,0.2,0.2,0.0,0.0,"[['21 may', 'date', '1.0'], ['justice', 'person', '0.8'], ['reason', 'person', '0.8']]","[['21 may', 'date', '1.0']]"
26," Because it is absolutely absurd to discuss in 2023.  For predators that squeeze families for 10. 000 €.  It is absurd to live under daily terror from the collection agencies.  Tens of thousands of pensioners, day labourers and traders.  It is absurd to talk about growth and perspective.  With a society in mortgage. "," Γιατί είναι απολύτως παράλογο να συζητάμε εν έτει 2023  Για αρπακτικά που ξεσπιτώνουν οικογένειες για 10 000 €  Είναι παράλογο να ζουν υπό καθεστώς καθημερινής τρομοκρατίας από τις εισπρακτικές εταιρείες  Δεκάδες χιλιάδες συνταξιούχοι, μεροκαματιάρηδες και έμποροι  Είναι παράλογο να συζητάμε για ανάπτυξη και προοπτική  Με μια κοινωνία σε υποθήκη",debt,debt,mortgages,financial crisis,-0.8,0.9,0.0,0.45,0.6,0.8,0.2,0.2,"[['2023', 'date', '1.0'], ['10.000 €', 'money', '1.0'], ['collection agencies', 'organization', '1.0'], ['tens of thousands', 'cardinal', '1.0'], ['pensioners', 'person', '1.0'], ['day labourers', 'person', '1.0'], ['traders', 'person', '1.0']]","[['2023', 'date', '1.0'], ['pensioners', 'group of people', '1.0'], ['day labourers', 'group of people', '1.0'], ['traders', 'group of people', '1.0']]"
27, That is why it is not an exaggeration to say.  That the upcoming election.  It is ultimately and literally a struggle for altars and hearths.  A struggle for altars and hearths so that we can safely and wisely organise the next day.  But for this reason. , Γι αυτό και δεν είναι τελικά υπερβολή να ειπωθεί  Ότι η ερχόμενη εκλογική αναμέτρηση  Είναι τελικά και κυριολεκτικά ένας αγώνας υπέρ βωμών και εστιών  Ένας αγώνας υπέρ βωμών και εστιών για να μπορέσουμε με ασφάλεια και σύνεση να οργανώσουμε την επόμενη μέρα  Για το λόγο αυτό όμως,elections,elections,election spending,election,0.0,0.5,0.2,0.0,0.1,0.6,0.2,0.0,"[['election', 'event', '0.65'], ['altars', 'person', '1.0'], ['hearths', 'person', '1.0']]","[['sorry', 'there are no named entities mentioned in the given text.']]"
28," We need not only the will, which we have, but also a plan.  We need a well-developed and immediately applicable solution for the protection of the first home and I believe we have it and we will present it to you immediately.  We didn't start. ", Χρειαζόμαστε πέρα από βούληση που την έχουμε και σχέδιο  Χρειαζόμαστε μια άρτια επεξεργασμένη και άμεσα εφαρμόσιμη λύση για την προστασία της πρώτης κατοικίας και πιστεύω την έχουμε και θα σας την παρουσιάσουμε ευθύς αμέσως  Δεν ξεκινήσαμε,housing,housing,home protection,home protection,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,[],[]
29," From scratch to get to the proposal we will present today.  We already have a lot of work behind us.  I recall that in April 21 we put forward the framework for a permanent and comprehensive private debt management plan.  With protection of the main residence and other critical assets to replace the government's bankruptcy law.  The proposal concerns exceptional measures to regulate the pandemic debt, but also a permanent framework structured around 3 main pillars: businesses, households and public debt.  I also recall that last July. "," Από το μηδέν για να φτάσουμε στην πρόταση που θα παρουσιάσουμε σήμερα  Έχουμε ήδη πίσω μας πολλή δουλειά  Θυμίζω ότι τον Απρίλη του 21 καταθέσαμε το πλαίσιο για ένα μόνιμο και ολοκληρωμένο σχέδιο διαχείρισης ιδιωτικού χρέους  Με προστασία της κύριας κατοικίας και άλλων κρίσιμων περιουσιακών στοιχείων σε αντικατάσταση του πτωχευτικού της κυβέρνησης  Η πρόταση αφορά έκτακτα μέτρα για τη ρύθμιση του πανδημικού χρέους, αλλά και ένα μόνιμο πλαίσιο διαρθρωμένων σε 3 βασικούς πυλώνες, επιχειρήσεις, νοικοκυριά και οφειλές προς το δημόσιο  Επίσης να θυμίσω ότι τον περασμένο Ιούλη",debt,debt,debt regulations,debt management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['april 21', 'date', '0.8']]","[['april 21', 'date', '0.9']]"
30," We presented a 4-pillar plan for housing policy.  The first concerns the treatment of non-performing private household debt, with the guarantee of the home.  The second is the control of the activity of the s. "," Παρουσιάσαμε ένα σχέδιο με 4 άξονες για τη στεγαστική πολιτική  Ο πρώτος αφορά την αντιμετώπιση του μη εξυπηρετούμενου ιδιωτικού χρέους των νοικοκυριών, με εγγύηση την κατοικία  Ο δεύτερος τον έλεγχο της δραστηριότητας του σ ς",housing,housing,mortgages,housing policy,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,"[['4-pillar plan', 'plan', '1.0'], ['housing policy', 'policy', '1.0'], ['non-performing private household debt', 'person', '0.5'], ['the guarantee of the home', 'location', '0.7'], ['the activity of the s', 'person', '0.2']]",[]
