id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
14,Let's go to the committee on the accident in Tempe...  All are innocent.  All plead not guilty before the Committee on Institutions & Transparency.  Everybody did everything right.  Everyone is covered behind the diffusion of responsibility.  Again no result will be obtained for the crime that took place in Tempe. ,Να πάμε και στην επιτροπή για το δυστύχημα στα Τέμπη…  Όλοι είναι αθώοι  Όλοι δηλώνουν αθώοι στην επιτροπή Θεσμών & Διαφάνειας  Όλοι τα έκαναν όλα σωστά  Όλοι καλύπτονται πίσω από την διάχυση της ευθύνης  Πάλι δεν θα προκύψει κανένα αποτέλεσμα για το έγκλημα που έγινε στα Τέμπη,accountability,accountability,lack of accountability,accident,-0.6,0.9,0.0,0.8,0.2,0.9,0.0,0.0,"[['tempe', 'location', '0.9'], ['committee on institutions & transparency', 'organization', '0.8']]","[['committee on the accident in tempe', 'organization', '1.0'], ['committee on institutions & transparency', 'organization', '1.0'], ['tempe', 'location', '1.0']]"
15," Why do you avoid calling all the transport ministers, the deputy ministers and the officials since 2012 and the company and the OSE officials?  All these people for the Hellenic Solution are under indictment.  All these people would have to be in wristbands if there was a state.  You're going to go back to laundering the case. Reading everyone's correspondence, I realize that they were all letting everyone know that the system wasn't working, that nothing was working.  You all knew. "," Γιατί αποφεύγετε να καλέσετε όλους τους υπουργούς μεταφορών, τους υφυπουργούς και τους υπηρεσιακούς παράγοντες από το 2012 αλλά και τους υπεύθυνους της εταιρείας και του ΟΣΕ  Όλοι αυτοί για την Ελληνική Λύση είναι υπόδικοι  Όλοι αυτοί θα έπρεπε να είναι με βραχιολάκια αν υπήρχε κράτος  Πάτε πάλι για ξέπλυμα της υπόθεσης Διαβάζοντας την αλληλογραφία όλων, συνειδητοποιώ ότι όλοι ενημέρωναν όλους ότι δεν λειτουργούσε το σύστημα, ότι δεν λειτουργούσε τίποτα  Όλοι γνωρίζατε",corruption,accountability,corruption,corruption,-0.8,0.8,0.2,0.7,0.8,0.5,0.1,0.2,"[['hellenic solution', 'org', '1.0'], ['ose', 'org', '1.0']]","[['1. transport ministers', 'group of people', '0.8'], ['2. deputy ministers', 'group of people', '0.8'], ['3. officials', 'organization', '0.6'], ['4. hellenic solution', 'political party', '0.7'], ['5. ose officials', 'organization', '0.6'], ['6. state', 'location', '0.7'], [""7. everyone's correspondence"", 'organization', '0.6']]"
16," You must be arrested, TRAINOSE must be arrested, Hellenic Train must be arrested.  Why this company is in the clear.  Why don't you target the Italian state-owned company.  And if you wanted to privatise the railways, why did you sell them to the Italian state company.  What kind of privatization is this? "," Εσάς πρέπει να συλλάβουν, την ΤΡΑΙΝΟΣΕ πρέπει να συλλάβουν, την Hellenic Train πρέπει να συλλάβουν  Γιατί αυτή η εταιρεία είναι στο απυρόβλητο  Γιατί δεν στοχοποιείτε την ιταλική κρατική εταιρεία  Και αφού θέλατε να ιδιωτικοποιήσετε τους σιδηροδρόμους, γιατί τους πουλήσατε στην κρατική ιταλική εταιρεία  Τι σόϊ ιδιωτικοποίηση είναι αυτή",privatization,privatization,hospital privatization,privatization,-0.8,0.85,0.2,0.4,0.7,0.7,0.0,0.1,"[['trainose', 'org', '0.9'], ['hellenic train', 'org', '0.9'], ['italian', 'norp', '0.6']]","[['trainose', 'organization', '0.8'], ['hellenic train', 'organization', '0.8'], ['italian', 'group of people', '0.6'], ['italian state-owned company', 'organization', '0.8'], ['italian state company', 'organization', '0.8']]"
17, Why didn't a private person buy them. We made specific complaints.  Revelations have been made by ALERT and FOCUS. , Γιατί δεν τους αγόρασε ιδιώτης Εμείς κάναμε συγκεκριμένες καταγγλίες  Έγιναν αποκαλύψεις από το ALERT και το FOCUS,corruption,privatization,corruption,complaints,-0.5,0.1,0.0,0.1,0.2,0.2,0.0,0.0,"[['alert', 'org', '0.69'], ['focus', 'org', '0.69']]",[]
18," Photos of firefighters who suffered chemical burns presented.  Everybody hides them.  Only on ANT1 was this issue presented and along with it were presented the photos of the firefighters and burns they suffered, but also the document from the hospital granting sick leave. "," Παρουσιάστηκαν φωτογραφίες από τους πυροσβέστες που υπέστησαν χημικά εγκαύματα  Όλοι τα κρύβουν  Μόνο στον ΑΝΤ1 παρουσιάστηκε το θέμα αυτό και μαζί παρουσιάστηκαν οι φωτογραφίες από τους πυροσβέστες και εγκαύματα που υπέστησαν, αλλά και το έγγραφο από το νοσοκομείο που χορηγούσε αναρρωτική άδεια",civil protection,civil protection.,fire protection,chemical burns,-0.3,0.5,0.0,0.1,0.0,0.1,0.0,0.0,"[['ant1', 'organization', '0.7'], ['hospital', 'organization', '0.6']]","[['1. firefighters', 'group of people', '1.0'], ['2. ant1', 'organization', '1.0'], ['3. hospital', 'organization', '1.0']]"
19,"And I like that the company, Hellenic Train answered in a document to my question.  So says Hellenic Train: according to the records kept by our company and according to the statement of the transit customer (i.e. it has a customer who has the role of a front porter). , who said that they were carrying two empty containers and nothing else), on the type of goods to be transported, the contents of the containers are as follows: The first two containers after the engine were empty of cargo.  Tell me have you seen a truck cruising down the road empty of cargo.  And it's nice to accept that this is the way things are. ","Και μου αρέσει που εταιρεία, η Hellenic Train απάντησε με έγγραφό της σε ερώτηση δική μου  Λέει λοιπόν η Hellenic Train: Σύμφωνα με τα τηρούμενα αρχεία της εταιρείας μας και κατά δήλωση του πελάτη διαμεταφορέα (δηλαδή έχει έναν πελάτη που έχει τον ρόλο του αυτωφοράκια , ο οποίος είπε ότι μετέφεραν δύο άδεια κοντέϊνερ και τίποτα άλλο), σχετικά με είδος των προς μεταφορά εμπορευμάτων, το περιεχόμενο των εμπορευματοκιβωτίων έχει ως εξής: Τα δύο πρώτα κοντέϊνερς μετά την μηχανή ήταν κενά φορτίου  Πείτε μου έχετε δει νταλίκα να κόβει βόλτες στο δρόμο κενή φορτίου  Και ωραία να το δεχθώ ότι είναι έτσι τα πράγματα",other,other,railway,transportation,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,"[['hellenic train', 'organization', '1.0']]","[['hellenic train', 'organization', '1.0']]"
20," It goes on to say that the intact container wagons were carrying beer and food (it is known that beer and kiwi together can cause an explosion) and the next wagons were carrying iron plates. Understand what it says.  In short, he says they could have been carrying explosives, they could have been carrying weapons, whatever they wanted.  In Bralo, where the accident took place, you remember that explosives were being smuggled in.  And how do we know now that they weren't carrying drugs.  They even put a bullhorn on the table for everyone to chase and the minister accepted this excuse.  Instead of sending the prosecutor to arrest the company's executives, you accept a piece of old paper that says absolutely nothing of substance. I have here the official gazette. "," Λέει παρακάτω ότι τα άθικτα βαγόνια με τα κοντέϊνερς μετέφεραν μπύρες και τρόφιμα (είναι γνωστό ότι η μπύρα με το ακτινίδιο μαζί μπορεί να προκαλέσουν έκρηξη) και τα επόμενα βαγόνια μετέφεραν πλάκες σιδήρου Καταλάβετε τι λέει  Με λίγα λόγια λέει ότι μπορεί να μετέφεραν εκρηκτικά, μπορεί να μετέφεραν όπλα, ό,τι ήθελαν  Στο Μπράλο που είχε γίνει το δυστύχημα θυμάστε ότι μεταφέρονταν εκρηκτικά από λαθρεμπόριο  Και πού ξέρουμε εμείς τώρα ότι δεν μετέφεραν ναρκωτικά  Βάζουν και έναν αυτωφοράκια για να κυνηγούν όλοι αυτόν και ο υπουργός δέχθηκε αυτή την δικαιολογία  Αντί ο εισαγγελέας να στείλει να συλλάβουν τα στελέχη της εταιρείας, δέχεστε ένα παλιόχαρτο που επί της ουσίας δεν λέει απολύτως τίποτα Έχω εδώ το ΦΕΚ",other,accountability,other,train accident,-0.5,0.8,0.0,0.8,0.8,0.7,0.0,0.1,"[['bralo', 'location', '1.0']]","[['bralo', 'location', '1.0'], ['explosives', 'organization', '0.9'], ['minister', 'person', '0.7'], ['prosecutor', 'person', '0.6'], ['company', 'organization', '0.8']]"
21, Do you know who's in charge of transportation.  It's Mr. Karagiannis.  Your man.  The contractors' man.  And I don't blame him.  He does his job.  But his job is to defend the interests of citizens and society.  This is the competent.  It's not Mr. Karamanlis.  Here is the G.O.P. for the record.  And people wonder why the road in Bralo can't be fixed.  There's been a study for years and now you have a man doing a new study. , Ξέρετε ποιος είναι υπεύθυνος για τις μεταφορές  Είναι ο κος Καραγιάννης  Ο άνθρωπος σας  Ο άνθρωπος των εργολάβων  Και δεν τον κατηγορώ  Την δουλειά του κάνει  Αλλά δουλειά του είναι να προασπίζει το συμφέρον των πολιτών και της κοινωνίας  Αυτός είναι ο αρμόδιος  Δεν είναι ο κος Καραμανλής  Ορίστε καταθέτω το ΦΕΚ στα πρακτικά  Και αναρωτιέται ο κόσμος γιατί στον Μπράλο δεν φτιάχνεται ο δρόμος  Υπάρχει μελέτη εδώ και χρόνια και τώρα εσείς βάζετε άνθρωπο να κάνει νέα μελέτη,other,infrastructure,other,transportation,0.0,0.2,0.2,0.1,0.3,0.3,0.2,0.0,"[['mr. karagiannis', 'person', '0.8'], ['mr. karamanlis', 'person', '0.7'], ['g.o.p.', 'organization', '0.5'], ['bralo', 'location', '0.7']]","[['mr. karagiannis', 'person', '0.8'], ['mr. karamanlis', 'person', '0.5'], ['g.o.p.', 'political party', '0.8'], ['bralo', 'location', '0.5']]"
22," Because it delays the work and in the meantime your bastards get paid.  The same with the BOAK in Crete.  Tell me, has there ever been a survey of how many managers are best friends with contractors. I really wonder how the state works.  There is no one leader to bring order to disorder.  But the answer is that in order to find a leader, first you have to find a people.  And now the RAS is putting out a statement saying that the training of OSE staff was inadequate.  The Authority refers to ""strong indications that the theoretical and practical training was incomplete and therefore inadequate"".  Thus, the RAS proceeds to the recall of all those who participated in the same training course.  I wonder if justice should intervene for the RAS itself. "," Γιατί έτσι καθυστερεί το έργο και εν τω μεταξύ τα λαμόγια σας πληρώνονται  Το ίδιο γίνεται και με τον ΒΟΑΚ στην Κρήτη  Πείτε μου έχει γίνει ποτέ έρευνα, για το πόσοι διευθυντές είναι κολλητοί εργολάβων Πραγματικά απορώ πώς λειτουργεί το κράτος  Δεν υπάρχει ένας ηγέτης να βάλει τάξη στην αταξία  Αλλά η απάντηση είναι πως για να βρεθεί ηγέτης, πρώτα πρέπει να βρεθεί λαός  Και βγάζει τώρα η ΡΑΣ μια ανακοίνωση και λέει ότι η εκπαίδευση του προσωπικού του ΟΣΕ ήταν ελλιπής  Η Αρχή κάνει λόγο για «ισχυρές ενδείξεις ότι ο θεωρητικός και πρακτικός κύκλος εκπαίδευσης υπήρξε ελλιπής και ως εκ τούτου ανεπαρκής»  Έτσι η ΡΑΣ προχωρεί στην ανάκληση όλων όσοι συμμετείχαν στον ίδιο κύκλο εκπαίδευσης  Αναρωτιέμαι, μήπως πρέπει να επέμβει η Δικαιοσύνη και για την ίδια την ΡΑΣ",other,public sector.,other,issues with government organizations and training,-0.75,0.2,0.0,0.4,0.7,0.3,0.0,0.0,"[['boak', 'organization', '1.0'], ['crete', 'location', '1.0'], ['ras', 'organization', '1.0'], ['ose', 'organization', '1.0']]","[['boak', 'organization', '1.0'], ['crete', 'location', '1.0'], ['ras', 'organization', '1.0'], ['ose', 'organization', '1.0']]"
23,"And one question about the RAC: How can it be an independent authority, its officers appointed by ministers and have a predetermined term of 4 years?  That is, if they mess up in the first year, we'll have to wait another 3 years for their term to end and then they'll be gone. You do not change.  You are all the same. ","Και μία ερώτηση για την ΡΑΣ: Πώς γίνεται να είναι μια ανεξάρτητη αρχή, να διορίζουν τα στελέχη της υπουργοί και να έχουν προκαθορισμένη θητεία 4 ετών  Δηλαδή, αν τα κάνουν μπάχαλο στον πρώτο χρόνο, θα πρέπει να περιμένουμε ακόμα 3 χρόνια για να τελειώσει η θητεία τους και μετά θα φύγουν Δεν αλλάζετε  Είστε όλοι ίδιοι",accountability,accountability,lack of accountability,rac independence,-0.8,0.8,0.1,0.5,0.4,1.0,0.1,0.1,"[['rac', 'org', '0.8'], ['4 years', 'dur', '0.5']]","[['rac', 'organization', '1.0'], ['ministers', 'group of people', '0.5'], ['4 years', 'date', '1.0']]"
24," The Prime Minister, in a new speech, told us that by September he will have solved the railway issue.  But if the issue was solved in 6 months, why did the government do nothing for 4 years.  The Prime Minister took political responsibility for the tragic accident in Tempi.  What this means. "," Ο πρωθυπουργός, σε νέο διάγγελμα, μας είπε ότι μέχρι τον Σεπτέμβριο θα έχει λύσει το θέμα των σιδηροδρόμων  Μα αν το θέμα λυνόταν σε 6 μήνες, γιατί 4 χρόνια δεν έκανε τίποτα η κυβέρνηση  Ο πρωθυπουργός ανέλαβε την πολιτική ευθύνη για το τραγικό δυστύχημα των Τεμπών  Τι σημαίνει αυτό",accountability,infrastructure,other,railways,-0.3,0.3,0.0,0.1,0.1,0.2,0.0,0.0,"[['prime minister', 'person', '1.0'], ['september', 'date', '1.0'], ['railway issue', 'organization', '0.75'], ['government', 'organization', '0.6'], ['4 years', 'time', '0.5'], ['accident in tempi', 'event', '1.0']]","[['prime minister', 'person', '0.9'], ['september', 'date', '0.7'], ['government', 'organization', '0.6'], ['tempi', 'location', '0.5']]"
25," But both the Prime Minister and his government not only did not take responsibility, but postponed any responsibility, talking about ""sacrifice"" of children and ""responsibilities of station masters"".  Really, if you want to shed a lot of light, why was Mr Tzavaras replaced in the Committee on Institutions and Transparency?  Is it because he said that justice is controlled.  And just for that alone you should have resigned. "," Όμως τόσο ο πρωθυπουργός όσο και η κυβέρνησή του όχι μόνον δεν ανέλαβαν την ευθύνη, αλλά ανέβαλαν την όποια ευθύνη τους, μιλώντας για «θυσία» των παιδιών και για «ευθύνες σταθμαρχών»  Αλήθεια, αφού θέλετε να ρίξετε άπλετο φως, γιατί έγινε αντικατάσταση του κου Τζαβάρα στην Επιτροπή Θεσμών και Διαφάνειας  Μήπως επειδή είπε ότι η δικαιοσύνη ελέγχεται  Και μόνο γι’ αυτό έπρεπε να έχετε παραιτηθεί",accountability,accountability,judicial independence,responsibility,-0.6,0.8,0.0,0.5,0.6,0.5,0.0,0.0,"[['prime minister', 'person', '0.89'], ['government', 'organization', '0.79'], ['""sacrifice""', 'misc', '0.51'], ['children', 'misc', '0.58'], ['""responsibilities of station masters""', 'misc', '0.56'], ['mr tzavaras', 'person', '0.71'], ['committee on institutions and transparency', 'organization', '0.84'], ['justice', 'misc', '0.55']]","[['prime minister', 'person', '0.9'], ['government', 'group of people', '0.8'], ['children', 'group of people', '0.6'], ['station masters', 'group of people', '0.6'], ['mr tzavaras', 'person', '0.8'], ['committee on institutions and transparency', 'organization', '0.9'], ['justice', 'political party', '0.4']]"
26," The Prime Minister comes out of Maroussi and says that the murder of the children was a ""sacrifice"".  So the children who thought they were getting on a train actually got on an altar.  You know what sacrifice means.  Do you know the etymology and meaning of the word.  The word ""sacrifice"", then, is a noun, feminine in gender and means the voluntary loss in order to achieve a goal.  It is an offering in order to invoke God or Gods.  It may involve the killing of a person or animal or may be a simple offering or destruction of objects.  ""A religious rite in which an object is offered to a divine being in order to establish, maintain or restore a proper relationship between man and the divine"". "," Βγαίνει ο πρωθυπουργός από το Μαρούσι και λέει ότι η δολοφονία των παιδιών ήταν «θυσία»  Δηλαδή τα παιδιά που νόμιζαν ότι έμπαιναν σε τραίνο, στην πραγματικότητα μπήκαν σε θυσιαστήριο  Ξέρετε τι σημαίνει θυσία  Ξέρετε την ετυμολογία και την ερμηνεία της λέξης  Η λέξη «θυσία», λοιπόν, είναι ουσιαστικό, θηλυκού γένους και σημαίνει την εκούσια απώλεια προκειμένου να επιτευχθεί κάποιος στόχος  Είναι προσφορά προκειμένου να γίνει επίκληση σε Θεό ή Θεούς  Μπορεί να περιλαμβάνει την θανάτωση ανθρώπου ή ζώου ή να είναι απλή προσφορά ή καταστροφή αντικειμένων  «Μία θρησκευτική ιεροτελεστία κατά την οποία προσφέρεται ένα αντικείμενο σε κάποιο θεϊκό ον, προκειμένου να εδραιωθεί, να διατηρηθεί ή να αποκατασταθεί μία κατάλληλη σχέση του ανθρώπου με τα θεία»",criticism,justice,other,"""sacrifice""",-0.9,0.2,0.0,0.2,0.2,0.1,0.0,0.0,"[['prime minister', 'person', '1.0'], ['maroussi', 'location', '1.0']]","[['prime minister', 'person', '0.8'], ['maroussi', 'location', '0.6']]"
27," What does the Prime Minister mean by all this?  That children were sacrificed to make a railway in Greece.  What the Prime Minister means.  That Greece is a Minotaur that wants children for sacrifice.  If it were your children you would say the same thing.  You have made Greece a minotaur of family rule, party rule and the interconnectedness that negates the country.  The best justification is to replace the political staff before it is too late. "," Τι από όλα αυτά εννοεί ο πρωθυπουργός  Ότι θυσιάστηκαν τα παιδιά για να γίνει σιδηρόδρομος στην Ελλάδα  Τι εννοεί ο πρωθυπουργός  Ότι η Ελλάδα είναι Μινώταυρος που θέλει παιδιά για θυσία  Αν επρόκειτο για τα παιδιά σας θα λέγατε το ίδιο  Κάνατε την Ελλάδα Μινώταυρο της οικογενειοκρατίας, της κομματοκρατίας και της διαπλοκής που νέμεται τον τόπο  Η καλύτερη δικαίωση είναι η αντικατάσταση του πολιτικού προσωπικού προτού να είναι αργά",corruption,political parties,other,politics,-0.5,0.76,0.8,0.6,0.9,0.6,0.1,0.3,"[['prime minister', 'person', '0.95'], ['greece', 'location', '0.95'], ['minotaur', 'mythological', '0.70']]","[['prime minister', 'person', '0.9'], ['greece', 'location', '0.9'], ['minotaur', 'group of people', '0.4'], ['political party', 'organization', '0.3'], ['country', 'location', '0.3']]"
28," And then after all this came the gruesome ministerial statement: ""And from the 'sacrifice' of Tempe we go to the 'opportunity'"".  So you didn't tell us whether it was a sacrifice or an opportunity.  You are playing with the lives of Greeks.  Neither opportunity nor sacrifice was what happened in Tempe. ", Και μετά από όλα αυτά ήρθε και η μακάβρια δήλωση υπουργού: «Και από την ‘θυσία’ των Τεμπών πάμε στην ‘ευκαιρία’»  Τελικά δεν μας είπατε πρόκειται για θυσία ή ευκαιρία  Παίζετε με τις ζωές των Ελλήνων  Ούτε ευκαιρία ούτε θυσία ήταν αυτό που έγινε στα Τέμπη,economy,accountability,other,misleading government statement,-0.8,1.0,0.0,0.65,0.2,0.3,0.0,0.1,"[['tempe', 'location', '0.9'], ['greeks', 'nationality', '0.8']]","[['tempe', 'location', '0.8'], ['greeks', 'group of people', '0.6']]"
29," It was a crime and murder. You have become a public danger.  Danger to flights, danger to train services, danger to buses, danger to roads.  Now 391 damages and seawater inflow from the port of Piraeus to the new Metro line, which cost taxpayers 470 million.  euro. "," Ήταν έγκλημα και δολοφονία Έχετε γίνει δημόσιος κίνδυνος  Κίνδυνος για τις πτήσεις, κίνδυνος για τα δρομολόγια των τραίνων, κίνδυνος για τα λεωφορεία, κίνδυνος για τους δρόμους  Τώρα παρουσιάστηκαν 391 βλάβες και εισροή θαλασσινού νερού από το λιμάνι του Πειραιά στη νέα γραμμή του ΜΕΤΡΟ, που κόστισε στους φορολογούμενους 470 εκατ  ευρώ",infrastructure,infrastructure.,other,crime,-0.8,0.8,0.0,0.6,0.5,0.5,0.0,0.1,"[['piraeus', 'location', '0.6'], ['metro', 'organization', '0.5'], ['euro', 'money', '0.5']]","[['crime', 'organization', '0.4'], ['murder', 'organization', '0.4'], ['piraeus', 'location', '0.6'], ['metro line', 'organization', '0.3'], ['euro', 'currency', '1.0']]"
30,"We also have the risk of fires.  In a few days the fire season starts and we have no firefighting aircraft. Danger also exists in universities.  Our university buildings are abandoned and crumbling.  We had marbles falling from the canteen shed at the University of Thessaloniki, we had plaster falling from the ceiling at the faculties of Dentistry and Physical Education at the University of Athens. ","Έχουμε και τον κίνδυνο από τις πυρκαγιές  Σε λίγες ημέρες ξεκινά η αντιπυρική περίοδος και εμείς δεν έχουμε πυροσβεστικά αεροσκάφη Κίνδυνος υπάρχει και στα πανεπιστήμια  Τα κτήρια των πανεπιστημίων μας είναι παρατημένα και καταρρέουν  Είχαμε πτώση μαρμάρων από υπόστεγο του κυλικείου στο ΑΠΘ, είχαμε πτώση σοβάδων από το ταβάνι στις σχολές Οδοντιατρικής και Φυσικής Αγωγής του ΕΚΠΑ",infrastructure,infrastructure,safety,safety risks,-0.6,0.0,0.0,0.2,0.0,0.3,0.0,0.0,"[['1. thessaloniki', 'location', '0.8'], ['2. university of thessaloniki', 'organization', '1.0'], ['3. athens', 'location', '0.8'], ['4. university of athens', 'organization', '1.0'], ['5. dentistry', 'facility', '0.8'], ['6. physical education', 'facility', '0.8']]","[['university of thessaloniki', 'organization', '0.8'], ['university of athens', 'organization', '0.8'], ['dentistry', 'organization', '0.5'], ['physical education', 'organization', '0.5']]"
31," The dean took responsibility for this by apologizing.  Ever since the apology came out, the world's gone to shit.  The apology was humiliated.  The philanthropy is gone. And to move on to the energy issue, I will say that the right side of history leads to planetary Armageddon. "," Ο πρύτανις ανέλαβε την ευθύνη γι’ αυτό ζητώντας συγγνώμη  Από τότε που βγήκε η συγγνώμη χάλασε ο κόσμος  Εξευτελίστηκε η συγγνώμη  Χάθηκε το φιλότιμο Και για να περάσω στο θέμα της ενέργειας, θα πω ότι η σωστή πλευρά της ιστορίας οδηγεί σε πλανητικό Αρμαγεδδώνα",energy,energy,energy crisis,apology,-0.5,0.85,0.5,0.8,0.8,0.3,0.0,0.2,"[['dean', 'person', '0.8'], ['philanthropy', 'organization', '0.6']]","[['dean', 'person', '0.9'], ['philanthropy', 'organization', '0.9']]"
32," The sanctions imposed by the West on Russia, aimed at bringing down Putin, have in fact brought about the collapse of American, British and Swiss banks.  While you were counting on starving the Russians, you succeeded in starving the Westerners.  But the ridiculous part of the story is that the sanctions are not applied. "," Οι κυρώσεις που επέβαλε η δύση στη Ρωσία, με στόχο την κατάρρευση του Πούτιν, στην ουσία επέφεραν κατάρρευση των αμερικανικών, αγγλικών και ελβετικών τραπεζών  Ενώ υπολογίζατε ότι θα κάνατε τους Ρώσους να πεινάσουν, πετύχατε να κινδυνεύουν με πείνα οι δυτικοί  Αλλά το γελοίο της ιστορίας είναι ότι οι κυρώσεις δεν εφαρμόζονται",other,external affairs.,other,sanctions,-0.6,0.85,1.0,0.9,0.9,0.8,0.2,0.2,"[['russia', 'location', '0.96'], ['west', 'location', '0.87'], ['putin', 'person', '0.72'], ['american', 'norp', '0.56'], ['british', 'norp', '0.73'], ['swiss', 'norp', '0.61']]","[['russia', 'country', '0.95'], ['west', 'group of people', '0.8'], ['putin', 'person', '0.9'], ['american', 'organization', '0.8'], ['british', 'organization', '0.8'], ['swiss', 'organization', '0.7']]"
33," Because despite the sanctions, the EU increased in February the supply of Russian gas via Turkey by 16% and via Ukraine by 23% compared to January.  US EXXON MOBIL earned 65 billion euros in 2022 from oil and gas trade from Russia.  Up to 1,9 million. "," Γιατί παρά της κυρώσεις, η ΕΕ αύξησε τον Φεβρουάριο κατά 16% την προμήθεια του ρωσικού φυσικού αερίου μέσω Τουρκίας και κατά 23% μέσω Ουκρανίας, σε σχέση με τον Ιανουάριο  Η Αμερικανική EXXON MOBIL κέρδισε 65 δις ευρώ το 2022 από το εμπόριο πετρελαίου και φυσικού αερίου από την Ρωσία  Μέχρι και 1,9 εκατ",energy,external affairs,natural gas,energy trade,0.0,0.2,0.0,0.2,0.3,0.2,0.0,0.0,"[['eu', 'organization', '0.8'], ['russia', 'country', '0.8'], ['turkey', 'country', '0.8'], ['ukraine', 'country', '0.8'], ['us', 'country', '0.8'], ['exxon mobil', 'organization', '0.6']]","[['1. eu', 'organization', '1.0'], ['2. russia', 'country', '1.0'], ['3. turkey', 'location', '1.0'], ['4. ukraine', 'location', '1.0'], ['5. us exxon mobil', 'organization', '1.0'], ['6. 2022', 'date', '1.0'], ['7. 65 billion euros', 'undefined', '1.0'], ['8. 1.9 million', 'undefined', '1.0']]"
34," barrels of Russian diesel fuel are currently in tankers mid-field, off the Gulf of Laconia, waiting to fill EU tanks, bypassing sanctions.  But I do not understand why we cannot sell our fruit and vegetables to Russia and have no one else profit, but only the shipowner should profit. You really have achieved tremendous successes.  With your policy you have managed after 10 years to get the Turkish Minister of Foreign Affairs. From.  to visit Cairo and meet with the Egyptian leadership.  You gave the diminished influence, the Egyptians took the Herodotus Basin, which was ours, and now they are making up with the Turks.  Hi. "," βαρέλια ρωσικού καυσίμου τύπου ντήζελ βρίσκονται επί του παρόντος σε δεξαμενόπλοια μεσοπέλαγα, έξω από το Λακωνικό Κόλπο και αναμένουν να γεμίσουν τις δεξαμενές της ΕΕ παρακάμπτοντας τις κυρώσεις  Δεν καταλαβαίνω όμως γιατί δεν μπορούμε να πουλάμε τα οπωροκηπευτικά μας στην Ρωσία να κερδίσει και κανένας άλλο, παρά πρέπει να κερδίζει μόνο ο εφοπλισταράς Πραγματικά έχετε σημειώσει τεράστιες επιτυχίες  Με την πολιτική σας καταφέρατε μετά από 10 χρόνια ο Τούρκος υπ εξ  να επισκεφθεί το Κάϊρο και να συναντάται με την αιγυπτιακή ηγεσία  Δώσατε και τη μειωμένη επήρεια, πήραν οι Αιγύπτιοι την Λεκάνη του Ηροδότου, που ήταν δική μας, και τώρα τα βρίσκουν με τους Τούρκους  Εύγε",other,external affairs,other,sanctions,0.0,0.5,0.0,0.5,0.4,0.0,0.0,0.0,"[['gulf of laconia', 'location', '100%'], ['eu', 'organization', '100%'], ['russia', 'location', '100%'], ['turkish minister of foreign affairs', 'person', '100%'], ['cairo', 'location', '100%'], ['egyptian', 'nationality', '100%'], ['herodotus basin', 'location', '100%'], ['turks', 'nationality', '100%']]","[['russian diesel fuel', 'organization', '0.8'], ['eu', 'organization', '0.6'], ['russia', 'country', '0.7'], ['shipowner', 'organization', '0.6'], ['turkish minister of foreign affairs', 'person', '0.7'], ['cairo', 'location', '0.6'], ['egyptian', 'group of people', '0.7'], ['herodotus basin', 'location', '0.6'], ['turks', 'group of people', '0.6']]"
