id,text,text_el,topic,topic-context,subtopic,subtopic-context,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
16,"Does Mr. Karamanlis finally have responsibilities? Who is the one who did not take the file of the independent transparency authority and take it to the Greek justice system? Who is the one who covered up another scandal with results? A year and a half later Greece has to live through this tragedy. And of course, who are the people who made an illegal transfer to put in place a gentleman who apparently did not meet the necessary requirements? Potential he should have had for this position. ","Έχει τελικά ευθύνες Ο κύριος Καραμανλής; Ποιος είναι αυτός ο οποίος δεν πήρε το φάκελο της ανεξάρτητης αρχής διαφάνειας και να τον πάει στην ελληνική δικαιοσύνη; Ποιος είναι αυτός που συγκάλυψε ένα ακόμη σκάνδαλο με αποτέλεσμα; Ενάμιση χρόνο μετά να ζήσει η Ελλάδα αυτή την τραγωδία. Και βέβαια, ποιοι είναι αυτοί που έκαναν μια παράνομη μετάταξη για να βάλουν στη θέση του έναν κύριο που απ ότι φαίνεται δεν κάλυπτε τις αναγκαίες; Δυνατότητας που έπρεπε να έχει για τη θέση αυτή.",accountability,accountability,corruption,,,-0.8,0.8,0.2,0.7,0.4,0.3,0.2,0.2,[],"[['mr. karamanlis', 'person', '0.9'], ['independent transparency authority', 'organization', '0.7'], ['greek justice system', 'organization', '0.6'], ['greece', 'country', '0.9'], ['gentleman', 'person', '0.5']]"
17,But here too we see that the priority is darkness and not light. So this proves once again. That there is no respect. No respect for issues that even involve human life. Because the priority is to manage the political costs. What happened at Mati. ,Όμως και σε αυτό το θέμα βλέπουμε ότι προτεραιότητα είναι το σκοτάδι και όχι το φως. Αυτό λοιπόν αποδεικνύει για άλλη μια φορά. Ότι δεν υπάρχει κανένας σεβασμός. Κανένας σεβασμός για θέματα που αφορούν ακόμη και την ανθρώπινη ζωή. Διότι η προτεραιότητα είναι η διαχείριση του πολιτικού κόστους. Ότι έγινε και στο Μάτι.,civil protection,civil protection,other,other,,-1.0,0.8,0.0,0.4,0.2,0.5,0.0,0.2,[],"[['mati', 'location', '1.0']]"
18,"Unfortunately we see it in the culture of governance and in this tragedy. The Greek people are asking for only one thing, justice, but justice everywhere and for everyone and not justice for all of us and not for the cronies of Mr Mitsotakis and Mr Tsipras. This is true justice, the justice that every citizen stands equal before it, no matter how powerful his or her friends are, rather than having some people cover for them in the face of such tragedies. Friends and friends, their panic. ","Δυστυχώς το βλέπουμε στην κουλτούρα διακυβέρνησης και σε αυτή την τραγωδία. Ο ελληνικός λαός ζητά μόνο ένα πράγμα, δικαιοσύνη, δικαιοσύνη όμως παντού και για όλους και όχι δικαιοσύνη για όλους ες μας και όχι για τους κολλητούς του κυρίου Μητσοτάκη και του κυρίου Τσίπρα. Αυτή είναι η πραγματική δικαιοσύνη, η δικαιοσύνη που ο κάθε πολίτης στέκεται ισότιμος απέναντί της, όσο και να έχει ισχυρούς φίλους και όχι κάποιοι να τους καλύπτουν μπροστά και σε τέτοιες τραγωδίες. Φίλες και φίλοι, ο πανικός τους.",justice,accountability,injustice,other,,-0.3,0.65,0.2,0.14,0.3,0.6,0.2,0.1,[],"[['greek people', 'group of people', '0.9'], ['mr mitsotakis', 'person', '0.7'], ['mr tsipras', 'person', '0.7']]"
19,"You can see it in this campaign, in every move, in every step. They have organized a digital parasite with everyone's taxes. With the taxes of all the Greek people. ","Φαίνεται και σε αυτή την προεκλογική εκστρατεία, σε κάθε κίνηση, σε κάθε βήμα. Έχουν οργανώσει ένα ψηφιακό παρακράτος με τους φόρους όλων μας. Με τους φόρους όλου του ελληνικού λαού.",corruption,other,other,digital governance,,-0.8,1.0,0.0,0.7,0.2,0.8,0.0,,[],"[['greek', 'country', '0.90']]"
20,"It has been organised since the time of Mr Tsipras until today, a digital parasite. When. Someone goes and complains. He was being illegally surveilled. The digital parasite presented him as an agent of foreign powers. When a young woman has the courage. 3 years before the national elections and not just before as the Syriza goals want. ",Έχει οργανωθεί αυτό το ψηφιακό παρακράτος από την εποχή του κυρίου Τσίπρα μέχρι σήμερα ένα ψηφιακό παρακράτος. Όταν. Πηγαίνει κάποιος και καταγγέλλει. Ο τον παρακολουθούσαν παράνομα. Το ψηφιακό παρακράτος τον εμφάνιζε ως πράκτορα ξένων δυνάμεων. Όταν μια νέα γυναίκα έχει το θάρρος. 3 χρόνια πριν τις εθνικές εκλογές και όχι λίγο πριν όπως θέλουνε τα γκολ του ΣΥΡΙΖΑ.,political parties,opponent criticism,digital governance,wiretapping,,0.0,0.5,0.0,0.3,0.5,0.5,0.0,0.0,[],"[['mr tsipras', 'person', '0.8'], ['syriza', 'political party', '0.5']]"
21,"Complain. Unacceptable actions, felonious acts. This digital parasite. Trying to. Driving. ","Να καταγγέλλει. Απαράδεκτες ενέργειες, κακουργηματικές πράξεις. Αυτό το ψηφιακό παρακράτος. Να προσπαθεί να την. Οδήγηση.",other,other,other,other,,-0.7,0.9,0.0,,0.8,0.4,0.0,0.1,[],[]
22,"In a very difficult position, with no respect for human rights. So we have another duty on May 21 to end the digital parasite that creates toxic conflicts that devalues people, people who trivialize institutions with only the goal of the chair and power. We have, he added. ","Σε μια πολύ δύσκολη θέση, χωρίς κανένα σεβασμό στα ανθρώπινα δικαιώματα. Εμείς λοιπόν, έχουμε ένα ακόμη χρέος 21 Μαΐου να τελειώνουμε με το ψηφιακό παρακράτος που δημιουργεί τοξικές συγκρούσεις που απαξιώνει, ανθρώπους που ευτελίζει τους θεσμούς με μόνο στόχο την καρέκλα και την εξουσία. Έχουμε, πρόσθεσε.",political promises,political promises,digital governance,other,,-0.8,0.75,0.0,0.6,0.3,0.7,0.2,0.1,[],"[['may 21', 'date', '1.0']]"
23,"We have a duty to protect human rights. And prove conclusively that every young girl who is in a similar want. He will be protected so that he will have the courage to denounce similar criminal acts. This is how a normal European state works, not suddenly, and two and a half years of investigations by the Belgian authorities, and nowhere has her name come up. Within a few seconds, her one photo becomes a flyer all over the Greek Internet. ","Έχουμε χρέος να προστατεύσουμε τα ανθρώπινα δικαιώματα. Και να αποδείξουμε περίτρανα ότι κάθε νέα κοπέλα που βρίσκεται σε μια ανάλογη θες. Θα προστατευθεί ώστε να έχει θάρρος να καταγγείλει ανάλογες κακουργηματικές πράξεις. Έτσι λειτουργεί ένα κανονικό ευρωπαϊκό κράτος και όχι ξαφνικά, ενώ δυόμισι χρόνια γίνονται έρευνες από τις βελγικές αρχές και πουθενά δεν έχει μαθευτεί το όνομά της. Η μία της φωτογραφία μέσα σε λίγα δευτερόλεπτα να γίνεται φέιγ βολάν σε όλο το ελληνικό Διαδίκτυο.",other,other,other,other,,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.0,[],"[['european state', 'location', '0.9'], ['belgian authorities', 'organization', '0.8'], ['greek internet', 'location', '0.7']]"
24,These things only happen in our country. So where are the institutions? So where is justice? ,"Αυτά συμβαίνουν μόνο στη χώρα μας. Πού λοιπόν, οι θεσμοί; Πού είναι λοιπόν η δικαιοσύνη;",justice,justice,injustice,injustice,,-0.8,0.8,0.0,0.1,0.2,0.5,0.0,0.0,[],"[['country', 'country', '1.0']]"
25,"Well, here is the duty of the democratic party, for this we are and will be the core of the democratic party in our country. Because it is not only sensitivity, it is the duty of the Greek people to live with a quality of democracy and not with the devaluation of the institutions. Friends. ","Εδώ Λοιπόν το χρέος της δημοκρατικής παράταξης για αυτό είμαστε και θα είμαστε ο πυρήνας δημοκρατικής παράταξης στην πατρίδα μας. Διότι δεν είναι μόνο η ευαισθησία, είναι το χρέος ο ελληνικός λαός να ζει με ποιότητα δημοκρατίας και όχι με απαξίωση των θεσμών. Φίλες και φίλοι.",democracy,democracy,other,other,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,[],"[['democratic party', 'political party', '0.93'], ['greek people', 'group of people', '0.84'], ['greece', 'country', '0.57']]"
26,"Today I raised from your island the big issue of refugee migration and the minister responsible dared to give a false answer, saying that I should find out why Greece is participating in a matter that is trying to revise Dublin. I want to inform him that Greece has been participating in this forum long before the government of Mr Mitsotakis. So what do they want us to applaud them for not withdrawing from the forum discussing and supporting the Dublin review? You know, populism is not only without a tie, it is also with a tie and a collar, as the government of the New Democracy proves. ","Σήμερα έθεσα από το νησί σας το μεγάλο ζήτημα του προσφυγικού μεταναστευτικού και τόλμησε ο αρμόδιος υπουργός να δώσει μια έωλη απάντηση, λέει να ενημερωθώ γιατί λέει συμμετέχει η Ελλάδα σε ένα αφορούν που προσπαθεί να αναθεωρήσει το Δουβλίνο. Θέλω να τον ενημερώσω ότι η Ελλάδα συμμετέχει σε αυτό το φόρουμ πολύ πριν την κυβέρνηση του κυρίου Μητσοτάκη. Δηλαδή τι θέλουν να τους χειροκροτήσουμε που δεν έχουμε αποχωρήσει από το φόρουμ που συζητά και στηρίζει την αναθεώρηση του Δουβλίνου; Ξέρετε, ο λαϊκισμός δεν είναι μόνο χωρίς γραβάτα, είναι και με γραβάτα και με κολάρο, όπως αποδεικνύει η κυβέρνηση της Νέας Δημοκρατίας.",migration,migration,other,other,,-0.5,0.85,0.3,0.3,0.6,0.4,0.2,0.1,[],"[['greece', 'location', '1.0'], ['mitsotakis', 'person', '1.0'], ['new democracy', 'political party', '1.0'], ['dublin', 'date', '1.0']]"
27,"So what we propose and we have a clear thesis. Obviously for us the sea has borders, obviously a European state, any state has a duty to protect all its borders. And of course we have taken initiatives so that the cost of border protection is not only the financial burden of the Greek people, but through the gallery it is also at the European level, because our borders are also European. It's not just Greek. ","Εμείς λοιπόν τι προτείνουμε και έχουμε μια καθαρή θες. Προφανέστατα για μας η θάλασσα έχει σύνορα προφανέστατα ένα ευρωπαϊκό κράτος, οποιοδήποτε κράτος έχει χρέος να προστατεύει όλα του τα σύνορα. Και βέβαια έχουμε πάρει πρωτοβουλίας ώστε το κόστος προστασίας των συνόρων να μην είναι μόνο στο βάρος το οικονομικό του ελληνικού λαού, αλλά μέσω της gallery αυτό να είναι και σε επίπεδο Ευρωπαοκό, διότι τα σύνορά μας είναι και ευρωπαϊκά. Δεν είναι μόνο ελληνικά.",migration,external affairs,borders,sea borders,,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,[],"[['1. european state', 'organization', '0.75'], ['2. greek people', 'group of people', '0.5'], ['3. european', 'location', '0.5'], ['4. greek', 'location', '0.5']]"
