id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11," Both the youth and the small and medium-sized, working people of course.  The pensioners.  People of toil, of agony regardless of age, know that the troika, the local establishment.  And the New Republic, PASOK and SYRIZA made sure of that. "," Τόσο η νεολαία όσο και οι μικρομεσαίοι, οι εργαζόμενοι βεβαίως  Οι συνταξιούχοι  Οι άνθρωποι του μόχθου, της αγωνίας ανεξάρτητα ηλικίας, γνωρίζουν ότι η τρόικα, το ντόπιο κατεστημένο  Και νέα Δημοκρατία, ΠΑΣΟΚ ΣΥΡΙΖΑ φρόντισαν για αυτό",political parties,corruption,troika,greek politics,-0.7,0.95,0.2,0.2,0.6,0.8,0.2,0.0,"[['troika', 'org', '0.90'], ['new republic', 'org', '0.75'], ['pasok', 'org', '0.80'], ['syriza', 'org', '0.80']]","[['troika', 'organization', '0.7'], ['new republic', 'organization', '0.6'], ['pasok', 'political party', '0.6'], ['syriza', 'political party', '0.6']]"
12," The decent future.  Neither good education nor hard work can ensure it anymore, whether young or middle-aged.  The people out there, whom we represent, are not interested in cockfighting.  He is not even interested in the names of those who will rehearse the ministerial suits and get into the ministerial limousines. "," Το μέλλον το αξιοπρεπές  Είτε των νέων είτε το μεσήλικων δεν το εξασφαλίζουν πια ούτε οι καλές σπουδές, ούτε η σκληρή εργασία  Τον κόσμο εκεί έξω, τον οποίο εμείς εκφράζουμε, δεν τον ενδιαφέρουν οι κοκορομαχίες  Δεν τον ενδιαφέρουν ούτε καν τα ονόματα όσων θα προβάρουν τα υπουργικά κοστούμια και θα μπουν στις υπουργικές λιμουζίνες",other,political parties,youth,future prospects,-0.2,0.1,0.0,0.2,0.2,0.2,0.0,0.0,[],[]
13," They only care about a decent future.  But a decent future requires the rupture, the rupture that 62% of the Greek people voted for in '15, but which the New Republic, PASOK and SYRIZA conspired to overturn on the same night and KKE never honoured never believed never believed never believed.  He supported it. "," Τους ενδιαφέρει μόνο ένα αξιοπρεπές μέλλον  Το αξιοπρεπές μέλλον όμως απαιτεί τη ρήξη τη ρήξη που πρόκρινε το 62% του ελληνικού λαού το 15, που όμως νέα Δημοκρατία, ΠΑΣΟΚ και ΣΥΡΙΖΑ συνωμότησαν για να ανατρέψουν την ίδια νύχτα και το ΚΚΕ ποτέ δεν τίμησε ποτέ δεν πίστεψε ποτέ δεν  Το στήριξε",elections,political parties,austerity,greek politics,0.0,0.3,0.0,0.1,0.3,0.2,0.2,0.0,"[['greek', 'nationality', '1.0'], ['new republic', 'organization', '0.5'], ['pasok', 'organization', '0.5'], ['syriza', 'organization', '0.5'], ['kke', 'organization', '0.5']]","[['greek people', 'group of people', '1.0'], ['new republic', 'organization', '0.5'], ['pasok', 'organization', '0.5'], ['syriza', 'political party', '0.5'], ['kke', 'political party', '0.5'], ['greek', 'country', '1.0'], ['15', 'date', '1.0']]"
14," Thus achieving the huge defeat on the Left, to which I have referred, but fellow comrades of every generation.  This is something we need to remind, especially to young people.  It is doomed to fight the same fight over and over and over again. "," Καταφέρνοντας έτσι την τεράστια ήττα στην Αριστερά, στην οποία αναφέρθηκα όμως συνοδοιπόροι συντρόφισσες σύντροφοι κάθε γενιά  Αυτό είναι κάτι που πρέπει να το θυμίζουμε, ιδίως στους νέους  Είναι καταδικασμένη να δίνει τον ίδιο αγώνα ξανά και ξανά και ξανά",other,political parties,working class,political defeat,-0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,"[['left', 'org', '0.98']]","[['left', 'organization', '0.5'], ['comrades', 'group of people', '0.5'], ['young people', 'group of people', '0.5']]"
15, That is why we are here before I talk about the 3 pillars of our programme.  And before.  I'll give the floor to the rest of the panel and the rest of the panel. , Γι αυτό είμαστε εδώ πριν αναφερθώ στους 3 άξονες του προγράμματός μας  Και πριν  Δώσω τον λόγο στους υπόλοιπους και στις υπόλοιπες του πάνελ,other,other,other,programme pillars,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,[],[]
16, I want to read you a few words.  They are not written very recently.  But I think they have a value because they give this timelessness to our project. , Θέλω να σας διαβάσω μερικές κουβέντες  Δεν είναι γραμμένες πολύ πρόσφατα  Αλλά νομίζω ότι έχουν μια αξία γιατί δίνουν αυτή την διαχρονικότητα στο εγχείρημά μας,other,political parties,other,timelessness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
17," I read the oligarchy of private capital, whose colossal power cannot be effectively controlled, even in a democratic society.  This is because MPs are elected by political parties funded by businessmen.  Whose aim is to distance the elected deputies from the municipality with a capital D that elected them, as a result of which the representatives of the people do not defend the interests of the underprivileged, and even more so in the current circumstances, or the businessmen inevitably control the main sources of information and education. "," Διαβάζω η ολιγαρχία του ιδιωτικού κεφαλαίου, η κολοσσιαία εξουσία του οποίου δεν μπορεί να ελέγχεται αποτελεσματικά, ακόμη και σε μια δημοκρατική κοινωνία  Αυτό συμβαίνει επειδή οι βουλευτές εκλέγονται από πολιτικά κόμματα που χρηματοδοτούνται από επιχειρηματίες  Των οποίων η επιδίωξη είναι η αποστασιοποίηση των εκλεγμένων βουλευτών από τον Δήμο με κεφαλαίο δ που τους εξέλεξε σαν αποτέλεσμα οι αντιπρόσωποι του λαού δεν υπερασπίζονται τα συμφέροντα των μη προνομιούχων, πολύ περισσότερο δε στις υπάρχουσες συνθήκες ή οι επιχειρηματίες ελέγχουν αναπόφευκτα τις κύριες πηγές πληροφόρησης αλλά και την εκπαίδευση",corruption,political parties,oligarchy,oligarchy,-0.8,0.95,0.1,0.1,0.2,0.8,0.5,0.0,[],"[['mps', 'organization', '0.7'], ['political parties', 'group of people', '0.8'], ['businessmen', 'group of people', '0.7'], ['municipality', 'location', '0.5'], ['capital d', 'location', '0.3']]"
18," I believe, the author continues.  The deformation of the personality of the individual, the greatest evil of capitalism, the whole educational system contributes to this evil.  I am convinced that there is only one way to put an end to all this evil - society owning the means of production and managing them by design.  However. "," Θεωρώ, συνεχίζει ο συγγραφέας  Η παραμόρφωση της προσωπικότητας του ατόμου, το μεγαλύτερο κακό του καπιταλισμού, ο ολόκληρο το εκπαιδευτικό σύστημα συνεισφέρει σε αυτό το κακό  Είμαι πεπεισμένος ότι μόνο ένας δρόμος υπάρχει για να μπει τέλος σε όλο αυτό το κακό η κοινωνία να κατέχει τα μέσα παραγωγής και να τα διαχειρίζεται με βάση το σχεδιασμό  Ωστόσο",other,other,other,capitalism,-0.8,0.95,0.0,0.3,0.1,1.0,0.0,0.0,"[['none', 'n/a', 'n/a']]",[]
19," However, this author continues, it must be remembered that a planned economy does not necessarily mean that socialism will be achieved.  The planned economy itself can be accompanied by the complete enslavement of the personality.  The achievement of socialism requires the solution of extremely difficult social problems.  And political problems, for example, how, taking into account the deepening concentration of political and economic power, to prevent the transformation of the bureaucracy into a power that holds complete authority.  How to protect the rights of the individual and at the same time guarantee a democratic counterweight to the power of bureaucracy. "," Ωστόσο, συνεχίζει ο συγκεκριμένος συγγραφέας, πρέπει να θυμόμαστε ότι η σχεδιασμένη οικονομία δεν σημαίνει πως θα έχει αναγκαστικά επιτευχθεί σοσιαλισμός  Η σχεδιασμένη οικονομία αυτή καθεαυτή μπορεί να συνοδεύεται από την πλήρη υποδούλωση της προσωπικότητας  Η επίτευξη του σοσιαλισμού απαιτεί την επίλυση εξαιρετικά δύσκολων κοινωνικών προβλημάτων  Και πολιτικών προβλημάτων πώς λόγου χάρη, παίρνοντας υπόψη το βάθεμα της συγκέντρωσης της πολιτικής και οικονομικής εξουσίας, θα αποτραπεί η μετατροπή της γραφειοκρατίας σε δύναμη που κατέχει την πλήρη εξουσία  Πώς θα προστατευτούν τα δικαιώματα του ατόμου και ταυτόχρονα θα υπάρξει εγγύηση ενός δημοκρατικού αντίβαρου στην εξουσία της γραφειοκρατίας",other,democracy,other,socialism,-0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
20," These were written.  Twenty-first of May I think the twenty-first of May is important.  Anniversary, so.  Consistent with.  On the day of the elections were written 74 years ago. "," Αυτά γράφτηκαν  Εικοσιμία Μαίου νομίζω ότι έχει σημασία η εικοστη πρώτη Μάη  Επέτειος, έτσι  Που συνάδει με  Την ημέρα των εκλογών γράφτηκαν πριν από 74 χρόνια",elections,elections,election spending,elections,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['may', 'date', '0.8'], ['anniversary', 'event', '0.6'], ['74 years ago', 'date', '1.0']]","[['may', 'date', '0.9'], ['74 years ago', 'date', '0.8']]"
21," Guess who.  Albert Aidan.    3 general axes axes that bring us together 3 general axes of our programme.  Liberation from exploitation, democracy everywhere, authentic humanism when I talk about liberation from exploitation, the first stage of course, is to break with the plunder, with the red loans, with the energy exchanges, with the total profiteering of the oligarchy, with the patriarchy.  This means immediately applicable solutions to the 100-day programme.  Day 25 alliance for rupture means no repeat of 2015. "," Μαντεύετε από ποιον  Άλμπερτ Άϊνταϊν    3 γενικοί άξονες άξονες που μας φέρνουν μαζί 3 γενικοί άξονες του προγράμματός μας  Απελευθέρωση από την εκμετάλλευση δημοκρατία παντού, αυθεντικός ανθρωπισμός όταν μιλάω για απελευθέρωση από την εκμετάλλευση το πρώτο στάδιο βεβαίως, είναι ρήξη με τη λεηλασία με τα κόκκινα δάνεια, με τα χρηματιστήρια ενέργειας, με την συνολική πρόσοδοφορία της ολιγαρχίας με την πατριαρχία  Αυτό σημαίνει άμεσα εφαρμόσιμες λύσεις στο πρόγραμμα 100 ημερών  Του μέρα 25 συμμαχία για τη ρήξη σημαίνει όχι η επανάληψη του 2015",corruption,economy,oligarchy,political program,0.0,0.2,0.5,0.1,0.2,0.5,0.2,0.0,"[['albert aidan', 'person', '1.0'], ['exploitation', 'miscellaneous', '1.0'], ['democracy', 'miscellaneous', '1.0'], ['humanism', 'miscellaneous', '1.0'], ['plunder', 'miscellaneous', '1.0'], ['red loans', 'miscellaneous', '1.0'], ['energy exchanges', 'miscellaneous', '1.0'], ['profiteering', 'miscellaneous', '1.0'], ['oligarchy', 'organization', '1.0'], ['patriarchy', 'miscellaneous', '1.0'], ['alliance for rupture', 'organization', '1.0'], ['2015', 'date', '1.0'], ['100-day programme', 'miscellaneous', '1.0'], ['3 general axes', 'miscellaneous', '1.0']]","[['albert aidan', 'person', '1.0'], ['oligarchy', 'group of people', '0.6'], ['patriarchy', 'group of people', '0.6'], ['alliance for rupture', 'organization', '0.8'], ['2015', 'date', '1.0']]"
22," We will not negotiate these 7 points before we legislate them, we will legislate them first and then we will see where it goes with Brussels, Frankfurt, Berlin and Paris.  In addition to the immediately applicable solutions.  A plan for productive reconstruction on the basis of radical ecology and a long-term programme for the socialisation of the means of production, something which developments in what I call the cloud capital of computational capital, algorithmic capital, artificial intelligence, make even more imperative.  The second democracy everywhere.  What this means. "," Αυτές τις 7 σημεία τομές δεν θα τις διαπραγματευτούμε πριν τις νομοθετήσουμε πρώτα θα τις νομοθετήσουμε και μετά θα δούμε πού θα πάει το πράγμα με Βρυξέλλες, Φρανκφούρτη, Βερολίνο και Παρίσι  Πέραν των άμεσα εφαρμόσιμων λύσεων  Σχέδιο παραγωγικής ανασυγκρότησης στη βάση και της ριζοσπαστικής οικολογίας και μακροπρόθεσμο πρόγραμμα κοινωνικοποίησης των μέσων παραγωγής, κάτι το οποίο οι εξελίξεις στο χώρο αυτό που εγώ ονομάζω και νεφοκεφάλαιο του υπολογιστικού κεφαλαίου του αλγοριθμικού κεφαλαίου, της τεχνητής νοημοσύνης, καθίσταται ακόμα πιο επιτακτικό  Το δεύτερο δημοκρατία παντού  Τι σημαίνει αυτό",democracy,democracy,other,legislation,0.0,0.6,0.2,0.2,0.3,0.2,0.0,0.0,"[['brussels', 'location', '1.0'], ['frankfurt', 'location', '1.0'], ['berlin', 'location', '1.0'], ['paris', 'location', '1.0']]","[['brussels', 'location', '1.0'], ['frankfurt', 'location', '1.0'], ['berlin', 'location', '1.0'], ['paris', 'location', '1.0']]"
23," For a start I consulted councils of conscripts and elected citizens.  The new content in democracy.  With a medium-term objective.  One, one worker, one worker, one share, one vote and basic income, no capital, no bureaucracy, no private mania, no statism.  And the third. "," Για αρχή διαβουλεύτηκα συμβούλια κληρωτών και εκλεγμένων πολιτών  Το νέο περιεχόμενο στη δημοκρατία  Με μεσο μακροπρόθεσμο στόχο  Μια, ένας εργαζόμενος μια εργαζόμενη, μία μετοχή, μία ψήφος και βασικό εισόδημα, ούτε κεφάλαιο, ούτε γραφειοκρατία, ούτε ιδιωτικό μανία, ούτε κρατισμός  Και το τρίτο",democracy,democracy,other,democracy,0.0,0.5,0.0,0.1,0.1,0.8,0.2,0.0,"[['councils', 'org', '0.6'], ['citizens', 'misc', '0.3'], ['democracy', 'misc', '0.5'], ['worker', 'misc', '0.9'], ['share', 'misc', '0.5'], ['vote', 'misc', '0.5'], ['basic income', 'misc', '0.7'], ['capital', 'misc', '0.3'], ['bureaucracy', 'misc', '0.3'], ['private mania', 'misc', '0.2'], ['statism', 'misc', '0.2']]","[['councils of conscripts', 'group of people', '0.8'], ['elected citizens', 'group of people', '0.7'], ['democracy', 'organization', '0.5'], ['worker', 'person', '0.6'], ['basic income', 'organization', '0.4'], ['capitalism', 'organization', '0.4']]"
24," The third axis, authentic humanism, means our participation in peace movements.  Unbound movement, new unbound movement, internationalism, radical ecology again because it is part of our geostrategic strategy.    In conclusion, friends, compañeras, companions, compañeras, compañeros. "," Ο τρίτος άξονας, ο αυθεντικός ανθρωπισμός σημαίνει συμμετοχή μας στα κινήματα ειρήνης  Κίνημα αδεσμεύτων, νέο κίνημα αδεσμεύτων, διεθνισμός ριζοσπαστική οικολογία ξανά γιατί είναι κομμάτι της γεωστρατηγικής στρατηγικής μας    Κλείνοντας, φίλες, φίλοι, συνοδοιπόροι συντρόφισσες, σύντροφοι",other,environment,other,peace movements,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,[],[]
25," Elections are not an end in themselves, they are a means, they are an opportunity.  For us today, today's gathering and other gatherings we have had so far and those that will follow.  It must be and I believe that it will be the beginning of the creation of the new great faction of the agitating, unyielding, disobedient, disobedient, selfless left.  First time rupture because everything can and should be different.  Thank you very much, I will now give the floor in the order I almost mentioned.  "," Οι εκλογές δεν είναι αυτοσκοπός, είναι ένα μέσο, είναι μια ευκαιρία  Για μας σήμερα η σημερινή συγκέντρωση και άλλες συγκεντρώσεις που είχαμε μέχρι τώρα και αυτές που θα ακολουθήσουν  Πρέπει να είναι και πιστεύω ότι θα είναι η απαρχή της δημιουργίας της νέας μεγάλης παράταξης της αγωνιστικής ανένδοτης ανυπάκουης της ανυπότακτης ανιδιοτελούς αριστεράς  Πρώτη φορά ρήξη γιατί όλα μπορούν και πρέπει να είναι αλλιώς  Ευχαριστω πολυ, θα δώσω το λόγο τώρα με τη σειρά που αναφέρθηκα σχεδόν",political parties,political parties,other,elections,0.55,0.85,0.2,0.1,0.2,0.1,0.0,0.0,[],[]
