id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11," Because SYRIZA is committed - both as a government and as an opposition - to serve the needs of business groups, on the guidelines and decisions of the EU.  The same criterion that the policy of the New Democracy has, that all bourgeois governments have.  That's why in all matters, one man cuts and the other man sews. "," Γιατί ο ΣΥΡΙΖΑ είναι δεσμευμένος - και ως κυβέρνηση και ως αντιπολίτευση – να υπηρετεί τις ανάγκες των επιχειρηματικών ομίλων, πάνω στις κατευθύνσεις και αποφάσεις της ΕΕ  Το ίδιο κριτήριο δηλαδή που έχει και η πολιτική της ΝΔ, που έχουν όλες οι αστικές κυβερνήσεις  Για αυτό και σε όλα τα θέματα, ο ένας κόβει και ο άλλος ράβει",corruption,economy,corruption,syriza's politics,-0.5,0.75,0.4,0.3,0.5,0.8,0.1,0.0,"[['syriza', 'org', '0.89'], ['eu', 'org', '0.96'], ['new democracy', 'org', '0.89']]","[['syriza', 'political party', '1.0'], ['eu', 'organization', '1.0'], ['new democracy', 'political party', '1.0']]"
12,"	Comrades, Today a basic conclusion can be strengthened in broader working-people's forces: We are facing a hostile state for the people.  A state that considers the needs of the people as a cost and appears selectively incapable of solving the problems of the people.  But it is at the same time capable and highly efficient to electronically bid on people's homes and at the same time manually maintain the security systems on trains as if we were a hundred years ago.  This is their notorious ""digital modernised state"".  This same state appears to be able to monitor and electronically record all citizens, to undermine strikes and suppress demonstrations, while at the same time it appears incapable of protecting us from the consequences of earthquakes, fires, floods and large-scale accidents.  	Because this state counts human life as a cost.  The capitalists' state can change the engine driver, but not the owner, who drives it on the rails of the EU and the capitalist track, as long as it is not overthrown by the determined people themselves. ","	Συντρόφισσες και σύντροφοι,	Σήμερα ένα βασικό συμπέρασμα μπορεί να δυναμώσει σε ευρύτερες εργατικές - λαϊκές δυνάμεις: Απέναντί μας έχουμε ένα εχθρικό κράτος για τον λαό  Ένα κράτος που θεωρεί κόστος τις λαϊκές ανάγκες και εμφανίζεται επιλεκτικά ανίκανο για επίλυση των προβλημάτων του λαού  Αλλά είναι ταυτόχρονα ικανότατο και μια χαρά αποτελεσματικό να πλειστηριάζει ηλεκτρονικά σπίτια λαϊκών ανθρώπων και την ίδια ώρα να διατηρεί χειροκίνητα τα συστήματα ασφαλείας στα τρένα, λες και είμαστε εκατό χρόνια πριν  Αυτό είναι το περιβόητο “ψηφιακό εκσυγχρονισμένο κράτος” τους  Αυτό το ίδιο κράτος, εμφανίζεται ικανότατο να μπορεί να παρακολουθεί και να φακελώνει ηλεκτρονικά όλους τους πολίτες, να υπονομεύει τις απεργίες και να καταστέλλει διαδηλώσεις, την ίδια ώρα που εμφανίζεται ανίκανο να μας προστατεύει από τις συνέπειες των σεισμών, από τις πυρκαγιές, τις πλημμύρες και τα μεγάλης έκτασης ατυχήματα  	Γιατί αυτό το κράτος μετρά την ανθρώπινη ζωή ως κόστος  Το κράτος των καπιταλιστών μηχανοδηγό μπορεί να αλλάζει, αλλά ιδιοκτήτη όχι, που το κινεί πάνω στις ράγες της ΕΕ και της καπιταλιστικής τροχιάς, όσο δεν ανατρέπεται από τον ίδιο τον αποφασισμένο λαό",accountability,other,other,the state,-0.8382,0.89,0.4,0.3,0.2,0.9,0.7,0.0,[],"[['comrades', 'group of people', '0.8'], [""working-people's forces"", 'group of people', '0.8'], ['state', 'organization', '1.0'], ['people', 'group of people', '1.0'], ['digital modernised state', 'organization', '0.8'], ['eu', 'organization', '0.6'], [""capitalists' state"", 'organization', '0.8'], ['determined people', 'group of people', '0.8']]"
13," That's what they've been trying to hide from the very first moment and they don't want to tell the truth.  	Many more people than before understand the enduring responsibility of governments that sacrifice everything on the altar of the capitalists.  Neither ND nor SYRIZA can convincingly hide it.  	SYRIZA and its parrots, and here in Piraeus, dare to shamelessly say that it has delivered them almost ready.  This is what is ready for you gentlemen of SYRIZA.  The thousands of staff shortages you have delivered.  The sale to the Italian State Railways Company, without terms and conditions of security. "," Αυτό προσπαθούν να κρύψουν από την πρώτη στιγμή και δεν θέλουν να πουν την αλήθεια  	Πολύ περισσότερος κόσμος από ό,τι πριν καταλαβαίνει τη διαχρονική ευθύνη των κυβερνήσεων που θυσιάζουν τα πάντα στο βωμό των καπιταλιστών  Ούτε η ΝΔ ούτε ο ΣΥΡΙΖΑ μπορούν να το κρύψουν πειστικά  	Τολμάει ο ΣΥΡΙΖΑ και τα παπαγαλάκια του, και εδώ στον Πειραιά, να λέει ξεδιάντροπα, ότι τα παρέδωσε σχεδόν έτοιμα  Αυτό είναι το έτοιμο για σας κύριοι του ΣΥΡΙΖΑ  Οι χιλιάδες ελλείψεις σε προσωπικό που παραδώσατε  Το ξεπούλημα στην εταιρία των Σιδηροδρόμων του Ιταλικού κράτους, χωρίς όρους και προϋποθέσεις ασφαλείας",privatization,privatization,hospital privatization,government cover-up,-0.8,0.7,0.3,0.6,0.6,0.7,0.3,0.1,"[['piraeus', 'location', '1.0'], ['nd', 'organization', '0.5'], ['syriza', 'organization', '1.0'], ['italian state railways company', 'organization', '1.0']]","[['syriza', 'political party', '1.0'], ['nd', 'political party', '1.0'], ['piraeus', 'location', '1.0'], ['italian state railways company', 'organization', '1.0']]"
14,"		  	And in order not to do anybody an injustice to remind Mr.  Varoufakis, that he said that privatising the OSE would take us from the 19th to the 21st century.  Of course, this is one thing, the political criticism that we clearly make, and another is the need to condemn the unacceptable and provocative attack against the... All together, ND, SYRIZA, PASOK, in addition, apart from the above, in 2019 they voted for the EU package of directives for full liberalization of rail transport.  And they are now bringing in the EU luminaries of 683 deaths in 2021 in rail accidents in their own countries, to supposedly give us their lights. 	Well, well, we say it plainly.  Against all of them stands our people. ","		  	Και για να μην αδικούμε κανέναν να θυμίσουμε στον κ  Βαρουφάκη, ότι ο ίδιος δήλωνε ότι το να ιδιωτικοποιηθεί ο ΟΣΕ θα μας πάει από τον 19ο στον 21ο αιώνα  Βεβαίως είναι άλλο ζήτημα αυτό, η πολιτική κριτική που εμείς ξεκάθαρα κάνουμε, κι άλλο η ανάγκη καταδίκης της απαράδεκτης και προβοκατόρικης επίθεσης σε βάρος του… Όλοι μαζί, ΝΔ, ΣΥΡΙΖΑ, ΠΑΣΟΚ, επιπλέον, εκτός από τα παραπάνω, το 2019 ψήφισαν το πακέτο οδηγιών της ΕΕ για πλήρη απελευθέρωση των σιδηροδρομικών μεταφορών  Και φέρνουν τώρα, τους φωστήρες της ΕΕ, των 683 νεκρών το 2021 σε σιδηροδρομικά δυστυχήματα στις δικές τους χώρες, να μας δώσουν δήθεν τα φώτα τους 	Ε, λοιπόν, το λέμε ξεκάθαρα  Απέναντι σε όλους αυτούς  βρίσκεται ο λαός μας",privatization,privatization,hospital privatization,privatization of ose,-0.5,0.9,0.2,0.6,0.6,0.9,0.5,0.0,"[['mr. varoufakis', 'person', '1.0'], ['ose', 'organization', '1.0'], ['19th', 'date', '1.0'], ['21st', 'date', '1.0'], ['nd', 'organization', '1.0'], ['syriza', 'organization', '1.0'], ['pasok', 'organization', '1.0'], ['eu', 'organization', '1.0'], ['683', 'quantity', '1.0'], ['2021', 'date', '1.0']]","[['mr. varoufakis', 'person', '0.8'], ['ose', 'organization', '0.6'], ['nd', 'political party', '0.9'], ['syriza', 'political party', '0.9'], ['pasok', 'political party', '0.8'], ['eu', 'organization', '0.9'], ['2021', 'date', '0.8'], ['rail accidents', 'group of people', '0.6'], ['people', 'group of people', '0.7.']]"
15," Just as we did not remain silent as long as we saw and denounced these things in Parliament, we were in front of the workers' struggles for these just demands. 	In the sadness caused by the collision of the two trains, we were filled with anger and stubbornness.  We told the Greek people and the Greek youth that ""now is the time for voice and struggle"".  	From the very first day, groups of KKE were in Tempe, in workplaces, educational institutions and neighbourhoods, to discuss and reveal the truth that they are trying to bury with lies, excuses and a lot of hypocrisy.  We made it our duty to reveal the causes of the crime in the eyes of all workers and youth, against the government propaganda, its parrots in the media, who give a graphic but repulsive macabre recital.  But also in the silencing that SYRIZA is finally doing, adding to the government's narrative of ""individual error"". "," Όπως δεν σωπάσαμε όσο τα βλέπαμε και τα καταγγέλλαμε αυτά και μέσα στην Βουλή, τόσο ήμασταν μπροστά στους αγώνες των εργαζομένων για αυτά τα δίκαια αιτήματα 	Στη θλίψη που μας προκάλεσε η σύγκρουση των δύο τραίνων, γεμίσαμε παράλληλα οργή και πείσμα  Είπαμε στον ελληνικό λαό και στην ελληνική νεολαία ότι “τώρα είναι η ώρα φωνής και αγώνα”  	Από την πρώτη μέρα κλιμάκια του ΚΚΕ βρέθηκαν στα Τέμπη, σε χώρους δουλειάς, χώρους εκπαίδευσης, στις γειτονιές, για να συζητήσουμε, ν’ αποκαλύψουμε την αλήθεια που προσπαθούν να θάψουν με ψέματα, δικαιολογίες και με μπόλικη υποκρισία  Βάλαμε καθήκον μας να αποκαλυφθούν τα αίτια του εγκλήματος στα μάτια όλων των εργαζομένων και της νεολαίας, κόντρα στην κυβερνητική προπαγάνδα, τα παπαγαλάκια της σε ΜΜΕ, που δίνουν γραφικό μεν αλλά αποκρουστικό μακάβριο ρεσιτάλ  Αλλά και στο σιγοντάρισμα που τελικά κάνει και ο ΣΥΡΙΖΑ επαυξάνοντας στο κυβερνητικό αφήγημα περί «ατομικού λάθους»",accountability,accountability,other,train collision,-0.5,0.2,0.0,0.1,0.2,0.2,0.0,0.0,"[['greek parliament', 'organization', '0.6'], ['kke', 'organization', '0.9'], ['greek people', 'person', '0.2'], ['greek youth', 'person', '0.2'], ['tempe', 'location', '0.8'], ['syriza', 'organization', '0.6']]","[['greek people', 'group of people', '1.0'], ['greek youth', 'group of people', '1.0'], ['kke', 'organization', '1.0'], ['parliament', 'organization', '1.0'], ['syriza', 'political party', '1.0'], ['tempe', 'location', '1.0'], ['greece', 'country', '1.0']]"
16,"	In the unions, the associations and the schools, in the working-class neighbourhoods of Piraeus and all over the country, the members of the KKE and the KNE gave all their strength to continue the popular mobilizations that express the anger of the people and the youth.  This is how we arrived at the overwhelming participation of workers, people and youth in the strike last Wednesday all over Greece.  So we continue.  The popular river of anger and rage expressed shows that nothing has been decided yet. 	Comrades, The slogan of our Party, ""only the people save the people, walking on the road of subversion with a strong KKE"" is reborn and strengthened today.  	This is expressed in all the last days with the concern for the families of the victims in Tempe, with the solidarity that filled the squares with volunteer blood donors for the injured of the accident in Tempe, as before with the overwhelming support for the neighbouring peoples of Syria and Turkey, who were affected by the catastrophic earthquake, mourning tens of thousands of dead. ","	Μέσα στα σωματεία, τους συλλόγους και τα σχολεία, στις εργατογειτονιές του Πειραιά και όλης της χώρας, τα μέλη του ΚΚΕ και της ΚΝΕ έδωσαν όλες τις δυνάμεις τους, ώστε να δοθεί συνέχεια στις λαϊκές κινητοποιήσεις που εκφράζουν την οργή του λαού και της νεολαίας  Έτσι φτάσαμε και στη συγκλονιστική συμμετοχή εργαζομένων, λαού και νεολαίας στην απεργία την προηγούμενη Τετάρτη σε όλη την Ελλάδα  Έτσι συνεχίζουμε  Το λαϊκό ποτάμι οργής και θυμού που εκφράζεται δείχνει ότι ακόμα τίποτα δεν έχει κριθεί 	Σύντροφοι και συντρόφισσες,	Το σύνθημα του Κόμματός μας, “μόνο ο λαός σώζει τον λαό, βαδίζοντας στο δρόμο της ανατροπής με δυνατό ΚΚΕ” αναγεννιέται και δυναμώνει και σήμερα  	Αυτό εκφράζεται όλες τις τελευταίες μέρες με την έγνοια για τις οικογένειες των θυμάτων στα Τέμπη, με την αλληλεγγύη που γέμισε τις πλατείες με εθελοντές αιμοδότες για τους τραυματίες του δυστυχήματος στα Τέμπη, όπως πριν με τη συγκλονιστική στήριξη προς τους γειτονικούς λαούς της Συρίας και της Τουρκίας, που δοκιμάστηκαν από τον καταστροφικό σεισμό, θρηνώντας δεκάδες χιλιάδες νεκρούς",other,other,working class,popular mobilizations,0.3,0.3,0.5,0.1,0.0,0.6,0.6,0.0,"[['piraeus', 'location', '1.0'], ['greece', 'location', '1.0'], ['kke', 'organization', '1.0'], ['kne', 'organization', '1.0'], ['tempe', 'location', '1.0'], ['syria', 'location', '1.0'], ['turkey', 'location', '1.0']]","[['piraeus', 'location', '1.0'], ['greece', 'country', '1.0'], ['kke', 'political party', '1.0'], ['kne', 'organization', '1.0'], ['wednesday', 'date', '1.0'], ['comrades', 'group of people', '0.6'], ['tempe', 'location', '1.0'], ['syria', 'country', '1.0'], ['turkey', 'country', '1.0']]"
17," 		It is also a historical conclusion that the new generations, the workers, the working people, the professional workers, must hold firmly and take it to the end.  This is the motto of the region here, Kokkinia, which has proved this almost from its genophases.  Kokkinia, which, as the lyrics of Apostolos Kaldaras say: ""no parks, no high steps, only workshops and looms.  But beauty reigns. ”. "," 		Είναι και ιστορικό συμπέρασμα που γερά πρέπει να κρατήσουν οι νέες γενιές, οι εργαζόμενοι, οι βιοπαλαιστές επαγγελματίες και να το φτάσουν ως το τέλος  Αυτό το σύνθημα η περιοχή εδώ, η Κοκκινιά, το έχει αποδείξει σχεδόν από τα γενοφάσκια της  Η Κοκκινιά, που όπως λένε και οι στίχοι του Απόστολου Καλδάρα: “δεν έχει πάρκα, ψηλά σκαλιά, μόνο εργαστήρια και αργαλειά  Μα βασιλεύει η ομορφιά ”",employment,other,working class,kokkinia,0.5,0.1,0.0,0.0,0.0,0.2,0.0,0.0,"[['kokkinia', 'location', '1.0'], ['apostolos kaldaras', 'person', '1.0']]","[['kokkinia', 'location', '1.0']]"
18,"  A city that since the 1920s has been tied body and soul to the KKE, as its own history reveals.  The Smyrnians, the Pontians, the Armenians and refugees from other regions, were the first yeast of people who, with their customs and traditions from their lands, despite all the miserable conditions, with only their solidarity as a weapon, managed to create a city that, whenever the people decided to do so, made history. 	Here, where thousands of families uprooted from Asia Minor, the majority of them widows and orphans, desperate not only with what they had already lived through, but also with what they had to face.  It was only through solidarity between them that they managed to build shacks and shanties to live - to survive more properly - on top of each other.  And when the rainy weather flooded the settlement, it was their solidarity with each other that saved the households. ","  Μια πόλη που από τη δεκαετία του ’20 κιόλας, είναι δεμένη ψυχή τε και σώματι με το ΚΚΕ, όπως και η ίδια ιστορία της φανερώνει  Οι Σμυρνιοί, οι Πόντιοι, οι Αρμένιοι και πρόσφυγες από άλλες περιοχές, ήταν κι η πρώτη μαγιά ανθρώπων που με τα ήθη και έθιμά τους από τους τόπους τους, παρ’ όλες τις άθλιες συνθήκες, με μόνο όπλο την αλληλεγγύη τους κατάφεραν να δημιουργήσουν μια πόλη που, όποτε ο λαός το έπαιρνε απόφαση, έγραφε ιστορία 	Εδώ, που πετάχτηκαν χιλιάδες οικογένειες ξεριζωμένων από τη Μικρά Ασία, στην πλειοψηφία τους χήρες με ορφανά, απελπισμένες όχι μόνο με όσα είχαν ήδη ζήσει, αλλά και με όσα είχαν πλέον να αντιμετωπίσουν  Μόνο με την μεταξύ τους αλληλεγγύη κατάφεραν να χτίσουν παραπήγματα και παράγκες για να ζούνε -να επιβιώνουν πιο σωστά- ο ένας απάνω στον άλλον  Και όταν ο βροχερός καιρός πλημμύριζε τον συνοικισμό, πάλι η μεταξύ τους αλληλεγγύη είναι αυτή που έσωνε τα νοικοκυριά",other,other,other,solidarity in a city,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,"[['kke', 'org', '0.95'], ['smyrnians', 'misc', '0.75'], ['pontians', 'misc', '0.75'], ['armenians', 'misc', '0.75'], ['asia minor', 'loc', '0.75']]","[['smyrnians', 'group of people', '1.0'], ['pontians', 'group of people', '1.0'], ['armenians', 'group of people', '1.0'], ['kke', 'organization', '1.0'], ['asia minor', 'location', '1.0']]"
19," 	They also confronted the anti-refugee attitude of the bourgeois parties of the time, which often bordered on racism and hysteria, with some political forces asking for the separation of the ""pure-blooded Greeks"" from the ""Turkspores"", as they called them.  If at the beginning, desperate, they placed their fate in the hands of God, Venizelos and Venizelos' politicians, gradually and based on their experience, they gained confidence in their own power. From the ""birth"" of the first refugee settlement in June 1923, our Party stressed that ""Greece is not divided into natives and refugees.  Greece is divided into rich and poor, people who don't work and live and people who work all day and all night and can't live."".  From the very first moment, the then newly-formed SEKE tried with all its forces to make clear that the struggle of the refugee workers, from whatever part of the world they were uprooted, is common, against Greek and foreign oppressors. Together, therefore, the refugee workers, learning from the experience of the pioneering workers of Piraeus, slowly managed to gain confidence in their own strength.  On the power of the oppressed to unite their interests with others, with many workers' struggles marking the region. 	If at the beginning, the textile worker from Asia Minor was happy to have found a job, even though she was paid as she was, and even though she worked in the sun, through the mobilizations of the working class of Piraeus, she realized the need for her own struggle.  Thus were written the glorious pages of the great strike of the textile workers of Kokkinia in 1933, which lasted 27 days of strike struggle. "," 	Αντιμετώπισαν και τον αντι-προσφυγισμό των αστικών κομμάτων της εποχής που έφτανε πολλές φορές τα όρια του ρατσισμού και της υστερίας, ζητώντας –μάλιστα- κάποιες πολιτικές δυνάμεις τον διαχωρισμό των «καθαρόαιμων Ελλήνων» από τους «Τουρκόσπορους», όπως τους ονόμαζαν  Αν στην αρχή, απελπισμένοι, εναπόθεσαν τη μοίρα τους στα χέρια του θεού, του Βενιζέλου και των πολιτευτών μικρασιατών παραγόντων του Βενιζέλου, σταδιακά και με βάση την εμπειρία τους, απόκτησαν εμπιστοσύνη στη δική τους δύναμη Από τη “γέννηση” του πρώτου προσφυγικού συνοικισμού τον Ιούνιο του 1923, το Κόμμα μας τόνιζε πως “η Ελλάδα δεν διαιρείται σε ντόπιους και πρόσφυγες  Η Ελλάδα διαιρείται σε πλούσιους και φτωχούς, σε ανθρώπους που δε δουλεύουν και ζουν και σε ανθρώπους που ολημερίς και ολονυχτίς δουλεύουν και δεν μπορούν να ζήσουν”  Από την πρώτη στιγμή, το νεοϊδρυθέν τότε ΣΕΚΕ προσπάθησε με όλες του τις δυνάμεις να διαφωτίσει πως ο αγώνας των εργατών προσφύγων, από όποια μεριά της γης κι αν είχαν ξεριζωθεί, είναι κοινός, κόντρα σε Έλληνες και ξένους δυνάστες Μαζί, λοιπόν, οι πρόσφυγες εργάτες, μαθαίνοντας από την πείρα των πρωτοπόρων εργατών του Πειραιά, κατάφεραν σιγά- σιγά, να αποκτούν εμπιστοσύνη στη δική τους δύναμη  Στη δύναμη του καταπιεσμένου που ενώνει τα συμφέροντά του μαζί με τους άλλους, με πολλούς εργατικούς αγώνες να σημαδεύουν την περιοχή 	Αν στην αρχή, η υφαντουργίνα από τη Μικρά Ασία ήταν ευχαριστημένη που βρήκε μια δουλειά και ας πληρωνόταν όπως- όπως, κι ας δούλευε ήλιο με ήλιο, μέσα από τις κινητοποιήσεις της εργατικής τάξης του Πειραιά, συνειδητοποίησε και την ανάγκη του δικού της αγώνα  Έτσι γράφτηκαν οι ένδοξες σελίδες της μεγάλης απεργίας των υφαντουργίνων της Κοκκινιάς το 1933, που κράτησαν 27 μέρες απεργιακής μάχης",other,other,other,refugee workers,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,"[['bourgeois', 'org', '0.7'], ['greeks', 'misc', '0.8'], ['turkspores', 'misc', '0.5'], ['god', 'misc', '0.6'], ['venizelos', 'per', '0.9'], ['june 1923', 'misc', '0.6'], ['party', 'org', '0.7'], ['seke', 'org', '0.8'], ['piraeus', 'loc', '0.9'], ['asia minor', 'loc', '0.7'], ['kokkinia', 'loc', '0.8']]","[['venizelos', 'person', '0.8'], [""venizelos' politicians"", 'group of people', '0.5'], ['party', 'organization', '0.8'], ['seke', 'organization', '0.7'], ['piraeus', 'location', '1.0'], ['asia minor', 'location', '0.7'], ['greece', 'country', '1.0'], ['june 1923', 'date', '1.0'], ['1933', 'date', '1.0']]"
20," Thus the struggle against fascism, which was expanding into the neighbourhoods of Piraeus, was given a new impetus. 	During this period, the members of the KKE and the OKNE, for the development of the antifascist struggle, also use sports clubs such as ""Byron"", ""Pan"", ""AFEN"" and others.  During that period the following players stand out:- Nikos Goda of Olympiacos, child of uprooted people from Ayvali, Captain in the elite 5th Company Kokkinia, executed in Lazaretto of Corfu. - Stefanos Paterakis of Progressive. "," Έτσι δόθηκε στη συνέχεια και η πάλη ενάντια στον φασισμό, ο οποίος όλο και επεκτεινόταν και στις γειτονιές του Πειραιά 	Αυτή την περίοδο τα μέλη του ΚΚΕ και της ΟΚΝΕ, για την ανάπτυξη του αντιφασιστικού αγώνα, αξιοποιούν και τα αθλητικά σωματεία όπως τον «Βύρωνα», τον «Πάνα», την «ΑΦΕΝ» και άλλα  Εκείνη την περίοδο ξεχωρίζουν οι ποδοσφαιριστές:·	Νίκος Γόδας του Ολυμπιακού, παιδί ξεριζωμένων από το Αϊβαλί, Λοχαγός στον επίλεκτο 5ο Λόχο Κοκκινιάς που εκτελέστηκε στο Λαζαρέτο της Κέρκυρας ·	Στέφανος Πατεράκης της Προοδευτικής",other,other,other,antifascist struggle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['piraeus', 'location', '1.0'], ['fascism', 'person', '1.0'], ['kke', 'organization', '1.0'], ['okne', 'organization', '0.8'], ['byron', 'organization', '1.0'], ['pan', 'organization', '1.0'], ['afen', 'organization', '1.0'], ['nikos goda', 'person', '1.0'], ['olympiacos', 'organization', '1.0'], ['ayvali', 'location', '1.0'], ['5th company kokkinia', 'organization', '1.0'], ['lazaretto of corfu', 'location', '1.0'], ['stefanos paterakis', 'person', '1.0'], ['progressive', 'organization', '1.0']]","[['piraeus', 'location', '1.0'], ['kke', 'organization', '1.0'], ['okne', 'organization', '1.0'], ['byron', 'sports club', '1.0'], ['pan', 'sports club', '1.0'], ['afen', 'sports club', '1.0'], ['nikos goda', 'person', '1.0'], ['olympiacos', 'organization', '1.0'], ['ayvali', 'location', '1.0'], ['5th company kokkinia', 'organization', '1.0'], ['lazaretto of corfu', 'location', '1.0'], ['stefanos paterakis', 'person', '1.0'], ['progressive', 'organization', '1.0']]"
21," He was executed on March 8 during the battle of Kokkinia and- Spyros Kontoulis of the Defence of Kokkinia, AEK and the Greek National Team- And many more athletes of athletics, such as: the marathon athlete Andreas Goytis, who participated in the Berlin Olympics. 	Compañeras and comrades, Friends and friends, These traditions became the model for writing some of the most heroic pages of the history of our people.  The refugee town of Kokkinia, from the first moment of the occupation slavery, showed that it will not let the fascist conquerors in the neighbourhood without a struggle and a fight. 	The National Resistance in Kokkinia was fired up early on.  He became manly and refined in the furnace of the race. "," Εκτελέστηκε στις 8 Μαρτίου κατά τη μάχη της Κοκκινιάς και·	Σπύρος Κοντούλης της Άμυνας Κοκκινιάς, της ΑΕΚ και της Εθνικής Ελλάδας·	Και πολλοί ακόμα αθλητές του στίβου, όπως: ο αθλητής του μαραθωνίου Ανδρέας Γούτης, που συμμετείχε και στους Ολυμπιακούς Αγώνες του Βερολίνου 	Συντρόφισσες και σύντροφοι,	Φίλες και φίλοι,	Αυτές οι παραδόσεις έγιναν το πρόπλασμα για να γραφτούν μερικές από τις πιο ηρωικές σελίδες της ιστορίας του λαού μας  Η προσφυγούπολη της Κοκκινιάς, από την πρώτη στιγμή της κατοχικής σκλαβιάς, έδειξε ότι δεν πρόκειται να αφήσει τους φασίστες κατακτητές στη γειτονιά χωρίς αγώνα και μάχη 	Η Εθνική Αντίσταση στην Κοκκινιά φούντωσε από νωρίς  Ανδρώθηκε και θέριεψε στο καμίνι του αγώνα",other,other,other,execution in kokkinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['kokkinia', 'location', '1.0'], ['spyros kontoulis', 'person', '1.0'], ['defence of kokkinia', 'organization', '1.0'], ['aek', 'organization', '1.0'], ['greek national team', 'organization', '1.0'], ['andreas goytis', 'person', '1.0'], ['berlin olympics', 'event', '1.0']]","[['spyros kontoulis', 'person', '1'], ['defence of kokkinia', 'organization', '1'], ['aek', 'organization', '1'], ['greek national team', 'organization', '1'], ['andreas goytis', 'person', '1'], ['berlin olympics', 'date', '1'], ['compañeras', 'group of people', '1'], ['comrades', 'group of people', '1'], ['friends', 'group of people', '1'], ['kokkinia', 'location', '1'], ['fascist', 'political party', '1'], ['national resistance', 'organization', '1']]"
22," It took shape with the participation of the overwhelming majority of its people.  EAM, ELAS, EPON, National Solidarity, held high the flag of the struggle against fascism, which with little and rudimentary weaponry fought hard battles and inflicted serious losses on the enemy.  The Battle of Kokkinia, in March 1944, has been recorded as an important moment in the resistance struggle.  It went down in history for the mass participation, the determination, the fighting stubbornness and the heroism of the ELAS and EPON warriors, who managed to inflict serious losses on the conquerors and the Bolsheviks. 	Having literally found their teacher in the people of Granite, the Nazi conquerors and the Bolsheviks organised the atrocious crime of the Blockade.  	Three hundred and fifteen (315) fighters, the flower of the youth, the children of the people, but also fighters of older age, gave their lives, stood with courage and militancy, both in front of the finger of the snitch hooded informer, and at the barrel of the German gun in the firing squad on August 17, 1944 in the ""mantra"" of Osia Xeni.  	We remember them all and we honour them with our daily action.  The executed of the Blokos, but also the more than 5. "," Πήρε σάρκα και οστά με τη συμμετοχή της συντριπτικής πλειοψηφίας του λαού της  Το ΕΑΜ, ο ΕΛΑΣ, η ΕΠΟΝ, η Εθνική Αλληλεγγύη, κράτησαν ψηλά τη σημαία του αγώνα κατά του φασισμού, που με ελάχιστο και υποτυπώδη οπλισμό έδωσαν σκληρές μάχες και κατάφεραν σοβαρές απώλειες στον εχθρό  Η Μάχη της Κοκκινιάς, τον Μάρτη του 1944, έχει καταγραφεί ως σημαντική στιγμή στον αντιστασιακό αγώνα  Έμεινε στην Ιστορία για τη μαζική συμμετοχή, την αποφασιστικότητα, το αγωνιστικό πείσμα και τον ηρωισμό των πολεμιστών του ΕΛΑΣ και της ΕΠΟΝ, οι οποίοι κατάφεραν σοβαρές απώλειες στους κατακτητές και τους ταγματασφαλίτες 	Αφού βρήκαν κυριολεκτικά τον δάσκαλό τους από τον κοκκινιώτικο λαό, οι ναζί κατακτητές και οι ταγματασφαλίτες οργάνωσαν το στυγερό έγκλημα του Μπλόκου  	Τριακόσιοι δέκα πέντε (315) αγωνιστές, ο ανθός της νεολαίας, τα παιδιά του λαού, αλλά και αγωνιστές και αγωνίστριες μεγαλύτερης ηλικίας, έδωσαν τη ζωή τους, στάθηκαν με θάρρος και μαχητικότητα, τόσο μπροστά στο δάχτυλο του ρουφιάνου κουκουλοφόρου καταδότη, όσο και στην κάννη του γερμανικού όπλου στο εκτελεστικό απόσπασμα στις 17 Αυγούστου 1944 στη «μάντρα» της Οσίας Ξένης  	Τους θυμόμαστε όλους και όλες και τους τιμάμε με την καθημερινή μας δράση  Τους εκτελεσμένους του Μπλόκου, αλλά και τους πάνω από 5",other,other,other,resistance during wwii,-0.4,0.1,0.0,0.05,0.0,0.0,0.0,0.0,"[['eam', 'organization', '1.0'], ['elas', 'organization', '1.0'], ['epon', 'organization', '1.0'], ['national solidarity', 'organization', '1.0'], ['battle of kokkinia', 'event', '1.0'], ['elas', 'organization', '1.0'], ['epon', 'organization', '1.0'], ['nazi', 'group', '1.0'], ['blockade', 'event', '1.0'], ['osia xeni', 'location', '1.0']]","[['eam', 'organization', '0.8'], ['elas', 'group of people', '0.8'], ['epon', 'group of people', '0.8'], ['national solidarity', 'organization', '0.6'], ['kokkinia', 'location', '0.8'], ['march 1944', 'date', '0.8'], ['bolsheviks', 'political party', '0.5'], ['granite', 'location', '0.6'], ['blockade', 'event', '0.6'], ['315', 'group of people', '0.8'], ['august 17', '1944', 'date', '0.8'], ['osia xeni', 'location', '0.6'], ['blokos', 'location', '0.6']]"
