id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner
11," The parental benefits tax - we added this, we didn't have it in our election program, we abolished the tax on parental benefits up to 800. 000 euros, so that property can be transferred from parents to children without paying additional taxes.  The world of labour, workers and businesses were telling us then: watch out for the issue of taxation on labour.  The contributions are high, and indeed the contributions were very high.  We reduced them by four points, easing the burden on businesses, especially small and medium-sized enterprises, adding income for workers.  And I committed in 2019 that my intention is to raise the minimum wage at twice the rate of GDP growth.  We also exceeded the target we set.  Increased 20%.  At 650 euros we received it, at 780 euros it is today. "," Ο φόρος γονικών παροχών -αυτό το προσθέσαμε, δεν το είχαμε στο προεκλογικό μας πρόγραμμα, καταργήσαμε τη φορολόγηση στις γονικές παροχές έως τις 800 000 ευρώ, για να μπορεί να μεταφέρεται η περιουσία από τους γονείς στα παιδιά χωρίς να πληρώνουν πρόσθετους φόρους  Μας έλεγε τότε ο κόσμος της εργασίας, εργαζόμενοι και επιχειρήσεις: προσέξτε το ζήτημα της φορολόγησης στην εργασία  Οι εισφορές είναι υψηλές, και πράγματι ήταν πολύ υψηλές οι εισφορές  Τις μειώσαμε κατά τέσσερις μονάδες, ελαφρύνοντας τις επιχειρήσεις, κυρίως τις μικρομεσαίες, προσθέτοντας εισόδημα στους εργαζόμενους  Και είχα δεσμευθεί το 2019 ότι πρόθεση μου είναι να αυξήσω τον κατώτατο μισθό με ρυθμό διπλάσιο της αύξησης του ΑΕΠ  Ξεπεράσαμε και τον στόχο που θέσαμε  Αυξήθηκε 20%  Στα 650 ευρώ τον παραλάβαμε, στα 780 ευρώ είναι σήμερα",economy,minimum wage,taxation and labor,0.75,0.1,0.0,0.0,0.1,0.2,0.0,0.0,"[['parental benefits tax', 'organization', 'n/a'], ['parents', 'person', 'n/a'], ['children', 'person', 'n/a'], ['labour', 'organization', 'n/a'], ['workers', 'person', 'n/a'], ['businesses', 'organization', 'n/a'], ['taxation on labour', 'concept', 'n/a'], ['contributions', 'concept', 'n/a'], ['small and medium-sized enterprises', 'organization', 'n/a'], ['income', 'concept', 'n/a'], ['minimum wage', 'concept', 'n/a'], ['gdp growth', 'concept', 'n/a']]"
12," But we did not only take care of the workers, productive Greece.  We bent down and with attention to the problems of the absentees of labour.  For the first time we have permanent increases, almost 8%, for pensioners after 12 years.  And because there was an injustice in the issue concerning the personal difference, just a few days ago those who continue to be wronged by the infamous personal difference of the Katrougalos law received aid of 200 to 300 euros. "," Όμως, δεν φροντίσαμε μόνο τους εργαζόμενους, την παραγωγική Ελλάδα  Σκύψαμε και με προσοχή στα προβλήματα των απομάχων της εργασίας  Για πρώτη φορά έχουμε μόνιμες αυξήσεις, σχεδόν 8%, στους συνταξιούχους ύστερα από 12 ολόκληρα χρόνια  Κι επειδή υπήρχε μία αδικία στο ζήτημα που αφορούσε την προσωπική διαφορά, μόλις πριν από λίγες μέρες εισέπραξαν ενίσχυση από 200 έως 300 ευρώ και εκείνοι που συνεχίζουν να αδικούνται από την διαβόητη προσωπική διαφορά του νόμου Κατρούγκαλου",welfare state,pensions,greek pensions,0.75,0.1,0.0,0.0,0.2,0.5,0.0,0.0,"[['greece', 'org', '0.5'], ['katrougalos', 'per', '0.5']]"
13," One of the central objectives that I had set, friends, is to attract many investments back to our country.  The first problem we have faced and continue to face is the problem of unemployment.  And if I had to single out one success of the government that I am particularly proud of, it is the fact that in four years and in these difficult circumstances we have reduced unemployment by 7 percentage points and created almost 300. 000 new jobs.  These jobs are not all at minimum wage.  Many jobs are well-paid positions. "," Ένας από τους κεντρικούς στόχους που είχα θέσει, φίλες και φίλοι, είναι να προσελκύσουμε και πάλι στην πατρίδα μας πολλές επενδύσεις  Το πρώτο πρόβλημα το οποίο αντιμετωπίζαμε και εξακολουθούμε να αντιμετωπίζουμε είναι το πρόβλημα της ανεργίας  Και αν έπρεπε να ξεχωρίσω μια επιτυχία της κυβέρνησης για την οποία είμαι ιδιαίτερα υπερήφανος είναι για το γεγονός ότι μέσα σε τέσσερα χρόνια και σε αυτές τις δύσκολες συνθήκες μειώσαμε την ανεργία κατά 7 ποσοστιαίες μονάδες και δημιουργήσαμε σχεδόν 300 000 νέες θέσεις εργασίας  Αυτές οι θέσεις εργασίας δεν είναι όλες στον κατώτατο μισθό  Πολλές θέσεις εργασίες είναι καλοπληρωμένες θέσεις",work,fight against unemployment,unemployment,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,"[['none', 'as there are no specific named entities mentioned in the text.']]"
14," For the first time we have managed to start reversing the brain drain.  Young children who left our country during the crisis are for the first time seriously considering returning.  And here I can tell you that I am particularly happy when I go to a high-tech company here in Ioannina, for example, and I see employees from Epirus who have returned from abroad to work in a high-tech company.  Not just in Greece, here in Ioannina.  This is the Greece of creation that I envision and that we want to build together.  But, friends, in 2019 I told you something else: that we cannot play with our national issues.  That we cannot tolerate Greece to be a ""closed vineyard"".  That we cannot accept the logic that the sea has no borders and that anyone can enter our country whenever and however they want, without anyone controlling them.  What we have achieved in these four years. "," Για πρώτη φορά καταφέραμε να αρχίσουμε να αντιστρέφουμε το brain drain  Τα νέα παιδιά τα οποία έφυγαν από την πατρίδα μας στη διάρκεια της κρίσης, για πρώτη φορά σκέφτονται σοβαρά να επιστρέψουν  Κι εδώ μπορώ να σας πω ότι χαίρομαι ιδιαίτερα όταν πηγαίνω, ας πούμε, σε μια εταιρεία υψηλής τεχνολογίας εδώ, στα Γιάννενα, και βλέπω εργαζόμενους Ηπειρώτες οι οποίοι γύρισαν από το εξωτερικό για να δουλέψουν σε μία εταιρεία υψηλής τεχνολογίας  Όχι απλά στην Ελλάδα, εδώ στα Γιάννενα  Αυτή είναι η Ελλάδα της δημιουργίας την οποία οραματίζομαι και την οποία θέλουμε να χτίσουμε μαζί  Όμως, φίλες και φίλοι, το 2019 σας είχα πει και κάτι ακόμα: ότι δεν μπορούμε να παίξουμε με τα εθνικά μας θέματα  Ότι δεν μπορούμε ανεχτούμε η Ελλάδα να είναι «ξέφραγο αμπέλι»  Ότι δεν μπορούμε να δεχτούμε τη λογική ότι η θάλασσα δεν έχει σύνορα και ότι ο καθένας μπορεί να μπαίνει στην πατρίδα μας όποτε θέλει και όπως θέλει, χωρίς κανείς να τον ελέγξει  Τι πετύχαμε αυτά τα τέσσερα χρόνια",refugees/migrants,brain drain,brain drain,0.4,0.2,0.0,0.1,0.0,0.1,0.0,0.0,"[['ioannina', 'location', '1.0'], ['epirus', 'location', '1.0'], ['greece', 'location', '1.0']]"
15," Illegal migration flows have been reduced to a minimum.  Hold on to a fact that has its own special significance: in 2015, 75% of all those who entered Europe illegally, illegal immigrants, entered from Greece.  In Europe, 75% passed through Greece.  Today it is below 10%.  The outlying islands were relieved.  We are done with this drama, the misery of Moria. "," Οι παράνομες μεταναστευτικές ροές έχουν περιοριστεί στο ελάχιστο  Κρατήστε ένα στοιχείο το οποίο έχει τη δική του ξεχωριστή σημασία: το 2015 το 75% όλων όσοι έμπαιναν παράνομα στην Ευρώπη, των παράνομων μεταναστών, έμπαινε από την Ελλάδα  Στην Ευρώπη, το 75% περνούσαν από την Ελλάδα  Σήμερα είναι κάτω του 10%  Τα ακριτικά νησιά ανακουφίστηκαν  Τελειώσαμε πια με αυτό το δράμα, την αθλιότητα της Μόριας",refugees/migrants,refugees/migrants,illegal migration,0.7,0.15,0.1,0.1,0.2,0.1,0.0,0.0,"[['illegal migration', 'misc', '0.85'], ['europe', 'loc', '0.5'], ['greece', 'loc', '0.9'], ['moria', 'loc', '0.75']]"
16," Hospitality structures have been modernised.  It is a policy which is now recognised in Europe as the right one.  It is a policy that recognises and protects the Greek borders, which are also European borders, now extending the artificial barrier on Evros.  Some people question their usefulness, some people go as far as to demand that the European Commission not fund, watch out, such a project, so that all of you Greek taxpayers pay for it.  But I want to say one thing here from Ioannina: the artificial barrier, the fence as we are used to calling it, will definitely be built, either with European or national resources, because it is a national necessity.  It will happen no matter how much those who continue, unfortunately, to be the national exceptions, oppose it.  Because I really regret that on certain self-evident issues concerning foreign policy and national sovereignty, the political forces cannot agree on certain issues. "," Οι δομές φιλοξενίας εκσυγχρονίστηκαν  Είναι μία πολιτική η οποία αναγνωρίζεται πια και στην Ευρώπη ως ορθή  Είναι μία πολιτική που αναγνωρίζει και περιφρουρεί τα ελληνικά σύνορα, τα οποία είναι ταυτόχρονα και ευρωπαϊκά σύνορα, επεκτείνοντας τώρα και το τεχνητό εμπόδιο στον Έβρο  Κάποιοι αμφισβητούν τη χρησιμότητά τους, κάποιοι πηγαίνουν μέχρι του σημείου να διεκδικούν από την Ευρωπαϊκή Επιτροπή να μην χρηματοδοτεί, προσέξτε, ένα τέτοιο έργο, για να το πληρώνετε όλοι εσείς οι Έλληνες φορολογούμενοι  Αλλά εγώ ένα πράγμα θέλω να πω και εδώ από τα Γιάννενα: το τεχνητό εμπόδιο, ο φράχτης όπως έχουμε συνηθίσει να τον λέμε, θα κατασκευαστεί οπωσδήποτε, είτε με ευρωπαϊκούς είτε με εθνικούς πόρους,  γιατί αποτελεί εθνική αναγκαιότητα  Θα γίνει όσο και αν αντιδρούν αυτοί οι οποίοι συνεχίζουν, δυστυχώς, να αποτελούν εθνικές εξαιρέσεις  Διότι πράγματι λυπάμαι που σε ορισμένα αυτονόητα ζητήματα που άπτονται θεμάτων εξωτερικής πολιτικής, εθνικής κυριαρχίας, δεν μπορούν να ομονοήσουν οι πολιτικές δυνάμεις",foreign policy,border,building a fence as a national necessity,0.0,0.25,0.0,0.3,0.1,0.1,0.0,0.0,"[['hospitality structures', 'organization', '0.6019'], ['europe', 'location', '0.9996'], ['greek', 'demonyms', '0.9998'], ['evros', 'location', '0.9609'], ['european commission', 'organization', '0.9314'], ['greek taxpayers', 'demonyms', '0.9952'], ['ioannina', 'location', '0.9320'], ['european', 'geopolitical entity', '0.9831'], ['european or national resources', 'organization', '0.7966'], ['national necessity', 'geopolitical entity', '0.9616'], ['foreign policy', 'geopolitical entity', '0.6176'], ['national sovereignty', 'geopolitical entity', '0.9107']]"
17," But society agrees and Evros unites us and strengthens us, just as the 24 new Rafale fighters strengthen us, as the 84 F-16 Vipers strengthen us, as the three frigates - two of which are already being built in the French shipyards - strengthen us, new corvettes that we will soon order, the modern means of the army, the new ships that we will soon order, and the modern equipment of the army.  But above all, the members of the Armed Forces, the women and men of the Greek Army, Navy, Air Force, Special Forces, Coast Guard, Police, 365 days a year, 24 hours a day, without holidays, without vacations, make us strong and proud.  It is they and they who are up and awake so that we can all sleep soundly. "," Ομονοεί, όμως, η κοινωνία και ο Έβρος μάς ενώνει και μας δυναμώνει, όπως μας δυναμώνουν τα 24 νέα μαχητικά Rafale, όπως μας δυναμώνουν τα 84 F-16 Viper, όπως μας δυναμώνουν οι τρεις φρεγάτες -οι δύο εκ των οποίων χτίζονται ήδη στα γαλλικά ναυπηγεία-, καινούριες κορβέτες που σύντομα θα παραγγείλουμε, τα σύγχρονα μέσα του στρατού  Πάνω απ’ όλα, όμως, μας δυναμώνουν, μας κάνουν υπερήφανους, τα στελέχη των Ενόπλων Δυνάμεων, οι γυναίκες και οι άντρες του Ελληνικού Στρατού, του Ναυτικού, της Αεροπορίας, των Ειδικών Δυνάμεων, του Λιμενικού, της Αστυνομίας, 365 μέρες το χρόνο, 24 ώρες την ημέρα, χωρίς αργίες, χωρίς διακοπές  Είναι αυτές και αυτοί οι οποίοι είναι όρθιοι και ξύπνιοι για να μπορούμε όλοι εμείς να κοιμόμαστε ήσυχοι",national defence,armaments,military strength of greece,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['evros', 'entity', '1.0'], ['rafale fighters', 'entity', '1.0'], ['f-16 vipers', 'entity', '1.0'], ['frigates', 'entity', '1.0'], ['french shipyards', 'entity', '1.0'], ['corvettes', 'entity', '1.0'], ['army', 'entity', '1.0'], ['ships', 'entity', '1.0'], ['armed forces', 'entity', '1.0'], ['greek army', 'entity', '1.0'], ['navy', 'entity', '1.0'], ['air force', 'entity', '1.0'], ['special forces', 'entity', '1.0'], ['coast guard', 'entity', '1.0'], ['police', 'entity', '1.0']]"
18," We owe them a big thank you from Ioannina.  And this is just one side of the ""blue shield"".  The other side of it is highlighted by our national diplomacy, by the defence agreements and treaties that we have signed with the United States, with France, by the many inter-state agreements, peace and security agreements, and by the.  Because today we are not only consolidating our alliances with powerful states, with traditional allies, we are expanding our influence everywhere, from North America to Japan, the Balkans, which are so important for the northwest corner of Greece.  Greece has returned to the Balkans with renewed vigour and is claiming the role it deserves, which is none other than that of a protagonist.  And our voice is now heard loud and respected in all international fora, from the US Congress and the UN to Brussels and the major capitals of the world.  And I must tell you that it is a great satisfaction for us when our European partners also recognise that Greece is now entering the discussions that take place in the European Union not as the bad boy of Europe, as it was for many years, not as a beggar claiming support programmes, debt relief, but as a proud and equal country, which can now participate effectively in European affairs and have its voice heard everywhere, with confidence and power. "," Τους οφείλουμε και εδώ από τα Γιάννενα ένα μεγάλο ευχαριστώ  Και αυτή είναι μία μόνο όψη της «γαλάζιας ασπίδας»  Η άλλη όψη της αναδεικνύεται από την εθνική μας διπλωματία, από τις αμυντικές συμφωνίες και συνθήκες που έχουμε υπογράψει με τις Ηνωμένες Πολιτείες, με τη Γαλλία, από τις πολλές διακρατικές συμφωνίες, ειρήνης  Διότι σήμερα δεν εδραιώνουμε μόνο τις συμμαχίες μας με ισχυρά κράτη, με παραδοσιακούς συμμάχους, διευρύνουμε την επιρροή μας παντού, από τη Βόρεια Αμερική μέχρι την Ιαπωνία, τα Βαλκάνια τα οποία τόσο σημαντικά είναι κι εδώ για την βορειοδυτική γωνιά της Ελλάδος  Η Ελλάδα επέστρεψε και πάλι δυναμικά στα Βαλκάνια και διεκδικεί το ρόλο που της αξίζει, που δεν είναι άλλος από ρόλο πρωταγωνιστή  Και η φωνή μας πια ακούγεται δυνατή και σεβαστή σε όλα τα διεθνή fora, από το αμερικανικό Κογκρέσο και τον ΟΗΕ μέχρι τις Βρυξέλλες και τις μεγάλες πρωτεύουσες του κόσμου  Και πρέπει να σας πω ότι είναι για εμάς μια μεγάλη ικανοποίηση όταν και οι Ευρωπαίοι εταίροι μας αναγνωρίζουν ότι η Ελλάδα προσέρχεται πια στις συζητήσεις που γίνονται στην Ευρωπαϊκή Ένωση όχι ως το κακό παιδί της Ευρώπης, όπως ήταν για πολλά χρόνια, όχι ως επαίτης να διεκδικεί προγράμματα στήριξης, χαριστικές ρυθμίσεις χρέους, αλλά ως μία χώρα υπερήφανη, ισότιμη, η οποία πια μπορεί να συμμετέχει ουσιαστικά στα ευρωπαϊκά δρώμενα και να ακούγεται η φωνή της παντού, με αυτοπεποίθηση και με ισχύ",foreign policy,diplomacy,greek diplomacy,0.8,0.2,0.0,0.0,0.0,0.1,0.0,0.0,"[['ioannina', 'location', '1.0'], ['blue shield', 'organization', '1.0'], ['united states', 'location', '1.0'], ['france', 'location', '1.0'], ['north america', 'location', '1.0'], ['japan', 'location', '1.0'], ['balkans', 'location', '1.0'], ['greece', 'location', '1.0'], ['european union', 'organization', '1.0'], ['us congress', 'organization', '1.0'], ['un', 'organization', '1.0'], ['brussels', 'location', '1.0']]"
19," So, after four years, yes, we can say: that never, never in the post-independence period has any government encountered so many major problems in such a short period of time.  So many sudden and successive crises, so many unprecedented and complex crises.  Because I want to remind you that when we were faced with, let's say, the coronavirus crisis, there was no instruction manual on how to deal with it.  It was something completely unknown, unprecedented for all of us and we had to learn, to adapt, to deal with the crisis essentially on the move.  But we made a great effort to overcome these crises and we did it together.  And I will stick to this section.  It's the unity that we showed, say, in the first steps of the coronavirus response.  Not without fail, I will be the first to state clearly that we are not infallible and I will have the courage to take responsibility when I find clear errors.  But an error only becomes an error when it is repeated. "," Μπορούμε, συνεπώς, μετά από τέσσερα χρόνια, ναι, να το πούμε: ότι ποτέ, ποτέ στη Μεταπολίτευση καμία κυβέρνηση δεν συνάντησε τόσα μεγάλα προβλήματα σε τόσο σύντομο χρονικό διάστημα  Τόσες κρίσεις ξαφνικές και επάλληλες, τόσες κρίσεις πρωτοφανείς και σύνθετες  Διότι θέλω να σας θυμίσω ότι όταν βρεθήκαμε, ας πούμε, αντιμέτωποι με την κρίση του κορονοϊού, δεν υπήρχε κάποιο εγχειρίδιο οδηγιών για το πώς να την αντιμετωπίσουμε  Ήταν κάτι τελείως άγνωστο, πρωτόγνωρο για όλους μας και έπρεπε να μάθουμε, να προσαρμοστούμε, να αντιμετωπίσουμε την κρίση ουσιαστικά εν κινήσει  Καταβάλαμε, όμως, μεγάλη προσπάθεια να ξεπεράσουμε αυτές τις κρίσεις και το κάναμε μαζί  Και θα επιμείνω σε αυτή την ενότητα  Είναι η ενότητα που δείξαμε, ας πούμε, στα πρώτα βήματα αντιμετώπισης του κορονοϊού  Όχι χωρίς αστοχίες, είμαι ο πρώτος ο οποίος θα δηλώσω ευθαρσώς ότι δεν είμαστε αλάθητοι και θα έχω το θάρρος να αναλάβω την ευθύνη που μου αναλογεί όταν εντοπίζω ξεκάθαρα σφάλματα  Ένα σφάλμα γίνεται, όμως, λάθος μόνο όταν επαναλαμβάνεται",health,pandemic,crisis or challenges,0.0,0.4,0.1,0.1,0.1,0.2,0.0,0.0,"[['post-independence period', 'location', '1.0'], ['government', 'organization', '1.0'], ['coronavirus crisis', 'event', '0.9']]"
20," And what we have proven is that we can learn from our mistakes and constantly strive to become better with hard work, with a plan and actions that lead to overall success.  This experience that we have gained, friends, over these four years is also a special national legacy.  Everything went perfectly.  Greece suddenly turned from a country in trouble to a country of paradise. "," Και αυτό το οποίο έχουμε αποδείξει είναι ότι μπορούμε να μαθαίνουμε από τα λάθη μας και διαρκώς να προσπαθούμε να γινόμαστε καλύτεροι με σκληρή δουλειά, με σχέδιο και δράσεις που οδηγούν συνολικά σε επιτυχίες  Αυτή η εμπειρία την οποία έχουμε αποκομίσει, φίλες και φίλοι, αυτά τα τέσσερα χρόνια αποτελεί και αυτή μια ξεχωριστή εθνική παρακαταθήκη  Έγιναν όλα τέλεια  Μετετράπη η Ελλάδα ξαφνικά από μία χώρα προβληματική σε μία χώρα παράδεισο",reference to other parties,,greek economy,0.7,0.8,0.0,0.2,0.1,0.6,0.0,0.0,"[['greece', 'location', '1.0']]"
21," Obviously not.  And I want to remind you that when I asked for your trust in 2019 I did not promise miracles.  I'm not some magician who can pull rabbits out of hats.  I promised hard work and measurable results.  But we know that we have great difficulties ahead of us.  I know very well, I know it especially when I talk to young children, that wages in our country are still low.  I know very well that young children, young couples, are finding it difficult today to find a home.  Many young children find it difficult to leave home, live on their own, become independent, start a family. "," Προφανώς και όχι  Και θέλω να σας θυμίσω ότι όταν ζήτησα την εμπιστοσύνη σας το 2019 δεν υποσχέθηκα θαύματα  Δεν είμαι κανένας μάγος ο οποίος να βγάζει λαγούς από καπέλα  Υποσχέθηκα σκληρή δουλειά και μετρήσιμα αποτελέσματα  Ξέρουμε, όμως, ότι έχουμε μεγάλες δυσκολίες μπροστά μας  Ξέρω πολύ καλά, το ξέρω ειδικά όταν μιλώ σε νέα παιδιά, ότι οι μισθοί στον τόπο μας είναι ακόμα χαμηλοί  Ξέρω πολύ καλά ότι τα νέα παιδιά, τα νέα ζευγάρια, δυσκολεύονται σήμερα να βρουν στέγη  Πολλά νέα παιδιά δυσκολεύονται να φύγουν από το σπίτι τους, να ζήσουν μόνα τους, να αυτονομηθούν, να ξεκινήσουν οικογένεια",economy,wages,challenges or difficulties,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['2019', 'date', '1.0']]"
22," I know very well that this health system, which has withstood the pandemic so well, has considerable potential and considerable room for improvement.  I know very well that in education - and I am glad that I am here today in a student city par excellence, in Ioannina, and we have so many young people who are with us - that the great changes that have taken place in education with our universities, which have begun to be liberated and become more creative, must be continued.  And I know that in the public sector transactions have been digitised - and that is a great success -. "," Ξέρω πολύ καλά ότι αυτό το σύστημα υγείας, το οποίο τόσο άντεξε μέσα στην πανδημία, έχει σημαντική δυναμική και σημαντικά περιθώρια βελτίωσης  Ξέρω καλά ότι στην παιδεία -και χαίρομαι που σήμερα είμαι εδώ σε μία κατ’ εξοχήν φοιτητούπολη, στα Γιάννενα, και έχουμε τόσα νέα παιδιά τα οποία είναι μαζί μας- ότι οι μεγάλες αλλαγές που έγιναν στην παιδεία με τα πανεπιστήμιά μας, τα οποία έχουν αρχίσει και απελευθερώνονται και γίνονται πιο δημιουργικά, πρέπει να έχουν συνέχεια  Και ξέρω ότι στο Δημόσιο ψηφιοποιήθηκαν οι συναλλαγές -και αυτό είναι μία μεγάλη επιτυχία-",education,,public services,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['health system', 'organization', '0.75'], ['pandemic', 'event', '0.5'], ['education', 'concept', '0.5'], ['ioannina', 'location', '1.0'], ['universities', 'organization', '0.75'], ['public sector', 'government', '0.5'], ['digitised', 'concept', '0.75']]"
23," But we must also make responsible behaviour.  And that's what the last accident taught us in a way that we must not relive.  Let me put it differently: if until today we have managed to ""stay in Europe"" -remember this slogan, so timely, because we must not forget, friends, what happened in 2015, let us not forget how close we came to total catastrophe-, now we can say that ""we are Europe"", but we are still called upon to cover great distances from Europe and to ""become Europe"" everywhere and in everything.  And we can and we will.  Because any grey clouds that still exist cannot obscure the clear horizons that have now opened up. "," Πρέπει, όμως, να γίνουν υπεύθυνες και οι συμπεριφορές  Και αυτό μας το δίδαξε το τελευταίο ατύχημα με τρόπο που δεν πρέπει να ξαναζήσουμε  Θα το πω διαφορετικά: αν μέχρι σήμερα καταφέραμε να «μείνουμε Ευρώπη» -θυμάστε το σύνθημα αυτό, τόσο επίκαιρο, γιατί δεν πρέπει να ξεχνάμε, φίλες και φίλοι, τι πήγε να γίνει το 2015, μην ξεχνάμε πόσο κοντά φτάσαμε στην απόλυτη καταστροφή-, τώρα μπορούμε να λέμε ότι «είμαστε Ευρώπη», αλλά καλούμαστε ακόμα να καλύψουμε μεγάλες αποστάσεις από την Ευρώπη και να «γίνουμε Ευρώπη» παντού και σε όλα  Και το μπορούμε και αυτό θα πετύχουμε  Γιατί τα όποια γκρίζα σύννεφα υπάρχουν ακόμα δεν μπορούν να σκιάσουν τους καθαρούς ορίζοντες που έχουν πια ανοίξει",europe,other,european unity,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,"[['europe', 'location', 'high', '2015', 'date', 'medium']]"
24," Greece of 2023 is nothing like the country of closed banks, taxes, unemployment, the international margin.  Yesterday we had the great pleasure of welcoming the President of the Eurogroup in our country.  Do you remember how much this institution had troubled us in the past, when it punitively asked our country to impose and take new austerity measures?  What the President of the Eurogroup said yesterday.  And I want to read it exactly as he said it: ""After the election, the new government will have a healthier economic outlook, with a stronger economic foundation than any previous government, and that's because of the work you've done and the tough decisions you've made."".  Mr.  Donohoe: ""a job that has delivered results and strengthened your resilience just at a time when we all need it"".  I will not add anything else. "," Η Ελλάδα του 2023 δεν θυμίζει σε τίποτα τη χώρα των κλειστών τραπεζών, των φόρων, της ανεργίας, του διεθνούς περιθωρίου  Χθες είχαμε τη μεγάλη χαρά να υποδεχθούμε στην πατρίδα μας τον Πρόεδρο του Eurogroup  Θυμάστε πόσο μας είχε ταλαιπωρήσει το όργανο αυτό στο παρελθόν, όταν ζητούσε τιμωρητικά από την πατρίδα μας να επιβάλλει και να πάρει νέα μέτρα λιτότητας  Τι είπε χθες ο Πρόεδρος του Eurogroup  Και θέλω να το διαβάσω ακριβώς όπως το είπε: «Μετά τις εκλογές η νέα κυβέρνηση θα έχει μία πιο υγιή οικονομική προοπτική, με πιο ισχυρά οικονομικά θεμέλια από οποιαδήποτε προηγούμενη κυβέρνηση και αυτό οφείλεται στη δουλειά που κάνατε και στις δύσκολες αποφάσεις που λάβατε»  Συνέχισε ο κ  Donohoe: «μια δουλειά που απέφερε αποτελέσματα και ενίσχυσε την ανθεκτικότητά σας ακριβώς σε μία συγκυρία που όλοι το χρειαζόμαστε»  Δεν θα προσθέσω τίποτα άλλο",economy,austerity,greece's future,0.8,0.0,0.0,0.1,0.2,0.1,0.0,0.0,"[['greece', 'location', '1.0'], ['2023', 'date', '1.0'], ['eurogroup', 'organization', '1.0'], ['president', 'title', '1.0'], ['austerity measures', 'event', '0.6'], ['mr. donohoe', 'person', '1.0']]"
25," It is the best recognition of the significant progress we have achieved - I will say it again - together, with an economy that is now leading the way in growth.  I want you to remember that from 2015 to 2019, when those who are again claiming the vote of the Greek people were in power, in very good international circumstances, without crises, the Greek economy was the laggard in growth in the eurozone.  Today we are champions. "," Είναι η καλύτερη αναγνώριση της σημαντικής προόδου που πετύχαμε -θα το ξαναπώ- όλοι μαζί, με μία οικονομία η οποία πρωταγωνιστεί πια στην ανάπτυξη  Θέλω να θυμηθείτε ότι από το 2015 μέχρι το 2019, όταν κυβερνούσαν αυτοί οι οποίοι διεκδικούν και πάλι την ψήφο του ελληνικού λαού, σε πολύ καλές διεθνείς συγκυρίες, χωρίς κρίσεις, η ελληνική οικονομία ήταν ουραγός στην ανάπτυξη στην ευρωζώνη  Σήμερα είμαστε πρωταθλητές",economy,,greek economy,0.9,0.286,0.0,0.2,0.1,0.2,0.0,0.0,"[['2015', 'date', '1.0'], ['2019', 'date', '1.0'], ['greek', 'norp', '0.7'], ['greek', 'language', '0.5'], ['eurozone', 'gpe', '0.5']]"
26," With 6% growth for 2022, when the euro area is growing at just over 3%.  With record investments, record exports, record tourism revenues.  I was reminded today by good friends at the Dodoni factory, which I visited, that in just four years exports of feta, the champion product of the primary sector, have gone from 480 million to 605 million euros.  euro. "," Με ανάπτυξη 6% για το 2022, όταν η ευρωζώνη αναπτύσσεται με λίγο παραπάνω από 3%  Με ρεκόρ επενδύσεων, με ρεκόρ εξαγωγών, εσόδων από τον τουρισμό  Μου θύμισαν σήμερα καλοί φίλοι στο εργοστάσιο της «Δωδώνης», το οποίο επισκέφθηκα, ότι μόλις σε τέσσερα χρόνια οι εξαγωγές της φέτας, του προϊόντος-πρωταθλητή του πρωτογενούς τομέα, πήγαν από 480 εκατομμύρια στα 605 εκατ  ευρώ",economy,exports,greek economy,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['dodoni', 'organization', '0.95'], ['feta', 'product', '0.9'], ['euro', 'currency', '0.85']]"
