id,text,text_el,topic,topic-context,subtopic,subtopic-context,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11,". . You're not going anywhere like that. Life doesn't go on like that.  Of course we have the basket and the ""Porsche lamb"". ",. . Πουθενά δεν πας έτσι. Δεν προχωρά η ζωή έτσι.  Βέβαια έχουμε το καλάθι και το «αρνί Porsche».,other,other,other,,,,0.2,0.0,0.2,0.2,0.2,,0.1,[],[]
12,"I don't want to make light of the situation, because the situation is dramatic. And I want to say that in addition to this harsh reality, we also have the regularity of labour insecurity, we have black labour and the jungle regime. We had things that I don't believe can happen in a European democracy in 2023.  We had this miserable abuse of the rule of law with the wiretapping, with the surveillance of half the political system in the office next door to Mr. Mitsotakis. ","Δεν θέλω να διακωμωδήσω την κατάσταση, γιατί η κατάσταση είναι δραματική. Και θέλω να πω ότι εκτός από αυτή τη σκληρή πραγματικότητα, έχουμε και την κανονικότητα της εργασιακής ανασφάλειας, έχουμε τη μαύρη εργασία και το καθεστώς της ζούγκλας. Είχαμε πράγματα τα οποία δεν πιστεύω ότι μπορούν να συμβούν σε μια δημοκρατία ευρωπαϊκή το 2023.  Είχαμε αυτή την αθλιότητα της κακοποίησης του κράτους δικαίου με τις υποκλοπές, με την παρακολούθηση του μισού πολιτικού συστήματος στο διπλανό γραφείο του κ. Μητσοτάκη.",democracy,accountability,wiretapping,,,,0.6,0.0,0.2,0.2,0.2,,0.1,[],[]
13,"We have had and still have the thousands of unemployed young people looking for hope and a way out. But of course, we also had the repeated tragedies - let's not forget that - 36,000 of our fellow citizens died during the pandemic. Some people were celebrating at the beginning that we were supposedly the best country. And in the end, we ended up having the worst number of deaths of our fellow citizens in proportion to our population in the whole western world. And of course we also had the unspeakable tragedy that made us all say ""enough is enough"", with this dramatic accident, the tragedy of Tempe.  So everything that we have lived through these four years and everything that we are living through, makes what we call political change imperative. So I want to send a message from here, from your beautiful city, from Drama: On May 21, this drama that the Greek people are living must end. ","Είχαμε και έχουμε τους χιλιάδες άνεργους νέους που αναζητούν ελπίδα και διέξοδο. Αλλά βέβαια, είχαμε και τις απανωτές τραγωδίες -μην τα ξεχνάμε αυτά- 36.000 συμπολίτες μας έχασαν τη ζωή τους την περίοδο της πανδημίας. Κάποιοι πανηγύριζαν στην αρχή ότι δήθεν είμαστε η καλύτερη χώρα. Και τελικά, καταντήσαμε να έχουμε το χειρότερο αριθμό σε απώλειες συμπολιτών μας αναλογικά με τον πληθυσμό μας σε όλο τον δυτικό κόσμο. Και βέβαια είχαμε και αυτό την ανείπωτη τραγωδία που έκανε όλους μας να πούμε «φτάνει πια, ως εδώ», με το δραματικό αυτό δυστύχημα, την τραγωδία των Τεμπών.  Όλα λοιπόν όσα ζήσαμε αυτά τα τέσσερα χρόνια αλλά και όλα όσα ζούμε, καθιστούν επιτακτική ανάγκη πλέον αυτό που ονομάζουμε πολιτική αλλαγή. Θέλω λοιπόν από δω, από την όμορφη πόλη σας, από τη Δράμα, να στείλω ένα μήνυμα: Στις 21 του Μάη, αυτό το δράμα που ζει ο ελληνικός λαός πρέπει να τελειώσει.",pandemic,pandemic,other,,,,0.5,0.0,0.1,0.0,0.2,,0.0,[],[]
14," And we will do everything we can, armed with the truth and with arguments and with sober political discourse, not with toxicity, not with communication politics, not with propaganda, not with slogans, but with arguments, we will do everything possible to end it. And it will end if citizens all realize the power they have in their hands.  Because the weapon of our political opponents, do you know what it is? It is not the weapon of our opponents that they are honest, but that they are all the same, dishonest. It is not the weapon of our political opponents that they have done well, but that they can't do better, it doesn't change anything.  Well, we have to convince the citizens, and especially the young people who have a lot of power in their hands, the power of the vote, that they are not all the same. That we have been judged, that we are not all dishonest in politics, that we didn't all get into politics to make fortunes, that we don't all have off-shore, that we don't all live lavishly. And above all, to convince them that things can change. Not to make miracles, because miracles don't happen. "," Κι εμείς θα κάνουμε ό,τι μπορούμε, με όπλο την αλήθεια και με επιχειρήματα και με νηφάλιο πολιτικό λόγο, όχι με τοξικότητα, όχι με επικοινωνιακή πολιτική, όχι με προπαγάνδα, όχι με συνθήματα, αλλά με επιχειρήματα, θα κάνουμε ό,τι είναι δυνατό για να τελειώσει. Και θα τελειώσει, αν οι πολίτες όλοι συνειδητοποιήσουμε τη δύναμη που έχουν στα χέρια τους.  Διότι, το όπλο των πολιτικών μας αντιπάλων, ξέρετε ποιο είναι; Δεν είναι το όπλο των αντιπάλων μας ότι οι ίδιοι είναι έντιμοι, αλλά ότι όλοι το ίδιο είναι, ανέντιμοι. Δεν είναι το όπλο των πολιτικών αντιπάλων μας ότι τα έχουν κάνει καλά, αλλά ότι δεν γίνεται να γίνουν καλύτερα, δεν αλλάζει τίποτα.  Λοιπόν, πρέπει να πείσουμε τους πολίτες και κυρίως να πείσουμε τους νέους ανθρώπους που στα χέρια τους έχουν μεγάλη δύναμη, τη δύναμη της ψήφου, ότι δεν είναι όλοι ίδιοι. Ότι έχουμε κριθεί, ότι δεν είμαστε όλοι ανέντιμοι στην πολιτική, ότι δεν μπήκαμε όλοι στην πολιτική για να κάνουμε περιουσίες, ότι δεν έχουμε όλοι off-shore, ότι δεν ζούμε όλοι πλουσιοπάροχα. Και κυρίως, να πείσουμε ότι μπορούν να αλλάξουν τα πράγματα. Όχι να γίνουν θαύματα, γιατί θαύματα δεν γίνονται.",other,opponent criticism,other,,,,0.2,0.0,0.1,0.1,0.2,,0.0,[],[]
15,"But we can bring what we call justice, we can reduce these terrible inequalities, we can bring order to everything that we live around us. And of course, to create a framework of transparency and equality, honesty and respect for the last euro of the Greek citizen.  And that, you know, is not a partisan pursuit, I will say. It is not some dry political goal. It is an urgent need. ","Αλλά μπορούμε να φέρουμε αυτό που λέμε δικαιοσύνη, να μειώσουμε αυτές τις τρομακτικές ανισότητες, να βάλουμε μια τάξη σε όλα όσα ζούμε γύρω μας. Και βεβαίως, να δημιουργήσουμε ένα πλαίσιο διαφάνειας και ισονομίας, εντιμότητας και σεβασμού στο τελευταίο ευρώ του Έλληνα πολίτη.  Κι αυτή, ξέρετε, δεν είναι κάποια κομματική επιδίωξη, θα πω εγώ. Δεν είναι κάποιος στεγνός πολιτικός στόχος. Είναι μια αδήριτη ανάγκη.",transparency,accountability,inequality,,,,0.1,0.0,0.0,0.0,0.2,,0.0,[],[]
16,"It is a demand coming from the great majority of society. And as the elections approach, this demand, this indignation, this indignation and sometimes anger, slowly becomes a political decision.  So I would like, dear friends, today I would like us to talk quietly and simply, calmly, we are in a place that allows this, a noble place, if I am not mistaken it is a conservatory here, so let us talk calmly, with arguments, let us leave the propaganda about our opponents and reflect. ","Είναι απαίτηση που πηγάζει από τη μεγάλη κοινωνική πλειοψηφία. Και όσο πλησιάζουν οι εκλογές αυτή η απαίτηση, αυτή η αγανάκτηση πολλές φορές και η οργή, γίνεται σιγά σιγά πολιτική απόφαση.  Θα ήθελα λοιπόν, αγαπητές φίλες και αγαπητοί φίλοι, σήμερα να κουβεντιάσουμε ήσυχα και απλά, ήρεμα, είμαστε και σ’ έναν χώρο που το επιτρέπει αυτό, έναν ευγενή χώρο, αν δεν κάνω λάθος ωδείο είναι εδώ, να μιλήσουμε λοιπόν ήρεμα, με επιχειρήματα, να αφήσουμε την προπαγάνδα για τους αντιπάλους μας και να αναλογιστούμε.",elections,other,election spending,,,,0.2,0.1,0.1,0.1,0.2,,0.0,[],[]
17,"Let us reflect: does the Greece we have been living in the last few years deserve us? Is it fair for companies that can count on the fingers of one hand to show profits of more than 1 billion? each, in the previous year, while private debt, i.e. household debt, has increased in the four years of Mr. Mitsotakis by 40 billion?  It is justice to plunder houses and businesses for a few thousand euros - with the new bankruptcy law there is no protection for first homes any more - it is justice for a few thousand euros, literally, to take houses and businesses to auction and for the MPs of a party that owes more than 400 million euros to the banks, borrowed and unpaid, to vote for this and no one asks them for an account.  It is growth, social cohesion, a guarantee for a better tomorrow, what is happening with the private debt, with the non-performing loans in the Greek economy, which have reached a total of 111 billion. euros; ","Να αναλογιστούμε: αυτή η Ελλάδα που ζούμε τα τελευταία χρόνια μας αξίζει; Είναι δικαιοσύνη εταιρείες μετρημένες στα δάκτυλα του ενός χεριού να εμφανίζουν κέρδη πάνω από 1 δισ. η κάθε μία, την προηγούμενη χρονιά, ενώ το ιδιωτικό χρέος, το χρέος δηλαδή των νοικοκυριών, να έχει αυξηθεί τα τέσσερα χρόνια που κυβερνά ο κ. Μητσοτάκης κατά 40 δισεκατομμύρια;  Είναι δικαιοσύνη να λεηλατούν για λίγες χιλιάδες ευρώ σπίτια και επιχειρήσεις -με τον νέο πτωχευτικό δεν υπάρχει καμία προστασία πρώτης κατοικίας πια-, είναι δικαιοσύνη για μερικές χιλιάδες ευρώ, στην κυριολεξία, να παίρνουν στον πλειστηριασμό σπίτια και επιχειρήσεις και να το ψηφίζουν αυτό οι βουλευτές ενός κόμματος που χρωστάει πάνω από 400 εκατομμύρια στις τράπεζες, δανεικά κι αγύριστα και κανείς δεν τους ζητά λογαριασμό.  Είναι ανάπτυξη, κοινωνική συνοχή, εγγύηση για καλύτερο αύριο, αυτό που συμβαίνει με το ιδιωτικό χρέος, με τα μη εξυπηρετούμενα δάνεια στην ελληνική οικονομία, που έχουν ανέλθει συνολικά σε 111 δισ. ευρώ;",debt,debt,debt regulations,,,,0.524,0.0,0.2,0.7,0.8,,0.0,[],[]
18,"4,200,000 citizens, half of Greece, have bad debts to banks, funds, the tax office, the tax office, the EFKA. Half of Greece is in debt. 1,000,000 bank accounts have been seized in recent years. ","4.200.000 πολίτες, η μισή Ελλάδα δηλαδή, έχουν μη εξυπηρετούμενες οφειλές σε τράπεζες, σε funds, στην Εφορία, στον ΕΦΚΑ. Η μισή Ελλάδα χρωστά. 1.000.000 τραπεζικοί λογαριασμοί έχουν κατασχεθεί τα τελευταία χρόνια.",debt,debt,other,,,,0.5,0.0,0.0,0.2,0.5,,0.0,[],[]
19,"   So is this justice? Is it fair that civil servants have not seen a raise for 14 whole years and, at the same time, the blue party army enjoys astronomical salaries, that the managers in all the public utilities have tripled and have pay rises?  Is it justice for the economy, for society, for the country, to abolish the 8-hour week, to abolish unpaid overtime, to abolish all labour protection?  Is there any kind of justice, or perspective, when the prices I described earlier on electricity, at the supermarket, have gone to God and income is wiped out in the first three weeks of the month? At the same time, look, the now privatized PPC and the energy providers have made billions in excess profits over the years.  So I don't think that's justice. ","   Είναι δικαιοσύνη λοιπόν αυτό; Είναι δικαιοσύνη οι δημόσιοι υπάλληλοι να έχουν να δουν αύξηση 14 ολόκληρα χρόνια και, την ίδια στιγμή, η γαλάζια κομματική στρατιά να απολαμβάνει αστρονομικούς μισθούς, να έχουν τριπλασιάσει τα διευθυντικά στελέχη σε όλες τις ΔΕΚΟ και να έχουν αυξήσεις στους μισθούς τους;  Είναι δικαιοσύνη για την οικονομία, για την κοινωνία, για τη χώρα, η κατάργηση του 8ωρου, οι απλήρωτες υπερωρίες, η κατάργηση κάθε προστασίας της εργασίας;  Υπάρχει κάποιου είδους δικαιοσύνη, ή προοπτική, όταν οι τιμές που περιέγραψα πιο πριν στο ρεύμα, στο σούπερ μάρκετ, έχουν πάει στον θεό και το εισόδημα εξανεμίζεται στις τρεις πρώτες βδομάδες του μήνα; Ενώ την ίδια στιγμή, προσέξτε, η ιδιωτικοποιημένη πια ΔΕΗ και οι πάροχοι της ενέργειας έχουν βγάλει δισεκατομμύρια υπερκέρδη όλα αυτά τα χρόνια.  Δεν νομίζω λοιπόν ότι αυτή είναι δικαιοσύνη.",economy,economy,wages,,,,0.8,0.1,0.2,0.2,0.6,,0.0,[],[]
20,"Someone shouted ""pensions"". Let me also say about pensions, let me also say about your pain. Is it justice that in these four years they have taken 7 billion from pensioners, the 13th pension which they cut and abolished, while promising to keep it, and not giving the retroactive payments decided by the Council of State?  Is it justice not to comply with the decisions of the judiciary on pensioners? The CoE decided. ","Κάποιος φώναξε «συντάξεις». Να πω και για τις συντάξεις, να πω και για τον πόνο σας. Είναι δικαιοσύνη τα τέσσερα αυτά χρόνια να έχουν αφαιρέσει 7 δισεκατομμύρια από τους συνταξιούχους, τη 13η σύνταξη την οποία την έκοψαν, την κατάργησαν, ενώ υπόσχονταν ότι θα τη διατηρήσουν, καθώς και να μη δίνουν τα αναδρομικά τα οποία αποφάσισε το ΣτΕ;  Είναι δικαιοσύνη να μην τηρούν τις αποφάσεις της Δικαιοσύνης για τους συνταξιούχους; Το ΣτΕ αποφάσισε.",pensioners,pensioners,pensions,,,,0.75,0.0,0.2,0.2,0.7,,0.0,[],[]
21,"So this is not justice. It is not justice. And you know what? This reality is not a natural phenomenon, it is the political choices of the Mitsotakis government that cause it, that make the poor poorer, the middle poorer and the powerful stronger. And they make injustice the norm.  You know what? ","Δεν είναι λοιπόν δικαιοσύνη αυτό. Δεν είναι δικαιοσύνη. Και ξέρετε κάτι; Αυτή η πραγματικότητα δεν είναι ένα φυσικό φαινόμενο, είναι οι πολιτικές επιλογές της κυβέρνησης Μητσοτάκη που την προκαλούν, που κάνουν τους φτωχούς φτωχότερους, τους μεσαίους φτωχούς και τους ισχυρούς ισχυρότερους. Και κάνουν την αδικία κανονικότητα.  Ξέρετε κάτι;",economy,social state,injustice,,,,1.0,0.1,0.3,0.2,0.8,,0.1,[],[]
22,"What is being attempted in the country in these four years is a generous redistribution of income. From the middle to the powerful. And now, a huge redistribution of wealth is expected. How is income redistribution done? Keeping indirect taxes, that is Value Added Tax, VAT, as well as high and Special Consumption Tax, at high prices, while inflation has exceeded 10, 12, food is now 14%.  What's wrong with that? There is a state obscenity, so to speak. ","Αυτό το οποίο επιχειρείται αυτά τα τέσσερα χρόνια στη χώρα, είναι μια γενναία αναδιανομή εισοδήματος. Από τους μεσαίους στους ισχυρούς. Και τώρα, αναμένεται και μια τεράστια αναδιανομή περιουσίας. Η αναδιανομή του εισοδήματος πώς γίνεται; Κρατώντας σταθερά σε υψηλές τιμές τους έμμεσους φόρους, δηλαδή τον Φόρο Προστιθέμενης Αξίας, τον ΦΠΑ, καθώς υψηλό και τον Ειδικό Φόρο Κατανάλωσης, ενώ ο πληθωρισμός έχει υπερβεί το 10, 12, στα τρόφιμα τώρα είναι 14%.  Τι συμβαίνει με αυτό; Υπάρχει μια αισχροκέρδεια κρατική, ας το πούμε έτσι.",economy,economy,inequality,,,,0.85,0.2,0.45,0.3,0.6,,0.1,[],[]
23,"Surplus in public funds. When with 24% VAT a product costs 100 euros you get 24 tax, when it goes to 200 you get double tax. In this way, what has happened? In the public funds, in the previous year, 2022, more revenue was accumulated, 4.5 billion. euro. These 4.5 billion euros were looted, taken from the middle classes and the weak. ","Υπερκέρδη στα δημόσια Ταμεία. Όταν με ΦΠΑ 24% ένα προϊόν κάνει 100 ευρώ παίρνεις 24 φόρο, όταν πάει στα 200 παίρνεις διπλάσιο φόρο. Μ’ αυτό τον τρόπο, τι έχει συμβεί; Στα δημόσια Ταμεία, την προηγούμενη χρονιά, το 2022, συσσωρεύθηκαν περισσότερα έσοδα, 4,5 δισ. ευρώ. Αυτά τα 4,5 δισεκατομμύρια ευρώ, λεηλατήθηκαν, αφαιμάχθηκαν από τους μεσαίους και τους αδύναμους.",other,economy,other,,,,1.0,0.0,0.85,0.2,0.8,,0.3,[],[]
24, And where are they going? Why is Mr. Mitsotakis? , Και πού πάνε; Γιατί τα μαζεύει αυτά στα δημόσια Ταμεία ο κ. Μητσοτάκης;,other,opponent criticism,other,,,,0.0,0.0,0.1,0.2,0.5,,0.0,[],[]
25,"To give some subsidies, to do good. But where do these subsidies go, watch out: They are supposedly given to citizens, but they are given to pay the bills for electricity, petrol, supermarket bills. These are the passes we were talking about before, the vouchers. ","Για να δώσει κάποιες επιδοτήσεις, να κάνει τον καλό. Αλλά πού πάνε αυτές οι επιδοτήσεις, προσέξτε: Δίνονται δήθεν στους πολίτες, αλλά δίνονται για να πληρωθούν οι λογαριασμοί στο ρεύμα, στη βενζίνη, στο σούπερ μάρκετ. Αυτά είναι τα pass που λέγαμε πιο πριν, τα κουπόνια.",other,economy,electricity,,,,0.2,0.0,0.1,0.2,0.5,,0.0,[],[]
