id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11," When fans price gasoline we go to the supermarkets to keep and raise the prices even higher.  So the money that is being gambled away by the citizens.  View on work, philosophy and the new excise tax go targeted to the few pockets.  This is a great redistribution.  The 15 major publicly traded companies have 20-year profits in 2022, over a billion every month 15 billion in profits this.  Tens of billions in losses from the middle class, pensioners and employees and at the same time a state, the blue children for day laborers and short, doubled the post-employees, increased salaries, doubled the managers in public utilities, creating of course a big scandal.  I was saying through 10 billion euros in direct commissions, he says.  Yes, three days before these assignments. "," Όταν οι φίλαθλοι τιμή της βενζίνης πηγαίνουμε στα σούπερ μάρκετ για να κρατάνε και να ανεβάζουν ακόμα υψηλότερα τις τιμές  Έτσι λοιπόν τα χρήματα που παίζουνε από τους πολίτες  Άποψη για εργασία, φιλοσοφία και το νέο φόρο κατανάλωσης πηγαίνουν στοχευμένα στις λίγες τσέπες  Αυτό είναι μια μεγάλη αναδιανομή  Οι 15 μεγάλες εισηγμένες εταιρείες στο χρηματιστήριο έχουνε κέρδη εικοσαετίας το 2022, πάνω από ένα δις κάθε μήνα 15 δις κέρδη αυτή  Δεκάδες δις οι απωλειες απο τη μεσαία τάξη, τους συνταξιούχους και τους μισθωτούς και ταυτόχρονα ένα κράτος, τα γαλάζια παιδιά για ημέτερους και κοντεύω ες διπλασίασαν τους μετακλητούς αύξησαν τους μισθούς, τους διπλασίασαν τα διευθυντικά στελέχη στις δημόσιες επιχειρήσεις κοινής ωφέλειας, δημιουργώντας βεβαίως και ένα μεγάλο σκάνδαλο  Έλεγα μέσα από 10 δισεκατομμύρια ευρώ σε απευθείας αναθέσεις, λέγει  Ναι, 3 μέρες πριν από αυτές τις αναθέσεις",corruption,other,other,gasoline pricing,-1.0,0.5,0.0,0.8,0.8,0.9,0.5,0.0,[],[]
12, So.  Redistribution of wealth from the many to the few and powerful and plunder of public wealth by what we have aptly called the blue locusts.  But what is it that is coming and I want you to have this today and a great. , Άρα  Αναδιανομή του πλούτου από τους πολλούς στους λίγους και ισχυρούς και λεηλασία του δημόσιου πλούτου από αυτό που ευστόχως το ονομάσαμε γαλάζιας ακρίδας  Τι όμως είναι αυτό που έρχεται και θέλω αυτό να το σήμερα σας έχετε και μια μεγάλη,other,other,other,wealth redistribution,-0.7,0.85,0.0,0.6,0.5,0.8,0.0,0.1,"[['redistribution of wealth', 'organization', '0.6', ''], ['blue locusts', 'organization', '0.7']]","[['blue locusts', 'group of people', '0.8'], ['today', 'date', '0.7']]"
13," But to think of fortunes.  Through the tsunami of foreclosures that if Mitsotakis is re-elected, will come and I am addressing the middle class today, not only the weak, the homemakers, the freelancers, the wage earners, the pensioners, they managed after a lifetime of interest to have a house with a loan.  This loan can not pay and incitement and found in the banks.  Then he would say. "," Αλλά για νομίζεις περιουσίες  Μέσα από το τσουνάμι των πλειστηριασμών που αν ο Μητσοτάκης επανεκλεγεί, θα έρθει και απευθύνομαι στους μεσαίους σήμερα, όχι μόνο στους αδύναμους, στους νοικοκυραίους, τους ελεύθερους επαγγελματίες, τους μισθωτούς, τους συνταξιούχους κατάφεραν μετά από τόκους μιας ζωής να έχουν ένα σπίτι με δάνειο  Αυτό το δάνειο δεν μπορούν να το πληρώσουν και υποκίνηση και βρέθηκε στις τράπεζες  Μετά θα έλεγε",housing,housing,foreclosures,foreclosures,-0.4,0.25,0.0,0.3,0.2,0.5,0.2,0.0,"[['mitsotakis', 'person', '0.8'], ['middle class', 'organization', '0.4'], ['homemakers', 'person', '0.6'], ['freelancers', 'person', '0.6'], ['wage earners', 'person', '0.6'], ['pensioners', 'person', '0.6']]","[['mitsotakis', 'person', '0.7'], ['middle class', 'group of people', '0.9'], ['homemakers', 'group of people', '0.6'], ['freelancers', 'group of people', '0.6'], ['wage earners', 'group of people', '0.6'], ['pensioners', 'group of people', '0.6'], ['banks', 'organization', '0.8']]"
14," Farmland or commercial land is expected next time this plan to be auctioned 40 billion increased private debt in the last 4 years, 100 to 11 percent million have reached non-performing loans.  And 700. 000 properties have passed into the hands of funds and management companies over 40 billion euros or value.  These 700. 000 properties have plan and large.  Majority to change and to transfer them ceiling. "," Οι αγροτική γη ή επαγγελματική στέγη αναμένεται το επόμενο διάστημα αυτό το σχέδιο να εκπλειστηριαστεί 40 δισεκατομμύρια αυξήθηκε το ιδιωτικό χρέος τα 4 τελευταία χρόνια, 100 σε 11 τοις εκατομμύρια έχουν φτάσει τα μη εξυπηρετούμενα δάνεια  Και 700 000 ακίνητα έχουν περάσει στα χέρια των funds και των εταιρειών διαχείρισης πάνω από 40 δισεκατομμύρια ευρώ ή αξία  Αυτά τα 700 000 ακίνητα έχουν σχέδιο και μεγάλους  Πλειοψηφία να αλλάξουν και για να τα μεταβιβάσουν ταβάνι",privatization,privatization,electronic auctions,property auctions,0.0,0.1,0.0,0.2,0.5,0.5,0.0,0.0,"[['farmland', 'location', '0.5'], ['40 billion', 'money', '1.0'], ['4 years', 'date', '1.0'], ['100 to 11 percent', 'percent', '1.0'], ['non-performing loans', 'person', '0.5'], ['700.000', 'number', '1.0'], ['40 billion euros', 'money', '1.0'], ['700.000 properties', 'location', '0.5'], ['funds and management companies', 'organization', '1.0.']]","[['40 billion', 'date', '0.5'], ['4 years', 'date', '0.5'], ['100 million', 'group of people', '0.5'], ['11 percent', 'organization', '0.5'], ['700', '000', 'number', '0.5'], ['40 billion euros', 'organization', '0.5']]"
15," This is the big issue that should concern Greek society, the road to the elections, so I am addressing today.  Animals to citizens.  Right Left Eccentric. "," Αυτό το μεγάλο θέμα που πρέπει να απασχολήσει την ελληνική κοινωνία, την πορεία προς τις εκλογές λοιπόν, απευθύνομαι σήμερα  Ζώα στους πολίτες  Δεξιούς αριστερούς Έκκεντρο",elections,elections,other,greek elections,0.0,0.5,1.0,0.2,0.6,0.5,0.0,0.0,"[['greek', 'gpe', '0.769', 'greek society', 'org', '0.846', 'animals', 'misc', '0.245', 'right', 'org', '0.326', 'left', 'org', '0.326']]","[['greek society', 'location', '1.0'], ['right', 'political party', '0.6'], ['left', 'political party', '0.6'], ['eccentric', 'political party', '0.6']]"
16," We are not only appealing to the left, to the citizens who have worked hard.  They've made a fortune all their lives and they see that now that fortune is threatened.  They say that the narrative, the great election of this, among all the others, is the dilemma that has to do between.  Protecting their property or looting their property.  The dilemma he has to do and we put it very much so the regime will Panagiotis.  The proposal for the regulation of red loans and the protection of the first home, the dilemma to regulate.  Loans said.  Gallery, algae. "," Δεν απευθυνόμαστε μόνο στους αριστερούς, τους πολίτες που έχουν δουλέψει σκληρά  Μια ολόκληρη ζωή έχουν κάνει μια περιουσία και βλέπουν ότι τώρα αυτή η περιουσία απειλείται  Λένε ότι το διήγημα, το μεγάλο εκλογών αυτών, μεταξύ όλων των άλλων είναι και το δίλημμα που έχει να κάνει ανάμεσα  Την προστασία της περιουσίας τους ή στη λεηλασία της περιουσίας τους  Το δίλημμα που έχει να κάνει και το θέσαμε πολύ έτσι το καθεστώς θα τον Παναγιώτη  Την πρόταση για τη ρύθμιση των κόκκινων δανείων και την προστασία της πρώτης κατοικίας, το δίλημμα να ρυθμίσει  Δανείων έλεγε  Gallery, αλγη",economy,economy,bank regulations,economic security,0.0,0.3,0.0,0.3,0.95,0.5,0.5,0.0,"[['panagiotis', 'name', 'high', 'red loans', 'organization', 'medium', 'first home', 'organization', 'medium']]","[['panagiotis', 'organization', '0.8'], ['gallery', 'organization', '0.5']]"
17," That society will decide.  Kokkalis will decide the protection of the first home and it is not only an issue that concerns social cohesion, but an issue that concerns the sustainability of the Greek economy.  Society cannot become a jungle.  We cannot live in a country of work, the middle class and power cannot become a pawn in the speculative plans of the powerful few.  So I want to send a message from here today from his daughter. "," Ότι η κοινωνία θα αποφασίσει  Κόκκαλη θα αποφασίσει η προστασία της πρώτης κατοικίας και δεν είναι μονάχα ένα ζήτημα που αφορά την κοινωνική συνοχή, αλλά ένα ζήτημα που αφορά τη βιωσιμότητα της ελληνικής οικονομίας  Δεν μπορεί η κοινωνία να γίνει ζούγκλα  Δεν μπορεί να ζήσουμε σε μια χώρα εργασίας, δεν μπορεί η μεσαία τάξη και για δύναμη να γίνουν βορά στα σχέδια της κερδοσκοπίας λίγων ισχυρών  Θέλω λοιπόν να στείλω σήμερα ένα μήνυμα από δω από την κόρη του",housing,housing,middle class,housing protection,-0.4,0.3,0.0,0.0,0.1,0.2,0.2,0.0,"[['kokkalis', 'person', '0.9'], ['greek', 'nationality', '0.6']]","[['kokkalis', 'person', '0.8'], ['greek economy', 'organization', '0.6'], ['middle class', 'group of people', '0.6'], ['daughter', 'person', '0.5']]"
18, The next elections are crucial.  Gall for.  Gal because. , Οι επόμενες εκλογές είναι κρίσιμες  Gall για  Gal γιατί,elections,elections,election spending,elections,0.0,0.0,0.0,0.1,0.2,0.5,0.0,0.0,"[['elections', 'event', '0.90'], ['gall', 'person', '0.60'], ['gal', 'person', '0.60']]",[]
19," Which is our choice in order to ensure that every citizen's vote is equally matched.  What comes out of the House is a right, the ecosystem.  Some logic does not mean that we choose to vote for testimony, but I will say it differently the most powerful.  A vote of protest, the strongest anti-systemic vote is the one that will defeat the system that governs us. "," Που είναι δική μας επιλογή για να υπάρχει αντιστοίχιση ισότιμη της ψήφου κάθε πολίτη  Αυτό που βγαίνει στη Βουλή είναι ένα δίκιο, το οικοσύστημα  Κάποια λογική δεν σημαίνει ότι επιλέγουμε να ψηφίσουμε για μαρτυρία, αλλά θα το πω και διαφορετικά οι πιο ισχυροί  Ψήφος διαμαρτυρίας, η πιο ισχυρή αντισυστημική ψήφος είναι αυτή που θα πλήξει το σύστημα που μας κυβερνά",elections,elections,election spending,voting,0.0,0.75,0.5,0.6,0.8,0.7,0.5,0.1,"[['house', 'org', '0.979']]","[['house', 'organization', '0.8'], ['the system', 'organization', '0.7'], ['system', 'organization', '0.5'], ['citizen', 'group of people', '0.5']]"
20, Glass for.  Glass for.  Glass for.  Glass for.  Glass for.  That the victory of SYRIZA in the elections by simple proportional representation will lead the next day to the formation of a government of progressive cooperation. , Γυαλ για  Γυαλ για  Γυαλ για  Γυαλ για  Γυαλ για  Ότι η νίκη του ΣΥΡΙΖΑ στις εκλογές απλής αναλογικής θα οδηγήσει την επόμενη μέρα σε σχηματισμό κυβέρνησης προοδευτικής συνεργασίας,elections,elections,election spending,greek elections,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,"[['syriza', 'org', '0.87']]","[['syriza', 'organization', '0.95'], ['government', 'organization', '0.60'], ['progressive cooperation', 'group of people', '0.50'], ['elections', 'date', '0.60']]"
21," Glass for.  For l.  For.  So we know that a vote for SYRIZA, to put it briefly, means 4 things.  It means a wage increase, it means a price reduction, it means debt adjustment and it means a net. "," Γυαλ για  Για λ  Για  Τετραπλών εκλογών να ξέρουμε λοιπόν ότι ψήφος στο ΣΥΡΙΖΑ να το πω επιγραμματικά σημαίνει 4 πράγματα  Σημαίνει αύξηση μισθών, σημαίνει μείωση τιμών, σημαίνει ρύθμιση χρεών και σημαίνει ένα δίχτυ",other,other,other,politics/election,0.75,0.0,0.0,0.1,0.3,0.7,0.0,0.0,"[['syriza', 'org', '1.0']]","[['syriza', 'political party', '1.0'], ['glass', 'person', '0.7']]"
22, Glass for.  For l.  Glass for.  Then they present their supposedly antisystemic power of the soul kind.  Antisystemic are the ones who will find the system and want to get as head of the combination to prosecutors and judges who are the system within the House.  Glass for. , Γυαλ για  Για λ  Γυαλ για  Κατόπιν παρουσιάζουν τους δήθεν αντισυστημική δύναμη της ψυχής είδους  Αντισυστημική είναι αυτοί που θα βρίσκουμε το σύστημα και θέλουν να πάρουν ως επικεφαλής του συνδυασμού στους εισαγγελείς και δικαστές που είναι το σύστημα μέσα στο Σώμα  Γυαλ για,other,democracy,other,antisystemic power,0.0,0.8,0.0,0.6,0.8,0.9,0.0,0.4,[],[]
