id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11," Pregnant women, dismissed in the name of the alleged expiry of the contract.  Why maternity is a cost to the state and employers.  	This is the anti-labour edifice built by all the governments, both the New Democracy, SYRIZA, PASOK and the New Democracy governments. "," Οι έγκυες, που απολύονται στο όνομα δήθεν της λήξης της σύμβασης  Γιατί η μητρότητα είναι κόστος για το κράτος και την εργοδοσία  	Αυτό είναι το αντεργατικό οικοδόμημα που -διαδοχικά- έχτισαν όλες οι κυβερνήσεις, τόσο της ΝΔ, όσο και του ΣΥΡΙΖΑ, του ΠΑΣΟΚ",employment,employment,maternity leave,maternity discrimination,-0.8,1.0,0.1,0.9,0.4,0.7,0.5,0.0,"[['1. pregnant women', 'person', '1.0'], ['2. new democracy', 'organization', '1.0'], ['3. syriza', 'organization', '1.0'], ['4. pasok', 'organization', '1.0']]","[['pregnant women', 'person', '1.0'], ['state', 'organization', '0.5'], ['employers', 'group of people', '0.5'], ['new democracy', 'political party', '1.0'], ['syriza', 'political party', '1.0'], ['pasok', 'political party', '1.0'], ['government', 'organization', '1.0']]"
12," Now, new proposals are being worked on.  	The solution - they say - is for the burden that women bear in caring for young children and elderly parents to be shared equally between the sexes.  In general, no one and no one can argue with this. "," Τώρα, επεξεργάζονται και νέες προτάσεις  	Λύση -λένε- είναι το βάρος που επωμίζονται οι γυναίκες για τη φροντίδα των μικρών παιδιών και των ηλικιωμένων γονιών, να μοιράζεται εξίσου ανάμεσα στα δύο φύλα  Γενικά, κανένας και καμία δεν μπορεί να διαφωνήσει σε αυτό",other,gender equality.,maternity leave,gender equality,0.4,0.1,0.0,0.0,0.0,0.2,0.0,0.0,[],[]
13," 	But, unfortunately, their desire is not for both working parents to contribute to the care of the children, as they claim for the paternity leave extended by the Hatzidakis law and the votes of ND, PASOK, SYRIZA.  These measures mainly serve the need of some monopolies, such as in the IT sector, to attract a skilled scientific workforce of both sexes.  Because they want to exploit the ""innovation"" patent, in the context of scientific and technological development, to improve their position in the merciless competition. "," 	Όμως, δυστυχώς, ο καημός τους δεν είναι, να συμβάλουν και οι δύο εργαζόμενοι γονείς στη φροντίδα των παιδιών, όπως ισχυρίζονται για την άδεια πατρότητας που επεκτάθηκε με το νόμο Χατζηδάκη και τις ψήφους ΝΔ, ΠΑΣΟΚ, ΣΥΡΙΖΑ  Αυτά τα μέτρα υπηρετούν κυρίως την ανάγκη κάποιων μονοπωλίων, όπως στον τομέα της Πληροφορικής, για να προσελκύσουν εξειδικευμένο επιστημονικό εργατικό δυναμικό και των δύο φύλων  Γιατί θέλουν να αξιοποιήσουν την “καινοτομία”-πατέντα, στα πλαίσια της επιστημονικής, τεχνολογικής ανάπτυξης, για τη βελτίωση της θέσης τους στον ανελέητο ανταγωνισμό",employment,employment,paternity leave,paternity leave,-0.4,0.6,0.2,0.3,0.3,0.2,0.0,0.0,"[['hatzidakis law', 'law', '1.0'], ['nd', 'organization', '1.0'], ['pasok', 'organization', '1.0'], ['syriza', 'organization', '1.0'], ['it sector', 'organization', '1.0']]","[['hatzidakis', 'organization', '0.6'], ['nd', 'political party', '0.4'], ['pasok', 'political party', '0.4'], ['syriza', 'political party', '0.4'], ['it sector', 'organization', '0.6']]"
14," 	That is why they seek to place the burden of raising a child on the parent whose interruption of work for a few months is not an obstacle to the needs and profitability of capital.  Such is their ""sensitivity"" for the support of motherhood that the government of the Southwest, as the government of SYRIZA did in the past, rejected the relevant very important amendment of the KKE.  	It is an amendment that provided for the abolition of the unacceptable provision, which sets as a condition of leave and maternity allowance, the completion of 200 points in the last 2 years, thus excluding thousands of working mothers from basic protection measures.  	They also rejected the KKE amendment on self-employed women professionals and scientists and on women farmers.  That is, they rejected the maternity leave allowance 2 months before and 6 months after childbirth, regardless of insurance coverage, at the level of the minimum wage with the responsibility of the state, with simultaneous exemption from social security contributions. Dear friends, The struggles of working women can find a way out in the positions of the KKE, which is not bound by the capitalist employers and the corrupt EU.   This is why the KKE is stepping forward. "," 	Γι’ αυτό επιδιώκουν να φορτώσουν την ανατροφή του παιδιού, στο γονέα που η διακοπή της εργασίας του για ορισμένους μήνες, δεν αποτελεί εμπόδιο στις ανάγκες και την κερδοφορία του κεφαλαίου  Είναι τέτοια η “ευαισθησία” τους για τη στήριξη της μητρότητας που η κυβέρνηση της ΝΔ, όπως έκανε στο παρελθόν και η κυβέρνηση του ΣΥΡΙΖΑ,  απέρριψε την σχετική πολύ σημαντική τροπολογία του ΚΚΕ  	Πρόκειται για τροπολογία που προέβλεπε την κατάργηση της απαράδεκτης διάταξης, η οποία θέτει ως προϋπόθεση της άδειας και του επιδόματος μητρότητας, τη συμπλήρωση 200 ενσήμων τα τελευταία 2 χρόνια, αποκλείοντας έτσι χιλιάδες εργαζόμενες μητέρες από στοιχειώδη μέτρα προστασίας  	Ασυζητητί, επίσης, απέρριψαν την τροπολογία του ΚΚΕ για τις αυτοαπασχολούμενες γυναίκες επαγγελματίες και επιστήμονες και για τις αγρότισσες  Δηλαδή απέρριψαν το επίδομα άδειας μητρότητας 2 μήνες πριν και 6 μήνες μετά τον τοκετό, ανεξαρτήτως ασφαλιστικής ενημερότητας, στο ύψος του κατώτατου μισθού με ευθύνη του κράτους, με ταυτόχρονη απαλλαγή από ασφαλιστικές εισφορές Αγαπητές φίλες, Οι αγωνίες της εργαζόμενης γυναίκας μπορούν να βρουν διέξοδο στις θέσεις του ΚΚΕ, που δεν έχει δεσμεύσεις από την καπιταλιστική εργοδοσία και το διαφθορείο της ΕΕ   Για αυτό το ΚΚΕ μπαίνει μπροστά",other,motherhood/maternal leave,maternity leave,maternity leave,-0.6,0.9,0.2,0.4,0.2,0.6,0.0,0.0,"[['government', 'organization', '0.7'], ['southwest', 'location', '0.6'], ['syriza', 'organization', '0.6'], ['kke', 'organization', '1.0'], ['working mothers', 'person', '0.6'], ['self-employed women professionals', 'person', '0.6'], ['scientists', 'person', '0.6'], ['women farmers', 'person', '0.6']]","[['kke', 'organization', '1.0'], ['government of the southwest', 'organization', '0.9'], ['government of syriza', 'organization', '0.8']]"
15," - For the non-negotiable right to permanent and stable employment for all in the field of specialisation and with the possibility of free retraining. - For full labour and social security rights, with Collective Labour Agreements. - Reduction of working hours, with fixed working hours. - Measures to protect maternity, the female organism. "," - Για το αδιαπραγμάτευτο δικαίωμα στην μόνιμη και σταθερή εργασία για όλες και όλους στο αντικείμενο ειδίκευσης και με δυνατότητα δωρεάν επανειδίκευσης - Για πλήρη εργασιακά και ασφαλιστικά δικαιώματα, με Συλλογικές Συμβάσεις Εργασίας - Μείωση του εργάσιμου χρόνου, με σταθερό ωράριο - Μέτρα προστασίας της μητρότητας, του γυναικείου οργανισμού",employment,employment,workers' rights,labor rights,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,[],[]
16,"- For substantial increases in wages and pensions. - To abolish the anti-worker laws, such as the Hatzidakis law and others. Compañeras and compañeros, Friends and friends, Today, every woman can account for and judge the politics of the other parties, which are competing for which one will take over the bourgeois -hands-on anti-people's- government or play a wild card role in it. ","- Για ουσιαστικές αυξήσεις στους μισθούς και τις συντάξεις - Για να καταργηθούν οι αντεργατικοί νόμοι, όπως ο νόμος Χατζηδάκη και άλλοι Συντρόφισσες και σύντροφοι, Φίλες και φίλοι, 	Σήμερα, κάθε γυναίκα μπορεί να κάνει λογαριασμό και να κρίνει την πολιτική των άλλων κομμάτων, που διαγωνίζονται για το ποιο θα αναλάβει την αστική -από χέρι αντιλαϊκή- διακυβέρνηση ή θα παίξει ρόλο μπαλαντέρ σε αυτή",employment,employment,wages,workers' rights,0.0,0.3,0.2,0.1,0.1,0.4,0.5,0.0,"[['hatzidakis law', 'law', '0.7']]","[['hatzidakis law', 'organization', '0.70'], ['compañeras', 'group of people', '0.80'], ['compañeros', 'group of people', '0.80'], ['bourgeois', 'political party', '0.60']]"
17,"  Both the government of the New Democracy, as well as SYRIZA and PASOK before it, proclaim, despite any differentiations, that the stability of the economy, the explosion of investments, will benefit us all.  	But the reality is that the bloody road of capitalist growth has as a precondition the reduction of state funding for public social structures.  Everything that is necessary to support the family is almost exclusively the responsibility of the individual.  	The ""investment opportunities"", i.e. the provocative support of capital with new incentives and privileges, are even conditional on cutting state expenditure: - on pensions, - on benefits for the disabled, - but also on family allowances, - on care for the elderly, - on health, medicine.  	At the same time, they support entrepreneurship in these sectors in many ways.  The example of medically assisted reproduction and reproductive health is a case in point.  	The new framework was recently passed by ND, PASOK, with the tolerance of SYRIZA. ","  Τόσο η κυβέρνηση της ΝΔ, όπως πριν και ο ΣΥΡΙΖΑ ή το ΠΑΣΟΚ, διακηρύσσουν, παρά τις όποιες διαφοροποιήσεις τους, ότι δήθεν η σταθερότητα της οικονομίας, η έκρηξη των επενδύσεων, θα μας ωφελήσει όλους  	Όμως, η πραγματικότητα λέει ότι ο ματωμένος δρόμος της καπιταλιστικής ανάπτυξης έχει ως προαπαιτούμενο τη μείωση της κρατικής χρηματοδότησης στις δημόσιες κοινωνικές δομές  Όλα όσα είναι αναγκαία για τη στήριξη της οικογένειας, φορτώνονται σχεδόν αποκλειστικά στην ατομική ευθύνη  	Οι “επενδυτικές ευκαιρίες”, δηλαδή  η προκλητική στήριξη του κεφαλαίου με νέα κίνητρα και προνόμια, έχουν ως προϋπόθεση μέχρι και την περικοπή των κρατικών δαπανών: - για τις συντάξεις, - τα επιδόματα για ΑμΕΑ, - αλλά και τα οικογενειακά επιδόματα, - τη φροντίδα των ηλικιωμένων, - για την Υγεία, το φάρμακο  	Την ίδια στιγμή, ενισχύουν πολύπλευρα την επιχειρηματικότητα σε αυτούς τους τομείς  Είναι χαρακτηριστικό το παράδειγμα της ιατρικώς υποβοηθούμενης αναπαραγωγής και αναπαραγωγικής υγείας  	Πρόσφατα ψηφίστηκε το νέο πλαίσιο από τη ΝΔ, το ΠΑΣΟΚ, με την ανοχή του ΣΥΡΙΖΑ",economy,economy,austerity,economic stability,-0.7,0.85,0.4,0.7,0.5,0.7,0.3,0.1,"[['new democracy', 'organization', '1.0'], ['syriza', 'organization', '1.0'], ['pasok', 'organization', '1.0']]","[['government', 'organization', '0.9'], ['new democracy', 'political party', '0.9'], ['syriza', 'political party', '0.9'], ['pasok', 'political party', '0.9'], ['economy', 'group of people', '0.6'], ['investments', 'group of people', '0.6'], ['family', 'group of people', '0.6'], ['capitalist growth', 'group of people', '0.6'], ['state funding', 'organization', '0.6'], ['public social structures', 'organization', '0.6'], ['individual', 'person', '0.6'], ['investment opportunities', 'organization', '0.6'], ['capital', 'organization', '0.6'], ['incentives', 'organization', '0.6'], ['privileges', 'organization', '0.6'], ['pensions', 'group of people', '0.6'], ['benefits for the disabled', 'group of people', '0.6'], ['family allowances', 'group of people', '0.6'], ['care for the elderly', 'group of people', '0.6'], ['health', 'group of people', '0.6'], ['medicine', 'group of people', '0.6'], ['entrepreneurship', 'group of people', '0.6'], ['medically assisted reproduction', 'group of people', '0.6'], ['reproductive health', 'group of people', '0.6'], ['framework', 'organization', '0.6']]"
18," This law reinforces the dominance of private mega hospitals, since only 7 of the approximately 55 relevant units operate in public hospitals.  Its provisions do not respond to the modern needs of couples who look to science for help, but to the investment plans of private sector giants for the development of medical tourism.   	Here they did not hesitate to remove any safeguards in the surrogacy process, paving the way for an extreme form of commercialisation of the female body.  	The government of the New Democracy has come to present free digital mammography as an achievement, only for women aged 50-69.  When only 16% of the 323 mammographs are in public facilities, all the rest are done in private diagnostic centres.  But what happens if the test shows a finding. "," Ο συγκεκριμένος νόμος ενισχύει την κυριαρχία των ιδιωτικών μεγαθηρίων, αφού από τις περίπου 55 σχετικές μονάδες μόνο οι 7 λειτουργούν στα δημόσια νοσοκομεία  Οι διατάξεις του δεν απαντούν στις σύγχρονες ανάγκες των ζευγαριών που προσβλέπουν στην βοήθεια της επιστήμης, αλλά στα επενδυτικά σχέδια των ιδιωτικών κολοσσών του κλάδου για την ανάπτυξη του ιατρικού τουρισμού   	Εδώ δε δίστασαν να άρουν τις όποιες ασφαλιστικές δικλείδες υπήρχαν στη διαδικασία για την παρένθετη μητρότητα, ανοίγοντας το δρόμο για την ακραία μορφή εμπορευματοποίησης του γυναικείου σώματος  	Η κυβέρνηση της ΝΔ έφτασε να προβάλει ως επίτευγμα τη δωρεάν ψηφιακή μαστογραφία, μόνο για τις γυναίκες 50-69 ετών  Όταν μόνο το 16% των 323 μαστογράφων βρίσκονται σε δημόσιες δομές, όλες οι υπόλοιπες γίνονται στα ιδιωτικά διαγνωστικά κέντρα  Τι γίνεται, όμως, στην περίπτωση που η εξέταση δείξει κάποιο εύρημα",health,health,privatization of healthcare,healthcare privatization,-0.8,0.9,0.1,0.8,0.5,0.8,0.0,0.1,"[['new democracy', 'political party', '1.0'], ['digital mammography', 'medical procedure', '1.0'], ['female body', 'physical entity', '1.0'], ['surrogacy process', 'legal process', '1.0']]","[['private mega hospitals', 'organization', '0.8'], ['public hospitals', 'organization', '0.8'], ['private sector giants', 'organization', '0.8'], ['commercialisation', 'group of people', '0.8'], ['new democracy', 'political party', '0.9'], ['public facilities', 'location', '0.8'], ['private diagnostic centres', 'organization', '0.8'], ['test', 'date', '0.8']]"
19," A woman is forced to either wait months in the understaffed specialised departments of public hospitals, or visit private mega hospitals.  	We cannot reconcile the modern needs of prevention, care, rehabilitation of Health and Mental Health with the ""cost"" for the state, capital and the ""benefit"" for the business giants.  The KKE plays a leading role in the struggles for the free coverage by the state of all the costs of diagnostic examinations, medically assisted reproduction, prenatal check-ups and childbirth, without any entrepreneurial action.  We defend the right of every woman to contraception, to abortion, with the necessary free scientific, social support and protection of reproductive health.   For any individual choice to be meaningful. 		We do not accept the postponement of the necessary measures for the full support of the family. "," Μια γυναίκα είναι αναγκασμένη είτε να περιμένει μήνες στα υποστελεχωμένα εξειδικευμένα τμήματα των δημόσιων νοσοκομείων, είτε να επισκεφθεί τα ιδιωτικά μεγαθήρια  	Δε συμβιβαζόμαστε οι σύγχρονες ανάγκες πρόληψης, περίθαλψης, αποκατάστασης της Υγείας και της Ψυχικής Υγείας να μπαίνουν στη ζυγαριά του “κόστους” για το κράτος, το κεφάλαιο και του “οφέλους” για τους επιχειρηματικούς κολοσσούς  Το ΚΚΕ πρωταγωνιστεί στους αγώνες για τη δωρεάν κάλυψη από το κράτος όλων των εξόδων των διαγνωστικών εξετάσεων, της ιατρικώς υποβοηθούμενης αναπαραγωγής, του προγεννητικού ελέγχου, του τοκετού, χωρίς καμία επιχειρηματική δράση  Υπερασπιζόμαστε το δικαίωμα κάθε γυναίκας στην αντισύλληψη, στην άμβλωση, με την αναγκαία δωρεάν επιστημονική, κοινωνική στήριξη και προστασία της αναπαραγωγικής υγείας   Για να είναι ουσιαστική η όποια ατομική επιλογή 		Δεν αποδεχόμαστε να αναβάλλονται τα αναγκαία μέτρα ολόπλευρης στήριξης της οικογένειας",health,health,other,healthcare,-0.5,0.7,0.5,0.2,0.0,0.4,0.0,0.0,"[['kke', 'organization', '1.0'], ['health', 'general', '0.83'], ['mental health', 'general', '0.83']]","[['woman', 'person', '1.0'], ['public hospitals', 'organization', '0.5'], ['private mega hospitals', 'organization', '0.5'], ['state', 'organization', '0.5'], ['capital', 'organization', '0.5'], ['kke', 'political party', '1.0'], ['reproductive health', 'organization', '0.5'], ['family', 'group of people', '0.5']]"
20," Because every woman, who is worried about her parents, needs high-quality, public and free open or closed hospitality and care services for the elderly and severely disabled. In order for a new mother to feel stability and security, she needs modern, public and free crèches, creative activity centres for children, especially disabled children, modern and safe school accommodation.  	Which government, with the ND or SYRIZA at its core, can ensure the modern needs of the child, not only in education, but also in culture and sports, without their parents having to pay for them?  NONE. "," Γιατί κάθε γυναίκα, που αγωνιά για τους γονείς της, χρειάζεται υψηλής ποιότητας, δημόσιες και δωρεάν υπηρεσίες ανοιχτής ή κλειστής φιλοξενίας και φροντίδας των ηλικιωμένων και βαριά αναπήρων Για να νιώσει σταθερότητα κι ασφάλεια μια νέα μητέρα χρειάζεται σύγχρονους, δημόσιους και δωρεάν βρεφονηπιακούς σταθμούς, κέντρα δημιουργικής απασχόλησης παιδιών, ιδιαίτερα ΑμΕΑ, σύγχρονη και ασφαλή σχολική στέγη  	Ποια κυβέρνηση, με κορμό τη ΝΔ ή το ΣΥΡΙΖΑ, μπορεί να εξασφαλίσει τις σύγχρονες ανάγκες του παιδιού, όχι μόνο στη μόρφωση, αλλά και στον Πολιτισμό, τον Αθλητισμό, χωρίς οι γονείς τους να πληρώνουν γι’ αυτά  ΚΑΜΙΑ",other,social state,elderly,elderly and child care services,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['none', '', '0.0']]","[['nd', 'political party', '0.6'], ['syriza', 'political party', '0.6'], ['none', 'organization', '0.6'], ['greece', 'country', '0.8']]"
21," Moreover, no government can ensure the economic and social conditions for the creative content of the relationship between parents and children.  		How could it be, when over time governments have deprived parents and children - whether married, cohabiting or separated - of necessary social services?  Any changes to family law will neither ensure effective support for parents nor the best interests of the child.  	Almost two years since the law of the New Democracy on co-custody, the problems in the regulation of parental responsibility between divorced parents have not only not been solved, but instead have multiplied.  They triggered the vicious circle of confrontations and legal disputes between them. "," Ακόμη περισσότερο καμία κυβέρνηση δεν μπορεί να εξασφαλίσει τις οικονομικές, κοινωνικές προϋποθέσεις για να αποκτήσει δημιουργικό περιεχόμενο η σχέση των γονιών με τα παιδιά  		Πώς θα μπορούσε άλλωστε, όταν διαχρονικά οι κυβερνήσεις στερούν από τους γονείς και από τα παιδιά -είτε είναι σε γάμο, συμβίωση, είτε σε διάσταση- τις αναγκαίες κοινωνικές υπηρεσίες  Οι όποιες αλλαγές στο οικογενειακό δίκαιο δεν εξασφαλίζουν ούτε την ουσιαστική στήριξη των γονιών, ούτε το συμφέρον του παιδιού  	Σχεδόν δυο χρόνια από το νόμο της ΝΔ για τη συνεπιμέλεια, τα προβλήματα στη ρύθμιση της γονικής μέριμνας μεταξύ των διαζευγμένων γονιών, όχι μόνο δε λύθηκαν, αντίθετα πολλαπλασιάστηκαν  Πυροδότησαν τον φαύλο κύκλο των αντιπαραθέσεων και δικαστικών διενέξεων ανάμεσά τους",other,family law,other,family law,-0.6,0.6,0.2,0.2,0.2,0.2,0.0,0.0,"[['new democracy', 'organization', '0.6']]","[['new democracy', 'organization', '0.9'], ['two years', 'date', '0.8']]"
22," In the KKE we are in favour of the joint responsibility of parents, the effective participation of both in the upbringing and care of the child.  This need, of course, also arises from the objective changes in the working and living conditions of young parents themselves.  As a Party we tabled specific proposals and amendments to effectively support parents, particularly divorced parents, to deal with these complex issues in the best interests of their children... which were rejected by others.  We demand free counselling and other social services, such as family and couple therapy programmes, parent and child counselling.  At the same time, we are fighting for the financial support of divorced parents, with tax relief, with benefits. "," Στο ΚΚΕ είμαστε υπέρ της κοινής ευθύνης των γονιών, της ουσιαστικής συμμετοχής και των δύο, στην ανατροφή και φροντίδα του παιδιού  Η ανάγκη αυτή, βέβαια, προκύπτει και από τις ίδιες τις αντικειμενικές αλλαγές στις συνθήκες εργασίας και ζωής των νέων γονιών  Ως Κόμμα καταθέσαμε συγκεκριμένες προτάσεις και τροπολογίες για την ουσιαστική στήριξη των γονιών, ιδιαίτερα των διαζευγμένων, ώστε να ρυθμίσουν αυτά τα σύνθετα ζητήματα για το συμφέρον των παιδιών τους… οι οποίες απορρίφθηκαν από τους άλλους  Διεκδικούμε δωρεάν συμβουλευτικές και άλλες κοινωνικές υπηρεσίες, όπως προγράμματα θεραπείας οικογένειας και ζεύγους, συμβουλευτικής γονιών και παιδιών  Ταυτόχρονα, παλεύουμε για την οικονομική στήριξη των διαζευγμένων γονιών, με φοροελαφρύνσεις, με επιδόματα",other,family policy,other,parental responsibility,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,"[['kke', 'organization', '1.0'], ['party', 'organization', '0.9'], ['divorced parents', 'person', '0.8'], ['children', 'person', '0.7']]","[['kke', 'organization', '1.0'], ['parent', 'group of people', '1.0'], ['child', 'group of people', '1.0'], ['party', 'organization', '1.0'], ['divorced parents', 'group of people', '1.0'], ['counselling', 'organization', '1.0'], ['social services', 'organization', '1.0'], ['therapy programmes', 'organization', '1.0'], ['tax relief', 'organization', '1.0'], ['benefits', 'organization', '1.0']]"
23," In our view, the absolute priority is the contemporary social needs of children for their all-round psychosocial development. 	Indeed, in conditions of poverty, aggravation of poverty and people's problems, imperialist wars that constantly create new influxes of unaccompanied refugee children.  In conditions of increasing social pathologies and within the family, such as domestic violence, there is a growing number of cases of children who need specialised care and protection. "," Στην αντίληψή μας, απόλυτη προτεραιότητα έχουν οι σύγχρονες κοινωνικές ανάγκες των παιδιών για την ολόπλευρη ψυχοκοινωνική ανάπτυξή τους 	Μάλιστα, σε συνθήκες ακρίβειας, όξυνσης της φτώχειας και των λαϊκών προβλημάτων, ιμπεριαλιστικών πολέμων που δημιουργούν συνεχώς νέες εισροές ασυνόδευτων προσφυγόπουλων  Σε συνθήκες που αυξάνονται οι κοινωνικές παθογένειες και μέσα στην οικογένεια, όπως η ενδοοικογενειακή βία, πυκνώνουν οι περιπτώσεις παιδιών που χρειάζονται εξειδικευμένη φροντίδα και προστασία",refugees / migrants,social state,children,child development,-0.5,0.3,0.0,0.1,0.0,0.1,0.0,0.0,[],"[['children', 'group of people', '1.0'], ['domestic violence', 'social pathology', '1.0']]"
24,"		In the face of this reality, both the current government of the New Democracy and SYRIZA claim that with their policies they are putting an end to ""institutions"" and strengthening family-type alternative care.  It is provocative to try to bring them into conflict.  They are trying to cover up their own criminal, highly abusive responsibilities for the tragic situation and the dramatic shortages of permanent staff in public sector structures.  And at the same time, they are embellishing private sector structures, NGOs.  	Equally reactionary are the changes of the government of the Southwest in the institutional framework of child fostering.  They stepped on the law of SYRIZA, which institutionalized the foster parent with a contract and the institution of the professional foster parent.  It is unacceptable that fostering, as the highest act of altruism, should become a profession.  The position of the KKE is that the support of unprotected children must be the exclusive responsibility of the state.  Scientific, social responsibility for the appropriateness of fostering and childbearing by a multidisciplinary team is necessary, and not on the basis of narrow economic criteria.   The simultaneous existence of modern public child protection structures is necessary until the child is integrated into a quality and safe family environment. ","		Απέναντι σε αυτήν την πραγματικότητα, τόσο η σημερινή κυβέρνηση της ΝΔ όσο και ο ΣΥΡΙΖΑ ισχυρίζονται, ότι με την πολιτική τους, βάζουν τέλος στα “ιδρύματα” και ενισχύουν την οικογενειακού τύπου εναλλακτική φροντίδα  Είναι προκλητική η προσπάθεια να τα φέρουν σε αντιπαράθεση  Προσπαθούν να συγκαλύψουν τις δικές τους εγκληματικές, άκρως κακοποιητικές ευθύνες για την τραγική κατάσταση και τις δραματικές ελλείψεις σε μόνιμο προσωπικό στις δομές του δημόσιου τομέα  Και την ίδια στιγμή, εξωραΐζουν τις δομές του ιδιωτικού τομέα, τις ΜΚΟ  	Εξίσου αντιδραστικές είναι και οι αλλαγές της κυβέρνησης της ΝΔ στο θεσμικό πλαίσιο της αναδοχής παιδιών  Πάτησαν στο νόμο του ΣΥΡΙΖΑ, που θεσμοθέτησε τον ανάδοχο γονέα με σύμβαση και τον θεσμό του επαγγελματία ανάδοχου  Είναι απαράδεκτο η αναδοχή, ως ύψιστη πράξη αλτρουισμού, να γίνεται επάγγελμα  Η θέση του ΚΚΕ είναι, ότι η στήριξη των απροστάτευτων παιδιών πρέπει να αποτελεί αποκλειστική ευθύνη του κράτους  Είναι απαραίτητη η επιστημονική, κοινωνική ευθύνη για την καταλληλότητα της αναδοχής και της τεκνοθεσίας, από διεπιστημονική ομάδα, και όχι αυτό να γίνεται με στενά οικονομικά κριτήρια   Είναι αναγκαία η ταυτόχρονη ύπαρξη σύγχρονων δημόσιων δομών παιδικής προστασίας, μέχρι την ένταξη του παιδιού σε ποιοτικό και ασφαλές οικογενειακό περιβάλλον",public sector,public sector.,children,child fostering,-0.7,0.9,0.4,0.4,0.3,0.5,0.0,0.1,"[['new democracy', 'government', 'org', '0.91'], ['syriza', 'government', 'org', '0.96'], ['ngos', 'private sector structures', 'org', '0.83'], ['southwest', 'government', 'org', '0.88'], ['syriza', 'law', 'org', '0.96'], ['kke', 'position', 'org', '0.95']]","[['new democracy', 'organization', '0.9'], ['syriza', 'political party', '0.9'], ['public sector structures', 'organization', '0.7'], ['private sector structures', 'organization', '0.7'], ['ngos', 'organization', '0.7'], ['southwest', 'location', '0.7'], ['syriza', 'political party', '0.9'], ['kke', 'political party', '0.8'], ['state', 'organization', '0.7']]"
25,"	This sensitive sector cannot be left in the hands of all kinds of private individuals, NGOs, businessmen, ecclesiastical institutions and various ""philanthropists"", with the tragic results we all know. 		We will not settle for today's brutality.  We are fighting to break the ""vicious circle"" of exploitation, multiple violence and discrimination against women, children.  We reach out to the families of the murdered women who are living a real Calvary. ","	Αυτός ο ευαίσθητος τομέας δεν μπορεί να αφήνεται στα χέρια των κάθε είδους ιδιωτών, ΜΚΟ, επιχειρηματιών, εκκλησιαστικών ιδρυμάτων και διαφόρων “φιλάνθρωπων”, με τα γνωστά σε όλους μας τραγικά αποτελέσματα 		Δεν θα συμβιβαστούμε με τη σημερινή βαρβαρότητα  Παλεύουμε για να σπάσει ο “φαύλος κύκλος” της εκμετάλλευσης, της πολύμορφης βίας και των διακρίσεων σε βάρος της γυναίκας, των παιδιών  Απλώνουμε το χέρι στις οικογένειες των δολοφονημένων γυναικών που ζουν έναν πραγματικό Γολγοθά",other,social state,women's rights,violence against women and children,-0.8,0.9,0.1,0.2,0.2,0.2,0.0,0.0,"[['ngos', 'organization', '0.5'], ['businessmen', 'person', '0.3'], ['ecclesiastical institutions', 'organization', '0.3'], ['philanthropists', 'person', '0.3'], ['women', 'person', '1.0'], ['children', 'person', '1.0']]","[['ngos', 'organization', '0.6'], ['businessmen', 'group of people', '0.6'], ['ecclesiastical institutions', 'organization', '0.6'], ['philanthropists', 'group of people', '0.4'], ['women', 'group of people', '1.0'], ['children', 'group of people', '1.0'], ['families', 'group of people', '0.8'], ['calvary', 'location', '0.6']]"
