id,text,text_el,topic,topic-context,subtopic,subtopic-context,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11," In essence, we have a line in the country, but we have not even managed to ensure the safe passage of citizens to their destination.  So mourning has deeply stained the homeland.  That is why our thoughts today are focused on the victims, their families and loved ones.  But we also have our eyes on the thousands of Greek children who are taking to the streets all over Greece in recent days because they are looking for dignity and a better life and we must embrace the struggles of these people with honesty and sincerity, without populism and elitism, without false hopes and false narratives.  But with the struggle of the concrete that improves everyday life that makes the country a country that can offer meaningful. "," Επί της ουσίας, έχουμε μια γραμμή στη χώρα, αλλά δεν καταφέραμε να διασφαλίσουμε ούτε την ασφαλή μετάβαση των πολιτών στον προορισμό τους  Το λοιπόν το πένθος έχει στιγματίσει βαθιά την πατρίδα  Γι’αυτό η σκέψη μας και σήμερα είναι στραμμένη στα θύματα, τις οικογένειες και τους οικείους τους  Αλλά είναι επίσης το βλέμμα στραμμένο στα χιλιάδες ελληνόπουλα που τις τελευταίες μέρες βγαίνουν στους δρόμους σε όλη την Ελλάδα γιατί αναζητούν αξιοπρέπεια και μια καλύτερη ζωή και πρέπει τις αγωνίες αυτών των ανθρώπων να τις αγκαλιάσουμε με εντιμότητα και ειλικρίνεια χωρίς λαϊκισμούς και ελιτισμούς, με ψεύτικες ελπίδες και ψεύτικα αφηγήματα  Αλλά με τον αγώνα του συγκεκριμένου που βελτιώνει την καθημερινότητα που κάνει τη χώρα μια χώρα που μπορεί να προσφέρει ουσιαστικές",employment,,youth,,transportation/safety,-0.4,0.1,0.0,0.1,0.0,0.2,0.0,0.0,"[['greece', 'location', 'high'], ['greek', 'nationality', 'high'], ['greece', 'location', 'high']]","[['greek', 'nationality', '1.0'], ['greece', 'location', '1.0'], ['greek', 'group of people', '1.0']]"
12," Services to the citizen of.  Friends and friends.  After this tragedy, the curtain automatically opened.  Disclosure for the second time. ", Υπηρεσίες στον πολίτη της  Φίλες και φίλοι  Μετά από αυτή την τραγωδία άνοιξε αυτόματα η κουρτίνα  Αποκάλυψης για δεύτερη φορά,other,,other,,tragedy,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,"[['services', 'organization', '0.7'], ['citizen', 'person', '0.6'], ['friends', 'person', '0.9 (x2)'], ['tragedy', 'event', '0.8'], ['curtain', 'object', '0.7'], ['disclosure', 'organization', '0.8']]","[['services', 'organization', '0.8'], ['friends', 'group of people', '0.9'], ['tragedy', 'date', '0.6'], ['second time', 'date', '0.7']]"
13, What is the executive state.  Mr Mitsotakis.  What is this system of power in the Maximos Mansion.  The so-called merit system.  A system. , Τι είναι το επιτελικό κράτος  Το κύριο Μητσοτάκη  Τι είναι αυτό το σύστημα εξουσίας στο Μέγαρο Μαξίμου  Το δήθεν σύστημα των αρίστων  Ένα σύστημα,other,,other,,executive state,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,"[['mr mitsotakis', 'person', '0.9'], ['maximos mansion', 'organization', '0.8']]","[['mr mitsotakis', 'person', '0.8'], ['maximos mansion', 'location', '0.8.']]"
14," That when everything goes well, it's done on command.  Mitsotakis.  When nothing goes well, Mitsotakis knows nothing.  So, this absolute irresponsibility.  This absolute irresponsibility.  To be decided in the next national elections.  But it will be judged through a sequence. "," Που όταν όλα πάνε καλά γίνονται με εντολή  Μητσοτάκη  Όταν τίποτα δεν πάει καλά, ο Μητσοτάκης δεν ξέρει τίποτα  Αυτή λοιπόν, η απόλυτη ανευθυνότητα  Αυτή η απόλυτη ανευθυνότητα  Θα κριθεί στις επόμενες εθνικές εκλογές  Αλλά θα κριθεί μέσα από μια αλληλουχία",elections,,election spending,,mitsotakis,-0.8,0.8,0.0,0.3,0.6,0.6,0.0,0.2,"[['mitsotakis', 'person', '0.75'], ['national elections', 'event', '0.5']]","[['mitsotakis', 'person', '0.8'], ['national elections', 'date', '0.8']]"
15, Traumatic experiences for the Greek people.  So we have a duty today to embrace these young people who see clientelistic systems of power as having only one interest.  How to keep the chair of power. , Τραυματικών εμπειριών για τον ελληνικό λαό  Έχουμε λοιπόν χρέος σήμερα να αγκαλιάσουμε αυτούς τους νέους ανθρώπους που βλέπουν πελατειακά συστήματα εξουσίας να έχουν μόνο ένα ενδιαφέρον  Πώς θα κρατήσουν την καρέκλα της εξουσίας,corruption,,corruption,,greek trauma,0.0,0.6,0.0,0.2,0.1,0.4,0.2,0.0,"[['greek', 'location', '0.95']]","[['greek people', 'group of people', '0.9'], ['clientelistic systems', 'organization', '0.8'], ['power', 'organization', '0.7']]"
16, So the dilemma of the coming national elections is not Tsipras or Mitsotakis.  It is not a new democracy or SYRIZA.  The real dilemma is either a state that is a prey to the rulers of the day to exploit it with the sole aim of the client state and the strengthening of their power.  Or a state that will guarantee the public interest and give a perspective to all Greek women and men.  On this second bank the democratic party stands proudly. , Το δίλημμα λοιπόν των εθνικών εκλογών που έρχονται δεν είναι Τσίπρας ή Μητσοτάκης  Δεν είναι νέα δημοκρατία ή ΣΥΡΙΖΑ  Το πραγματικό δίλημμα είναι ή ένα κράτος λάφυρο των εκάστοτε κυβερνώντων για να το αξιοποιούν με μόνο στόχο το πελατειακό κράτος και την ενίσχυση της εξουσίας τους  Ή ένα κράτος εγγυητή του δημόσιου συμφέροντος που θα δώσει προοπτική σε όλες τις Ελληνίδες και σε όλους τους Έλληνες  Σε αυτή τη δεύτερη όχθη στέκεται με περηφάνια η δημοκρατική παράταξη,elections,,other,,greek elections,0.6,0.1,0.1,0.1,0.0,0.2,0.0,0.0,"[['tsipras', 'person', '0.8'], ['mitsotakis', 'person', '0.8'], ['syriza', 'organization', '0.7'], ['greek', 'misc', '0.5'], ['democratic party', 'organization', '0.8']]","[['tsipras', 'person', '0.6'], ['mitsotakis', 'person', '0.6'], ['new democracy', 'political party', '0.6'], ['syriza', 'political party', '0.6'], ['greek', 'country', '0.9'], ['democratic party', 'organization', '0.6']]"
17," Historical Historical.  Since 1981 from the years of prosperity, but up to the years of bankruptcy.  Who told the truth to the Greek people.  Who made the clarity.  Who are the people who used open gov to select not their party children, but Greek executives inside and outside Greece.  Who honoured their positions in that short period of time.  Who made the independent authorities so that there would be institutional counterweights in the place that today. "," Ιστορικά ιστορικά  Από το 1981 απ τα χρόνια της ευμάρειας, αλλά μέχρι και τα χρόνια της χρεοκοπίας  Ποιοι είπαν την αλήθεια στον ελληνικό λαό  Ποιοι έκαναν τη διαύγεια  Ποιοι είναι αυτοί που έκαναν το οpen gov για να επιλέξουν όχι τα κομματικά τους παιδιά, αλλά στελέχη Έλληνες εντός και εκτός της Ελλάδας  Που τίμησαν τις θέσεις τους εκείνη τη μικρή βέβαια περίοδο  Ποιοι κάνανε τις ανεξάρτητες αρχές για να υπάρχουν θεσμικά αντίβαρα στον τόπο αυτές που σήμερα",accountability,,lack of accountability,,greek history,0.25,0.2,0.2,0.2,0.1,0.2,0.2,0.0,"[['greek', 'norp', '0.857'], ['greece', 'gpe', '0.857'], ['historical', 'person', '0.571']]","[['1. greek people', 'group of people', '0.50'], ['2. greek executives', 'group of people', '0.50'], ['3. greece', 'country', '0.50'], ['4. historical', 'organization', '0.50'], ['5. political party', 'organization', '0.50'], ['6. 1981', 'date', '0.50']]"
18," The new Democracy is fighting, but Mr Tsipras, Mr Polakis fought fiercely in previous years.  They are the same.  When. "," Πολεμά η νέα Δημοκρατία αλλά και πολέμησε λυσσαλέα ο κύριος Τσίπρας, ο κύριος Πολάκης τα προηγούμενα χρόνια  Είναι οι ίδιοι  Όταν",other,,other,,greek politicians,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,"[['democracy', 'org', '0.875'], ['mr tsipras', 'per', '0.875'], ['mr polakis', 'per', '0.75']]","[['mr tsipras', 'person', '0.8'], ['mr polakis', 'person', '0.8'], ['the new democracy', 'political party', '0.7.']]"
19," The excellent judge, Mr. Rammos, Mr. Menoudakos are struggling to teach the Greek people.  The misdeeds of the wiretapping are the same ones that are being mercilessly beaten up by the friendly media of the new democracy.  And they were the same people who were targets when they said that this TV licence competition cannot take place because it violates the legal culture of the country.  So the 2 players in the political system have only one principle.  They are capable of doing anything just for the position of power.  Instrument with the situations. "," Ο εξαίρετος δικαστής, κύριος Ράμμος, ο κύριος Μενουδάκος αγωνίζονται να μάθει ελληνικός λαός  Τις αθλιότητες των υποκλοπών είναι οι ίδιοι που τους χτυπούν ανελέητα μέσα από τα φιλικά μέσα μαζικής ενημέρωσης της νέας δημοκρατίας  Και ήταν και οι ίδιοι άνθρωποι στόχοι όταν έλεγαν ότι δεν μπορεί αυτός ο διαγωνισμός τηλεοπτικών αδειών να πραγματοποιηθεί, διότι καταπατά το νομικό πολιτισμό της χώρας  Έτσι λοιπόν οι 2 παίχτες του πολιτικού συστήματος έχουνε μόνο μια αρχή  Είναι ικανοί να κάνουν τα πάντα μόνο για τη θέση της εξουσίας  Εργαλειοποιούν µε τις καταστάσεις",democracy,,wiretapping,,political corruption,-0.65,0.75,0.3,0.6,0.75,0.8,0.2,0.0,"[['rammos', 'person', '0.7'], ['menoudakos', 'person', '0.7'], ['greek', 'geopolitical entity', '0.7'], ['new democracy', 'organization', '0.7'], ['tv licence competition', 'event', '0.7']]","[['mr. rammos', 'person', '0.8'], ['mr. menoudakos', 'person', '0.8'], ['greek people', 'group of people', '0.8'], ['new democracy', 'political party', '0.8'], ['country', 'location', '0.8'], ['tv licence competition', 'organization', '0.8'], ['political system', 'organization', '0.8']]"
20," One said it would change Greece and bring strong institutions and the other said it would bring social justice.  You are experiencing the results today in your own skin.  Greece is experiencing huge inequalities.  Missed opportunities with European Recovery Fund funds.  For the first time it is being targeted by the European Union for democracy issues, as it was for economic issues in previous years.  The Greek people deserve this future.  We have to fight to show that there is another way, a way of dignity.  I'm not going to instrumentalize either anger or indignation. "," Ο ένας έλεγε ότι θα αλλάξει την Ελλάδα και θα φέρει ισχυρούς θεσμούς και ο άλλος έλεγε ότι θα φέρει κοινωνική δικαιοσύνη  Τα αποτελέσματα τα βιώνετε σήμερα στο πετσί σας  Η Ελλάδα ζει τεράστιες ανισότητες  Έχει χαμένες ευκαιρίες με τα ευρωπαϊκά κονδύλια του Ταμείου Ανάκαμψης  Για πρώτη φορά μπαίνει στο στόχαστρο της Ευρωπαϊκής Ένωσης για θέματα δημοκρατίας, όπως είχε μπει για θέματα οικονομίας τα προηγούμενα χρόνια  Αξίζει αυτό το μέλλον στον ελληνικό λαό  Πρέπει να δώσουμε ένα αγώνα για να δείξουμε ότι υπάρχει ένας άλλος δρόμος, ένας δρόμος αξιοπρέπειας  Εγώ δεν πρόκειται να εργαλειοποιήσω, ούτε την οργή, ούτε την αγανάκτηση",democracy,,other,,greek politics,-0.5,0.5,0.1,0.2,0.1,0.2,0.2,0.0,"[['greece', 'location', '2', 'european recovery fund', 'organization', '1', 'european union', 'organization', '1', 'greek', 'nationality', '1', 'dignity', 'miscellaneous', '1']]","[['greece', 'location', '1.0'], ['european union', 'organization', '1.0'], ['greek people', 'group of people', '1.0'], ['european recovery fund', 'organization', '0.75'], ['political party', 'organization', '0.5'], ['democracy issues', 'political party', '0.5'], ['economic issues', 'political party', '0.5'], ['dignity', 'date', '0.25']]"
21," But it is fruitless to open together a new road of prospects for all Greeks, a road of prospects for growth, good jobs, which will make your children stay in Greece, to create and build the strong Greece of the future.  But let's take it all in order.  What happened in Tempe.  The questions have been answered.  He says TRAINOSE should have been privatised.  It had very big debts and very big problems.  300 million euros would have been privatized before the SYRIZA government.  Mr Tsipras considered it a sell-out and sold it for 45 million euros, giving away its debts and at the same time giving the Italians 250 million for the barren lines.  I want to emphasize that this company has no experience in transporting commercial cargo.  But only passenger cars. "," Άγονη όμως να ανοίξουμε όλοι μαζί έναν νέο δρόμο προοπτικής για όλους τους Έλληνες, έναν δρόμο προοπτικής ανάπτυξης, καλών θέσεων εργασίας, που θα κάνει τα παιδιά σας να μείνουν στην Ελλάδα, να δημιουργήσουν και να φτιάξουν την ισχυρή Ελλάδα του μέλλοντος  Αλλά ας τα πάρουμε όλα με τη σειρά  Τι συνέβη στα Τέμπη  Έχουν απαντηθεί τα ερωτήματα  Έπρεπε λέει να ιδιωτικοποιηθεί η ΤΡΑΙΝΟΣΕ  Είχε πολύ μεγάλα χρέη και πολύ μεγάλα προβλήματα  300 εκατομμύρια ευρώ θα γινόταν ιδιωτικοποίηση πριν την κυβέρνηση του ΣΥΡΙΖΑ  Τη θεωρούσε ξεπούλημα ο κύριος Τσίπρας και την πούλησε 45 εκατομμύρια ευρώ, χαρίζοντας τα χρέη της και συγχρόνως προικοδοτώντας στους Ιταλούς με 250 εκατομμύρια για τις άγονες γραμμές  Θέλω να σας υπογραμμίσω ότι αυτή η εταιρεία δεν έχει εμπειρία μεταφοράς εμπορικών φορτίων  Αλλά μόνο επιβατικών",privatization,,hospital privatization,,privatization of trainose,-0.3,0.2,0.0,0.1,0.3,0.0,0.0,0.0,"[['greeks', 'nationality', '1.0'], ['greece', 'location', '1.0'], ['tempe', 'location', '1.0'], ['trainose', 'organization', '1.0'], ['syriza', 'organization', '1.0'], ['tsipras', 'person', '1.0'], ['italians', 'nationality', '1.0']]","[['greeks', 'group of people', '1.0'], ['greece', 'country', '1.0'], ['tempe', 'location', '1.0'], ['trainose', 'organization', '0.8'], ['syriza', 'political party', '1.0'], ['tsipras', 'person', '1.0'], ['italians', 'group of people', '0.8']]"
22," So how would we build our networks and take advantage of the country's geopolitical position by making it a hub of trade and transport after the investments that were made in the port of Thessaloniki and the port of Piraeus, how would it bring the gold.  The silver arrow.  Mr Tsipras on these networks of scarce investments and how Mr Mitsotakis would have included them in the Recovery Fund.  The hydrogen trains, as he used to say.  Mockery on the back of the Greek people. "," Άρα πώς θα φτιάχναμε τα δίκτυά μας και θα εκμεταλλευόμασταν τη γεωπολιτική θέση της χώρας κάνοντας κομβίο εμπορίου και μεταφορών μετά τις επενδύσεις που έγιναν στο λιμάνι της Θεσσαλονίκης και στο λιμάνι του Πειραιά, πώς θα έφερνε το χρυσό  Το ασημένιο βέλος  Ο κύριος Τσίπρας σε αυτά τα δίκτυα των λιγοστών επενδύσεων και πώς θα ενέτασσε στο Ταμείο Ανάκαμψης ο κύριος Μητσοτάκης  Τα τρένα υδρογόνου, όπως έλεγε  Κοροϊδία στην πλάτη του ελληνικού λαού",economy,,investments,,transportation infrastructure,-0.2,0.75,0.1,0.7,0.7,0.6,0.2,0.2,"[['thessaloniki', 'location', '1.0'], ['piraeus', 'location', '1.0'], ['tsipras', 'person', '1.0'], ['mitsotakis', 'person', '1.0'], ['recovery fund', 'organization', '1.0'], ['greek', 'nationality', '1.0']]","[['thessaloniki', 'location', '0.6'], ['piraeus', 'location', '0.6'], ['tsipras', 'person', '0.7'], ['mitsotakis', 'person', '0.7'], ['recovery fund', 'organization', '0.6'], ['greek', 'nationality', '0.6']]"
23," They set up a rail regulator.  They staffed it with people who know what a train is.  Or they were filling it with party buffers with party buffers, because otherwise they had done their job properly.  The 717 contract of 2014. "," Φτιάξαν ρυθμιστική αρχή σιδηροδρόμων  Τη στελέχωσαν με ανθρώπους που γνωρίζουν τι σημαίνει τρένο  Ή τη γεμίζανε με κομματικά ρουσφέτια με κομματικά ρουσφέτια, Γιατί σε άλλη περίπτωση είχαν κάνει σωστά τη δουλειά τους  Η 717 σύμβαση του 2014",other,,railway,,rail regulation,0.0,0.1,0.0,0.1,0.2,0.2,0.0,0.0,"[['rail regulator', 'organization', '1.0'], ['train', 'product', '1.0'], ['party buffers', 'person', '0.6'], ['717 contract', 'product', '1.0'], ['2014', 'date', '1.0']]","[['1. rail regulator', 'organization', '1.0'], ['2. party buffers', 'group of people', '1.0'], ['3. 717 contract', 'date', '1.0']]"
24," Why we are talking about human error.  Many times human mistakes are made.  But there is the technology.  That exists throughout Europe around the world to protect human life from human error.  And not to be in the hands of a New Democracy bribe, so many dozens of human lives that they have the audacity to spread the blame over the past 20 and 30 years, instead of answering.  How is it possible, when the age limit for transfer is 48 years, that a man 10 years older than himself and with little experience can be in this position? "," Γιατί μιλάμε για ανθρώπινο λάθος  Πολλές φορές γίνονται ανθρώπινα λάθη  Αλλά υπάρχει η τεχνολογία  Που υπάρχει σε όλη την Ευρώπη σε όλο τον κόσμο για να προστατεύσει την ανθρώπινη ζωή από το ανθρώπινο λάθος  Και όχι να είναι στο χέρι ενός ρουσφετιού της Νέας Δημοκρατίας, τόσες δεκάδες ανθρώπινες ζωές που έχουνε θράσος να διαχύσουν τις ευθύνες τα προηγούμενα 20 και 30 χρόνια, αντί να απαντήσουν  Πώς είναι δυνατόν, ενώ το όριο ηλικίας σε μετάταξη είναι 48 έτη, να βρεθεί σε αυτή τη θέση ένας άνθρωπος 10 χρόνια μεγαλύτερος μόνος του και με ελάχιστη εμπειρία",accountability,,other,,human error,-0.5,0.25,0.0,0.1,0.2,0.2,0.0,0.0,"[['europe', 'location', '1.0'], ['new democracy', 'organization', '1.0']]","[['new democracy', 'political party', '0.5'], ['europe', 'location', '0.8'], ['human life', 'group of people', '0.8'], ['human error', 'group of people', '0.7'], ['man', 'person', '0.6']]"
