id,text,text_el,topic,topic-context,subtopic,subtopic-context,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
11," We must provide answers.  How to have a strong, modern and effective state that safeguards the obvious and prevents the unthinkable.  Like the tragedy we all experienced a few days ago. "," Πρέπει να δώσουμε απαντήσεις  Πώς θα έχουμε ένα ισχυρό, σύγχρονο και αποτελεσματικό κράτος που θα διασφαλίζει τα αυτονόητα και θα αποτρέπει τα αδιανόητα  Όπως την τραγωδία που ζήσαμε όλοι πριν από λίγες ημέρες",civil protection,,safety,,state effectiveness,0.25,0.0,0.0,0.1,0.0,0.0,0.0,0.0,"[['none', 'n/a', 'n/a']]",[]
12,"So for these reasons, today I decided in this very interesting, very worthwhile conference of the Infrastructure Sector of SYRIZA on infrastructure security, not to make proposals and positions on technical issues, or to analyze the necessary prioritization of audits and inspections in critical public infrastructure.  I am sure that at all the round tables and in the statements of very distinguished speakers who have come to this conference today, these will be said, documented and recorded in detail in our positions and proposals. Today I want to take the debate much deeper and talk about the root of the evil in public administration and in the execution of public works and propose solutions.  Not only to make findings.  So let's get to the point. ","Γι’ αυτούς λοιπόν τους λόγους, σήμερα αποφάσισα στην πολύ ενδιαφέρουσα αυτή, πολύ αξιόλογη ημερίδα του Τομέα Υποδομών του ΣΥΡΙΖΑ για την ασφάλεια των υποδομών, να μην τοποθετηθώ με προτάσεις και θέσεις που αφορούν τεχνικά θέματα, ή να μην αναλύσω την αναγκαία προτεραιοποίηση ελέγχων και επιθεωρήσεων σε κρίσιμες δημόσιες υποδομές  Είμαι βέβαιος ότι σε όλα τα τραπέζια τα στρογγυλά και στις τοποθετήσεις πολύ αξιόλογων ομιλητών που έχουν έρθει σήμερα σε αυτή την ημερίδα, αυτά θα ειπωθούν, θα τεκμηριωθούν και θα καταγραφούν αναλυτικά στις θέσεις και στις προτάσεις μας Σήμερα εγώ θέλω να πάω πολύ πιο βαθιά τη συζήτηση και να μιλήσω για τη ρίζα του κακού στη δημόσια διοίκηση και στην εκτέλεση των δημόσιων έργων και να προτείνω λύσεις  Όχι μόνο να κάνω διαπιστώσεις  Να πάμε δηλαδή στο δια ταύτα",corruption,,other,,infrastructure security,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,"[['syriza', 'organization', '1.0'], ['infrastructure sector', 'organization', '1.0']]","[['syriza', 'organization', '0.85'], ['infrastructure sector of syriza', 'group of people', '0.75'], ['public administration', 'organization', '0.6'], ['public works', 'organization', '0.6']]"
13," Because if we do not try to address the root of the problem, we will not succeed, no matter how much we want to, in creating safety conditions in projects and public infrastructure. And justice everywhere means justice everywhere and security everywhere.  It means first of all respect for life itself. "," Διότι αν δεν προσπαθήσουμε να αντιμετωπίσουμε τη ρίζα του προβλήματος, δεν θα καταφέρουμε όσο κι αν το επιθυμούμε να διαμορφώσουμε συνθήκες ασφάλειας στα έργα και στις δημόσιες υποδομές Και δικαιοσύνη παντού σημαίνει και ασφάλεια παντού  Σημαίνει πρώτα από όλα σεβασμός στην ίδια τη ζωή",justice,,safety,,safety conditions,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,[],[]
14," That is why it is urgent to restore today a sense of security and justice everywhere.  For the security that every citizen who lives, works and travels in this country must feel.  For the justice that must govern the operation of the state, the management of the Greek taxpayer's money on the path of transparency and the defence of the public interest. So, in this logic, the proposal that we are putting forward today for the operation of critical sectors of the administration and critical infrastructure, introduces another logic in the operation of the state itself.  The logic of transparency.  Transparency in the licensing and execution of public works, in the operation of control mechanisms, in the establishment and compliance with specifications, in the application of minimum safe operation rates for each public infrastructure. "," Γι’ αυτό και είναι επείγουσα ανάγκη να αποκαταστήσουμε σήμερα το αίσθημα ασφάλειας και δικαιοσύνης παντού  Για την ασφάλεια που οφείλει να νιώθει κάθε πολίτης που ζει, εργάζεται και κυκλοφορεί σε αυτή τη χώρα  Για τη δικαιοσύνη που οφείλει να διέπει τη λειτουργία του κράτους, τη διαχείριση των χρημάτων του Έλληνα φορολογούμενου στο δρόμο της διαφάνειας και της υπεράσπισης του δημόσιου συμφέροντος Σε αυτή τη λογική λοιπόν, η πρόταση που καταθέτουμε σήμερα για τη λειτουργία κρίσιμων τομέων της διοίκησης και των κρίσιμων υποδομών, εισάγει μια άλλη λογική στη λειτουργία του ίδιου του κράτους  Τη λογική της διαφάνειας  Διαφάνεια στην αδειοδότηση και εκτέλεση δημόσιων έργων, στη λειτουργία των ελεγκτικών μηχανισμών, στη θέσπιση και τήρηση των προδιαγραφών, στην εφαρμογή ελάχιστων συντελεστές ασφαλούς λειτουργίας κάθε δημόσιας υποδομής",transparency,,other,,transparency and justice,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,"[['greek', 'type', '1.0']]","[['greek', 'country', '0.95']]"
15,"Why good intentions are not enough for security.  You need light.  More light.  Much of the mismanagement, inefficiency and corruption in public-private transactions, which is a critical issue for the safety and operation of public infrastructure, is due to the darkness.  Due to lack of visibility. ","Γιατί για την ασφάλεια δεν αρκούν οι καλές προθέσεις  Χρειάζεται φως  Περισσότερο φως  Ένα μεγάλο μέρος της κακοδιαχείρισης, της ανεπάρκειας και της διαπλοκής στις συναλλαγές του Δημόσιου με ιδιώτες, που είναι καταλυτική υπόθεση για την ασφάλεια και τη λειτουργία των δημόσιων υποδομών, οφείλεται στο σκοτάδι  Οφείλεται στην έλλειψη ορατότητας",transparency,,corruption,,security,-0.4,0.5,0.0,0.0,0.0,0.1,0.0,0.0,[],[]
16," And where there is no light and visibility, corruption usually flourishes.  And always at the expense of security and safety.  Because where the horse-trading and deals are done under the table, you can be sure that no one takes into account either the safety or the quality of the infrastructure. We are determined to put a definitive end to this party that puts not only public finances at risk, but human life itself.  And this will not be done with half-measures, but with radical proposals and above all the political will to confront decline.  Because it is a decadence to live in a state that had no supplies in the hospitals at the time of the pandemic, but at the same time had 9.5 billion. "," Και εκεί που δεν υπάρχει φως και ορατότητα, συνήθως ανθίζει η διαφθορά  Και πάντοτε εις βάρος και της ασφάλειας  Γιατί εκεί που το αλισβερίσι των ημέτερων και οι συμφωνίες γίνονται κάτω από το τραπέζι, να είστε βέβαιοι ότι κανείς δεν λογαριάζει ούτε την ασφάλεια ούτε την ποιότητα των υποδομών Σε αυτό το πάρτι που δεν θέτει μόνο τα δημόσια οικονομικά σε κίνδυνο, αλλά την ίδια την ανθρώπινη ζωή, είμαστε αποφασισμένοι να βάλουμε ένα οριστικό τέλος  Και αυτό δεν θα γίνει με ημίμετρα, αλλά με ριζοσπαστικές προτάσεις και πάνω απ’ όλα την πολιτική βούληση να συγκρουστούμε με την παρακμή  Γιατί παρακμή είναι να ζούμε σε ένα κράτος που δεν είχε αναλώσιμα στα νοσοκομεία τον καιρό της πανδημίας, αλλά την ίδια στιγμή είχε να μοιράσει 9,5 δισ",corruption,,corruption,,corruption,-0.8,0.5,0.0,0.2,0.3,0.2,0.0,0.0,[],[]
17," in direct awards and restricted tenders. So what do we need.  We need a major breakthrough in transparency in the licensing, execution and operation of public works, of major public infrastructure projects, which will ensure that proper procedures are followed and, above all, their safety standards. We need a secure, transparent and efficient system for recording, producing and monitoring public and private projects.  How. "," σε απευθείας αναθέσεις και σε κλειστούς διαγωνισμούς Τι χρειαζόμαστε λοιπόν  Χρειαζόμαστε μια μεγάλη τομή διαφάνειας στην αδειοδότηση, στην εκτέλεση και στη λειτουργία των δημόσιων έργων, των έργων μεγάλων δημόσιων υποδομών, που θα διασφαλίζει την τήρηση των ορθών διαδικασιών και κυρίως τα στάνταρτς ασφάλειάς τους Χρειαζόμαστε ένα ασφαλές, διαφανές και αποτελεσματικό σύστημα καταγραφής, παραγωγής και παρακολούθησης δημόσιων και ιδιωτικών έργων  Πώς",infrastructure,,other,,public procurement,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
18," Shedding light where today there is shadow, or there is darkness. At the heart of our proposal is a new Transparency for public works.  A new Transparency for infrastructure projects as a whole.  All in the light.  No more delays and under-the-table transactions.  No more project swamps.  No more darkness that means oxygen to corruption.  We want oxygen to transparency, not corruption. "," Ρίχνοντας φως εκεί που σήμερα υπάρχει σκιά, ή υπάρχει σκοτάδι Το επίκεντρο της πρότασής μας είναι μια νέα Διαύγεια για τα δημόσια έργα  Μια νέα Διαύγεια συνολικά για τα έργα υποδομής  Όλα στο φως  Όχι άλλες καθυστερήσεις και συναλλαγές κάτω από το τραπέζι  Όχι άλλα βαλτώματα έργων  Όχι άλλο σκοτάδι που σημαίνει οξυγόνο στη διαφθορά  Θέλουμε οξυγόνο στη διαφάνεια και όχι στη διαφθορά",transparency,,corruption,,transparency,0.8,0.0,0.0,0.0,0.2,0.2,0.2,0.0,[],"[['transparency', 'organization', '0.9']]"
19,"So we proceed in three steps: First, with the establishment, implementation and operation of a digital Central Licensing System.  Interconnection of all bodies and services of the public and wider public sector involved in the licensing and approval procedures for public and private technical works, as well as all the control bodies and authorities. The entire approval and licensing process will now be handled electronically.  The system will also include the special categories of permits and approvals from bodies and services such as the Forestry Service, the Ephorates of Antiquities, the Council of Architecture, the Fire Brigade and others. ","Προχωράμε λοιπόν με τρεις κινήσεις: Πρώτον, με τη θεσμοθέτηση, υλοποίηση και λειτουργία ενός ψηφιακού Κεντρικού Συστήματος Αδειοδοτήσεων  Με διασύνδεση όλων των φορέων και υπηρεσιών του Δημοσίου και του ευρύτερου Δημοσίου τομέα, οι οποίοι εμπλέκονται στην αδειοδότηση, στις διαδικασίες έγκρισης δημοσίων και ιδιωτικών τεχνικών έργων, καθώς και όλων των ελεγκτικών οργάνων και αρχών Η διεκπεραίωση της διαδικασίας εγκρίσεων και αδειοδοτήσεων θα γίνεται πλέον στο σύνολό της ηλεκτρονικά  Στο σύστημα θα περιλαμβάνονται και οι ειδικές κατηγορίες αδειοδοτήσεων και εγκρίσεων από φορείς και υπηρεσίες όπως η Δασική Υπηρεσία, οι Εφορείες Αρχαιοτήτων, το Συμβούλιο Αρχιτεκτονικής, το Πυροσβεστικό Σώμα και άλλες",public sector,,digital governance,,licensing system,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,"[['central licensing system', 'organization', '1.0'], ['public sector', 'organization', '1.0'], ['private technical works', 'product', '1.0'], ['forestry service', 'organization', '1.0'], ['ephorates of antiquities', 'organization', '1.0'], ['council of architecture', 'organization', '1.0'], ['fire brigade', 'organization', '1.0']]","[['central licensing system', 'organization', '1.0'], ['forestry service', 'organization', '1.0'], ['ephorates of antiquities', 'organization', '1.0'], ['council of architecture', 'organization', '1.0'], ['fire brigade', 'organization', '1.0']]"
20,"Second, we are moving towards the establishment, implementation and operation of a digital Central Monitoring System for Technical Projects.  This system will record the entire progress of a public project. In short, what is happening today cannot be the case. ","Δεύτερον, προχωράμε στη θεσμοθέτηση, υλοποίηση και τη λειτουργία ενός ψηφιακού Κεντρικού Συστήματος Παρακολούθησης Τεχνικών Έργων  Στο σύστημα αυτό θα καταγράφεται όλη η πορεία υλοποίησης ενός δημόσιου έργου Με δυο λόγια, δεν θα μπορεί να ισχύει αυτό που συμβαίνει σήμερα",accountability,,digital governance,,digital monitoring system,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,"[['central monitoring system', 'organization', '0.9'], ['technical projects', 'organization', '0.8']]","[['central monitoring system', 'organization', '0.7'], ['technical projects', 'group of people', '0.3'], ['public project', 'group of people', '0.4']]"
21," That is, after the pre-contractual control by all the bodies that exercise the control of legality - such as the Court of Auditors, the Pre-Trial Proceedings Authority, if necessary the Independent Authority for Public Procurement, all the managing authorities.  After the pre-contract check and the start of the contract implementation process, a project is left without visibility by the public opinion, by the competent bodies and the correct compliance with the prescribed procedures of a contract is left to the discretion of the employees of the competent department and of course their relationship with the contractor company.  From now on, every account, every spreadsheet, every progress, every disbursement will be on Transparency, visible to all.  And obviously any extension and any delay will be in the light. "," Δηλαδή μετά το προσυμβατικό έλεγχο από όλους τους φορείς που ασκούν τον έλεγχο της νομιμότητας -όπως του Ελεγκτικού Συνεδρίου, της Αρχής Προδικαστικών Προσφυγών, εάν χρειαστεί η Ανεξάρτητη Αρχή για τις Δημόσιες Συμβάσεις, όλων των διαχειριστικών αρχών  Μετά τον προσυμβατικό έλεγχο και την έναρξη διαδικασίας υλοποίησης σύμβασης, ένα έργο μένει χωρίς ορατότητα από την κοινή γνώμη, από τους αρμόδιους φορείς και η ορθή τήρηση των προβλεπόμενων διαδικασιών μιας σύμβασης εναπόκειται στην ευχέρεια των υπαλλήλων της αρμόδιας υπηρεσίας και φυσικά στη σχέση τους με την ανάδοχο εταιρεία  Από εδώ και στο εξής κάθε λογαριασμός, κάθε πίνακας εργασιών, κάθε πρόοδος, κάθε εκταμίευση θα είναι στη Διαύγεια, ορατή από όλους  Και προφανώς κάθε παράταση και κάθε καθυστέρηση θα είναι στο φως",transparency,,other,,contract management,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,"[['court of auditors', 'organization', '1.0'], ['pre-trial proceedings authority', 'organization', '1.0'], ['independent authority for public procurement', 'organization', '1.0']]","[['court of auditors', 'organization', '0.8'], ['pre-trial proceedings authority', 'organization', '0.8'], ['independent authority for public procurement', 'organization', '0.8'], ['managing authorities', 'organization', '0.6'], ['competent bodies', 'group of people', '0.7'], ['employees', 'group of people', '0.6'], ['contractor company', 'organization', '0.6'], ['transparency', 'organization', '0.8'], ['extension', 'date', '0.5'], ['delay', 'date', '0.5']]"
22," Everyone will have access. Therefore, the Independent Public Procurement Authority, the Minister of Infrastructure, MPs and every ordinary citizen will have the opportunity to know, control and intervene. Finally, we are moving forward with a third digital innovation: The establishment, implementation and operation of a System for Recording, Operation and Maintenance of Public and Private Projects, in which all public and private projects, which have been definitively received, will be recorded.  At the same time, the list of maintenance and operation data for works and buildings is also compiled, which is interconnected with the Electronic Identity of Buildings system. "," Όλοι θα έχουν πρόσβαση Συνεπώς, η Ανεξάρτητη Αρχή Δημοσίων Συμβάσεων, ο ίδιος ο υπουργός Υποδομών, βουλευτές αλλά και ο κάθε απλός πολίτης, θα έχει τη δυνατότητα γνώσης, ελέγχου και παρέμβασης Τέλος, προχωρούμε και σε μια τρίτη ψηφιακή καινοτομία: Στη θεσμοθέτηση, υλοποίηση και λειτουργία Συστήματος Καταγραφής, Λειτουργίας και Συντήρησης Δημοσίων και Ιδιωτικών Έργων, στο οποίο θα καταγράφονται όλα τα δημόσια και ιδιωτικά έργα, τα οποία έχουν παραληφθεί οριστικά  Παράλληλα, συντάσσεται και ο κατάλογος στοιχείων συντήρησης και λειτουργίας έργων και για τα κτιριακά έργα ο οποίος διασυνδέεται και με το σύστημα της Ηλεκτρονικής Ταυτότητας Κτιρίων",infrastructure,,digital governance,,public projects,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,"[['independent public procurement authority', 'organization', '1.0'], ['minister of infrastructure', 'person', '1.0'], ['mps', 'organization', '1.0'], ['electronic identity of buildings', 'product', '1.0']]","[['independent public procurement authority', 'organization', '1.0'], ['minister of infrastructure', 'person', '1.0'], ['mps', 'group of people', '1.0'], ['ordinary citizen', 'group of people', '1.0'], ['system for recording', 'operation and maintenance of public and private projects', 'organization', '1.0'], ['electronic identity of buildings', 'organization', '1.0.']]"
